 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
a31	0.125069697542	0.0854065417081	0.0844817963323	0.00648060653826	0.0214418445634	0.418956736788	0.069270026755	0.113974865477	0.0749179074299
a16	0.128572214254	0.0911269154844	0.0469704035939	0.0103423342387	0.0428891077792	0.403284087499	0.0758390801397	0.0827569458739	0.118218923537
a31	0.0924051722278	0.127429193614	0.0312873977795	0.0115203350603	0.0428992945185	0.441720778098	0.0476360634371	0.0706530079496	0.134448779986
a24	0.0851441764372	0.123081462635	0.0302385060834	0.00846602118679	0.0239442088911	0.445524645578	0.0387280630593	0.0961981605491	0.148674796812
a28	0.109845680974	0.13368999097	0.0406708963138	0.013741144901	0.0195343858063	0.393852117925	0.034603246464	0.101436235178	0.152626335323
a31	0.149346718345	0.109392741493	0.0894315878916	0.0175770144673	0.018448489282	0.372950305149	0.029859076798	0.0763655559276	0.1366285258
a41	0.123800723738	0.0581450259677	0.104285004191	0.0390963194449	0.0522953141556	0.349067112356	0.051704023617	0.0706180905973	0.150988384638
a31	0.0714953127304	0.0357890939895	0.122585645834	0.0533796618589	0.0993249967792	0.331958304929	0.0589311337179	0.0694600730972	0.157075764799
a28	0.0613876524455	0.0323695550434	0.113649930851	0.0714930825009	0.0915423753955	0.283033512352	0.0482059454685	0.0854662569704	0.212851675367
a20	0.0495986865159	0.0378133414957	0.0526660767797	0.128690111038	0.0670535116478	0.207811462075	0.0513386390215	0.0963375047411	0.308690652485
a46	0.0517370965052	0.0498837249516	0.0619166281379	0.170195652696	0.0578087990917	0.13718266026	0.0474865110295	0.0865262012377	0.337262726359
a11	0.103144816052	0.0944545655396	0.0812021339695	0.136525639258	0.0477074047994	0.0771491346204	0.0396808204637	0.0722901296418	0.347845361391
a46	0.154305470606	0.105432198935	0.0651000107152	0.0907324541057	0.0484460152227	0.0712467493902	0.0540653785518	0.0602972776039	0.350374451198
a31	0.118229194621	0.0864962121321	0.068512364471	0.070631211265	0.104166739636	0.0849241822575	0.0585158128304	0.0601526241491	0.348371676433
a17	0.115120471897	0.0934122400985	0.0755383414083	0.0458547264492	0.116486739017	0.0802926988978	0.0371798579601	0.0748973344901	0.361217600524
a31	0.122480957147	0.119080390232	0.0554461757603	0.0344738224554	0.121592623214	0.0648502641245	0.0334555078032	0.090336358636	0.358283906357
a20	0.127367776794	0.137032794654	0.044398027696	0.0428586391094	0.126024087749	0.0505979847987	0.0302117929879	0.0814749377047	0.360033960524
a31	0.137724857648	0.151117193138	0.0369943003691	0.0495409043955	0.12182506241	0.033554381089	0.0271446562058	0.0838635312412	0.358235110821
a13	0.134187641506	0.172225385533	0.0329067525199	0.0602173296889	0.114565943626	0.0223253225626	0.0226492084457	0.0825748888001	0.358347528078
a18	0.174110596735	0.188196995396	0.0366406791148	0.0777983540446	0.0685729398719	0.0155604642268	0.0121866981778	0.05143644656	0.375496829053
a13	0.194903578962	0.2032884615	0.0293386857434	0.0752407141203	0.0552838694315	0.012573689804	0.0093745281868	0.0423833692573	0.377613098684
a31	0.167699072488	0.190429961983	0.0228154226917	0.061953638054	0.0922051960975	0.0145921691079	0.0154575114547	0.0610781943278	0.373768818415
a18	0.15959776888	0.162909266352	0.0304269330424	0.068180820147	0.100678816535	0.019076811651	0.0186411456789	0.0628888788759	0.377599550978
a3	0.197119842996	0.171233655884	0.0384256371383	0.0759009611583	0.059545425144	0.0196592305997	0.0121411243205	0.0440748386664	0.381899279139
a0	0.209944683227	0.186339531587	0.0383351793828	0.0701358348197	0.0502628759307	0.0176438645976	0.00808850804298	0.0406609472399	0.378588557435
a20	0.219337035658	0.187704499446	0.036144547264	0.0684373747933	0.0449027573503	0.0175331695309	0.00739187805903	0.0408333227073	0.377715400654
a31	0.183906211338	0.178422313614	0.033303360414	0.0643056392391	0.0770228802848	0.0248720492577	0.0121766939896	0.0516498601935	0.374340989885
a13	0.166609856834	0.16598539798	0.0359244765778	0.0697661903565	0.0791657515615	0.0323776810928	0.014928420183	0.0567678035403	0.378474421188
a31	0.174343022947	0.168867651391	0.0409385874949	0.074510332811	0.060749900225	0.0317971749889	0.0127210529222	0.0519283860781	0.384143886396
a20	0.168231790837	0.158324637584	0.0461872473289	0.083104029743	0.0553304584747	0.0346240272069	0.0118729595243	0.0526299144506	0.389694929132
a13	0.191092049678	0.162258128399	0.0479803970724	0.0783480780321	0.031017669906	0.0363111802818	0.00837147563164	0.0515408331347	0.393080188071
a20	0.202064975936	0.174429377306	0.0458786989229	0.0676699644941	0.0266726443394	0.0331631575691	0.00755521774546	0.0540449937571	0.38852096569
a31	0.17057716786	0.164757665416	0.0434657253732	0.0719037097417	0.0474303939841	0.033225815258	0.00991581492743	0.0579066912296	0.40081701183
a17	0.157133698315	0.155118488303	0.0434244416455	0.0789487799882	0.0503296595117	0.0371476445136	0.010120800386	0.0583978873527	0.409378605177
a20	0.182262448506	0.161298332254	0.0449152672202	0.0757768530111	0.0316905304559	0.0375112781122	0.00719993310424	0.0603173901289	0.399027970959
</S>	0.190982973764	0.172603369832	0.0437665160839	0.0660316017648	0.0285537695517	0.0349042822577	0.00554644473422	0.0638018609117	0.39380918238
