 	la	casa	la	costruirono	i	muratori	</S>
a31	0.139100706547	0.115135870445	0.09320268578	0.292817986732	0.222984688486	0.133768784905	0.00298930572668
a17	0.156074179336	0.144280943764	0.071607369181	0.334256700105	0.162332844239	0.123916289889	0.00753169737066
a39	0.201391203849	0.132070441011	0.0406168810163	0.323964228451	0.0710631106858	0.183509933984	0.0473842158638
a3	0.205922255611	0.150355575396	0.0236282472981	0.288176648533	0.0365236836826	0.196568861588	0.0988247296709
a35	0.208744947572	0.154852051574	0.0170109471007	0.328199397976	0.0226272337609	0.182807427895	0.0857579952267
a31	0.221477639977	0.141525328309	0.0210881246916	0.372167701164	0.0416453843356	0.16317518993	0.0389206355383
a24	0.204241030677	0.113647821085	0.0631435669129	0.347225191659	0.0840954761145	0.158966611206	0.0286802930294
a31	0.146005030984	0.0802619261336	0.148512873914	0.313388976984	0.124175041185	0.139905537876	0.0477506036267
a39	0.0846736329437	0.0533795781039	0.198723244106	0.297835958505	0.177224110918	0.138504465575	0.0496590096335
a31	0.0554962097512	0.0450137874333	0.207066754984	0.294777733252	0.203982628529	0.136030500645	0.0576324050524
a24	0.0500835828869	0.050356961969	0.210412728813	0.289344969853	0.198370355376	0.138446790018	0.0629846442401
a31	0.0460380414617	0.0649025051335	0.188930480167	0.2621444206	0.198983848392	0.147354267343	0.0916464513694
a28	0.0449581575202	0.0697237551219	0.174700125194	0.219076456354	0.194636328151	0.163901871728	0.133003298941
a45	0.0325789628999	0.0500789817313	0.180027033098	0.157079391617	0.216102126697	0.228834663766	0.13529883604
a31	0.0431579966029	0.0746161707602	0.167453570787	0.118065348343	0.230839545792	0.199062714746	0.16680466082
a20	0.0544014047797	0.0831156125268	0.15200435706	0.113252816685	0.214684364987	0.215361180392	0.167180279733
a31	0.064085712244	0.0686101247784	0.139203686994	0.0983112655833	0.214586490652	0.254624229838	0.160578499331
a8	0.0714400906864	0.0791126884769	0.140540538579	0.0798415096193	0.203546063013	0.263316384893	0.16220271321
a31	0.0808575056133	0.0744412568301	0.135341543508	0.0700080891313	0.19769209254	0.275405874651	0.166253629323
a20	0.0872658993549	0.0802751433978	0.118524580907	0.0900060088858	0.182336077103	0.259897647844	0.181694667044
a18	0.0635628039729	0.0964601592723	0.123387072548	0.106405944043	0.141606809844	0.315734066708	0.152843178884
a31	0.0606748158374	0.0774277231181	0.117213491308	0.089546180206	0.159675311348	0.302122435036	0.193340080875
a11	0.063285125109	0.0661033703512	0.107031255173	0.107388095333	0.165884254989	0.253695008923	0.236612924892
a27	0.0821078686779	0.0700416348127	0.102821711626	0.144026737523	0.110947773192	0.269943760286	0.220110538343
a31	0.0842565319521	0.0662883381847	0.098616557106	0.123219970049	0.108616679509	0.245706450469	0.273295493226
a0	0.0545931413299	0.0874045164736	0.10496790695	0.0920133073297	0.130160444055	0.242940547876	0.287920154442
a31	0.0753996681924	0.0807414394341	0.102594903165	0.0729019801542	0.12422022568	0.271922009905	0.272219787114
a18	0.0811314722345	0.0793387077206	0.0973999616703	0.0703044864357	0.123884063139	0.280593043348	0.267348265571
a31	0.0845187498922	0.0771113328352	0.0919313894388	0.0672105670324	0.123310188052	0.294938243603	0.260979526857
a46	0.0828572968932	0.0915573526101	0.084075174862	0.0825766386281	0.106339509163	0.282391708708	0.270202309699
a14	0.0564186448871	0.100761344825	0.095693521334	0.111052637967	0.0938876637083	0.281581362036	0.260604796946
a8	0.0489668765572	0.0887048419296	0.111602672352	0.092501116255	0.100172909504	0.298142009212	0.259909544842
a31	0.0609620648786	0.0776876301089	0.101798622579	0.063539121521	0.108646373948	0.293563883271	0.293802282241
</S>	0.0819038313253	0.0490803527074	0.0848965983465	0.049473573386	0.114248802534	0.288792681835	0.331604138521
