 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
a31	0.113522818776	0.00560060141672	0.11578103725	0.042793620433	0.139183720363	0.449430864321	0.112008347384	0.0216790115941
a21	0.13757681485	0.00608953402261	0.178287513919	0.018351906093	0.156926736097	0.363855177726	0.122845828443	0.0160665014176
a37	0.148196725244	0.0114680695471	0.264141138117	0.0158090798043	0.106429713932	0.278199596268	0.15794372643	0.0178119656657
a31	0.174258959743	0.0135411421674	0.172381814071	0.0173542515729	0.123191249118	0.231655580911	0.231365848407	0.0362511608544
a17	0.227950467934	0.00679088653593	0.134398060985	0.0136017326291	0.115998475806	0.204155182124	0.249573762012	0.0475314330186
a20	0.199166628834	0.00693023780637	0.212551450399	0.0149865340297	0.0757167245683	0.207514428487	0.240322337225	0.0428116478086
a41	0.0894337387811	0.0100226119893	0.274468293854	0.0223551993966	0.0621404924759	0.204723504068	0.277812200023	0.0590439628013
a31	0.043727353767	0.00784677604356	0.263832929126	0.0292411599029	0.0836315696194	0.175502534535	0.301558891415	0.0946588042743
a46	0.0250359117963	0.00940413263765	0.228555614952	0.052803222745	0.0826157031509	0.167771816392	0.334861131474	0.0989524621846
a31	0.0176637387932	0.00999898733381	0.218465173022	0.0520524245157	0.0517545788837	0.152045519279	0.361090922026	0.136928648988
a13	0.0166524530716	0.011992697196	0.220284941871	0.0784717130592	0.0424739473743	0.151175405826	0.32519398164	0.153754870162
a41	0.0185670647975	0.0141544439493	0.218264639752	0.110461206013	0.0228924454642	0.151629584092	0.319869209649	0.14416140968
a31	0.0131393662091	0.00685809330631	0.231109221726	0.076291691231	0.0224186973239	0.109684730492	0.339633269751	0.200864931257
a33	0.0136673009149	0.0102619307492	0.23432050178	0.0582126236183	0.0196143354219	0.098697004453	0.342430462263	0.222795845819
a31	0.0198459928625	0.0142213066388	0.224201739046	0.0698092773474	0.0174506014268	0.0965276380746	0.327804994693	0.230138452569
a28	0.0215341180724	0.0137754861714	0.212056864401	0.108081545691	0.0168303304789	0.0908952820131	0.288549122615	0.248277258266
a20	0.0156979234843	0.0185391717848	0.19504198108	0.116947585852	0.0144266308437	0.088680085191	0.280266086683	0.270400533738
a8	0.0112211760369	0.0191396501091	0.198731854263	0.0737728944773	0.0135722776008	0.0713720313007	0.316155049196	0.296035031282
a31	0.010538177027	0.0129836861359	0.202922260873	0.0487818044724	0.0195437640848	0.0881847766009	0.321409722368	0.295635772564
a39	0.0146463712838	0.0199426706492	0.192017297278	0.0700168203655	0.0211224911836	0.111245191784	0.272665018841	0.298344126791
a41	0.0197359464487	0.0400064161463	0.180564890544	0.0836665439618	0.0172913200936	0.099573737368	0.244566975638	0.314594159657
a13	0.0256156290989	0.0478316581253	0.185423469778	0.0764592436957	0.0171904601228	0.0818234057293	0.255084482578	0.310571655802
a31	0.026767704333	0.0330506799456	0.195255622291	0.0790153158356	0.0238528253966	0.0629048722634	0.257535465742	0.321617524787
a35	0.0218698921423	0.0582923572659	0.150711462008	0.0755644741979	0.025072725531	0.0664700850415	0.248958645582	0.353060359559
a31	0.0278021431908	0.072422266672	0.13228967935	0.0638589638313	0.0363170453868	0.0775935168718	0.249099500127	0.340616889766
a21	0.0306647140946	0.074500916459	0.121514156688	0.0656819005724	0.039119312222	0.0858130301846	0.236660322055	0.346045659909
a31	0.0312362171572	0.0800672679673	0.105498007647	0.0702800265148	0.040212104754	0.0947564142242	0.233463441696	0.344486527903
a10	0.0311412332427	0.0690937060161	0.0994962734658	0.0779191380013	0.0406901859672	0.107610778264	0.227015007196	0.347033683194
</S>	0.0250964268867	0.0788968574866	0.0690645303201	0.0884340055422	0.0226521975478	0.122586176336	0.214221099698	0.379048709637
