 	le	melanzane	vogliono	ee	girate	</S>
a31	0.125788381267	0.183254093885	0.119070191965	0.250420151499	0.231618778992	0.0898483745244
a20	0.115688230712	0.155110763511	0.101629801423	0.178278881115	0.289487746171	0.159804569232
a18	0.129771265321	0.0919546554133	0.0939163667579	0.080147223087	0.372920238797	0.231290271777
a20	0.126915132489	0.0432706278386	0.0856401265946	0.0580294996797	0.393484079092	0.292660540747
a38	0.0871340146073	0.018916645973	0.116581199948	0.0718507135379	0.377950998497	0.327566404802
a17	0.0678916549706	0.013086460487	0.147758203286	0.10596390601	0.332719426891	0.332580335083
a31	0.10128422573	0.00866324801351	0.125232566898	0.154800117813	0.297521601316	0.31249824365
a20	0.103337920591	0.0483358227692	0.134437148142	0.128178984948	0.265938551959	0.319771581946
a41	0.0577716699378	0.0746664504476	0.18670634702	0.0834053771976	0.24266960524	0.354780558425
a29	0.0525533369547	0.0717970257014	0.193013649616	0.0808808060813	0.22968418828	0.372070994155
a11	0.068258322679	0.0946424915835	0.199066392444	0.0564270023876	0.2049981142	0.376607667885
a31	0.0547883065744	0.0870697592913	0.190292083451	0.0727724012456	0.188728000178	0.406349439428
a8	0.0487776796169	0.0882558162229	0.189925090512	0.0842682249685	0.175321538277	0.413451644609
a31	0.0466183875331	0.0896189629967	0.167666097612	0.122399845156	0.199732170828	0.37396453567
a1	0.0573286265987	0.119410264325	0.137397024787	0.13599039134	0.198066668431	0.35180702649
a31	0.0771978691405	0.128835457981	0.118374618815	0.154677912387	0.16727665635	0.353637484163
a3	0.0837624556755	0.135662552256	0.0943105720526	0.170464466326	0.161989347872	0.353810616141
a31	0.096909106042	0.133850683874	0.0810460017097	0.169752079593	0.152937177866	0.365504957667
a8	0.0908577669698	0.118834816932	0.081340752201	0.189669795615	0.145088051678	0.374208809956
a23	0.0677337769098	0.193373915833	0.0717366961069	0.170533051555	0.131628153361	0.364994402052
a31	0.0481071499425	0.177225731885	0.0438361988447	0.172501894458	0.141588677743	0.416740338284
a46	0.0489495221022	0.128484059926	0.0659076798934	0.165533844055	0.150757092361	0.440367789328
a37	0.0743118211309	0.163608676081	0.0653386403537	0.166765792165	0.137032650084	0.392942409476
a46	0.0875940952285	0.189912423296	0.0558661447877	0.168857249034	0.128601382346	0.369168697225
a24	0.097483182885	0.162993826066	0.0511439399191	0.18954317057	0.129534683954	0.369301194808
a31	0.107832704199	0.101448729646	0.029849644497	0.172717321289	0.135781356856	0.452370237736
a46	0.0921899856943	0.13707203226	0.0378590247082	0.126366663099	0.124825229743	0.481687058979
a31	0.0852575393258	0.14345421154	0.0427580930386	0.116260729434	0.125353598237	0.486915816726
a8	0.0810353502283	0.142999951298	0.0437136464718	0.0990701987463	0.132684271797	0.500496557575
a24	0.106248666162	0.179171383992	0.0395251727706	0.128225658149	0.132209105374	0.414619987925
a8	0.110352596596	0.17744138608	0.0320481885306	0.151220993497	0.136567881176	0.392368932575
a31	0.0817117169241	0.1419244728	0.0290878867028	0.118570155714	0.136183432525	0.492522321392
</S>	0.0797742638078	0.084366344607	0.0226087549514	0.102357037957	0.138747297295	0.572146295696
