 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
a10	0.0330547137486	0.15252916007	0.0571838881187	0.164361220013	0.154355957534	0.103851239311	0.0218236042236	0.0400686266598	0.218500417372	0.0542711732416
a31	0.0205959436155	0.184579128498	0.0316948760658	0.17283700538	0.180850149577	0.0424968221046	0.0368317345022	0.101283120147	0.189856148034	0.03897508461
a1	0.0390963895832	0.171581257067	0.0380278095286	0.14099838342	0.114010368664	0.0713306179237	0.0825076179774	0.114762655299	0.184973554219	0.0427113634825
a28	0.0511368808658	0.105239902137	0.0852119484672	0.125452667427	0.111763728184	0.107657318987	0.136643510668	0.0651035798968	0.152099375199	0.0596911112823
a24	0.0313661642363	0.0489680102204	0.140851128589	0.131329035726	0.106961104367	0.133728731857	0.158490968243	0.0428034909898	0.141677260739	0.0638241203054
a31	0.0708250409917	0.038745331985	0.114843843193	0.152504212005	0.0857462924515	0.12585008239	0.108569521446	0.0560763835086	0.198274043553	0.0485652586146
a18	0.0925583732346	0.0275107498567	0.11161812647	0.16112502759	0.0668154461224	0.128197695148	0.0582781787655	0.0791569275649	0.21075592053	0.0639835652516
a24	0.0745654050593	0.0154967257021	0.150873932306	0.130743181409	0.0336088036117	0.187230294876	0.0541670313365	0.0947461633078	0.172240671789	0.0863277928276
a13	0.0820810033409	0.022431193834	0.139844340121	0.131086444668	0.0222701260282	0.196739264256	0.0343798579548	0.0868966928838	0.19171398426	0.0925570835719
a18	0.082194728023	0.0499614468966	0.124544855115	0.175092110053	0.0155023482196	0.14539409471	0.0159149236445	0.0553858714845	0.221996094706	0.114013519565
a31	0.0551422069501	0.0467525712797	0.137567000791	0.169025186607	0.0486090796344	0.119798107537	0.00827519959747	0.0328818104879	0.244375335466	0.137573496402
a24	0.0521502797121	0.0477217061711	0.120968292636	0.110769238598	0.0611351222675	0.175681846662	0.00706857577313	0.0287901920017	0.247702279675	0.148012457677
a11	0.0811183493183	0.08163590797	0.0654486684368	0.0701553393941	0.0410054479602	0.217102437633	0.00788288516464	0.040286003885	0.257131029828	0.138233935575
a31	0.061297945364	0.0706189757292	0.0662776028899	0.0521594462364	0.0927252656061	0.209529511792	0.00654728344143	0.0347229260214	0.250543372007	0.155577675851
