 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a31	0.0129692014116	0.261869972828	0.0225588055251	0.186783981807	0.0435238569336	0.154685848548	0.0073929897977	0.159142148807	0.0973736246241	0.0536995535787
a24	0.0097717989094	0.190883006644	0.0447089289064	0.178073901361	0.0612830658756	0.135102188982	0.00579736431669	0.131501625826	0.134423278375	0.108454824704
a16	0.00867519246022	0.145488491835	0.0993157482319	0.148517290274	0.0878683573431	0.149183056999	0.0210528771729	0.0960734125245	0.0974440741036	0.146381486207
a28	0.0125390936749	0.123566627946	0.120173867005	0.149654022369	0.111772782536	0.187293783646	0.029654420352	0.0596896383525	0.0630534463242	0.142602320981
a31	0.0194234899862	0.117639381337	0.0955620014898	0.177303383806	0.133219500464	0.172834473023	0.0149921645804	0.0399246510384	0.0565027146169	0.172598245085
a37	0.0728626337074	0.0993834684493	0.0984003558337	0.132992582614	0.157978130734	0.14896178273	0.0063864582193	0.0296680942749	0.0528282649753	0.200538242304
a24	0.12634189009	0.0860356215554	0.139416979855	0.0736510082506	0.12747627968	0.128414259774	0.0034056282531	0.0299363693908	0.0469419371742	0.238380045358
a46	0.0982670140053	0.152691615065	0.155342922079	0.0571757518102	0.075149328454	0.0634448703423	0.0124105357837	0.0826496549295	0.0700207290319	0.232847581137
a31	0.0454546917609	0.213958654641	0.194767340723	0.0455231269128	0.0542460658191	0.027883198496	0.014712351529	0.0902609643378	0.0802523962837	0.232941217392
a10	0.0280908090568	0.225394627384	0.237591938442	0.0318575081536	0.045220618664	0.0182400894073	0.00588841478218	0.0818240824459	0.0594871670543	0.266404745321
a11	0.0264497603158	0.223399056527	0.251355457419	0.0232702698256	0.0355461525113	0.0234915632464	0.00362706644154	0.111872382654	0.0517759508648	0.249212343258
a31	0.0138662722614	0.220678121017	0.27343100858	0.0277910067794	0.030626518159	0.0208040609658	0.00210174012862	0.07133145187	0.0514808562296	0.28788897133
a0	0.0179275324573	0.203724988206	0.244461328704	0.0329952689019	0.0423716252173	0.020977075403	0.00277988717437	0.0352532019013	0.0635796553379	0.335929425071
a31	0.0250895805159	0.177364226014	0.213207885024	0.0414429876619	0.0492706441601	0.0206060860159	0.00342337570585	0.0247068148004	0.0758914613906	0.368996919306
a39	0.0389339056488	0.137535763253	0.218066938437	0.0430713084244	0.0686287966792	0.0194009488281	0.00270528511194	0.0155746042595	0.0672477704615	0.388834674605
a29	0.0841604937973	0.0859916766288	0.197906412065	0.0397105765495	0.0941134257316	0.0224858097409	0.00273906527	0.0134804698385	0.0649101574072	0.394501934254
a41	0.0875922710258	0.0675107514459	0.197409990761	0.0335536146538	0.107494428606	0.019095661393	0.00454985792779	0.0103995909448	0.0739854366891	0.398408401904
a35	0.0534610786086	0.0764901921446	0.222074273732	0.0200795796077	0.12460202516	0.0137808215164	0.0122336013648	0.0077089527296	0.0719709557497	0.397598509368
a20	0.0441956027351	0.0837429047278	0.232736857113	0.0159563762819	0.127026376839	0.00949638624689	0.017855859057	0.00611868976853	0.0690382947766	0.393832657923
a31	0.0321665072506	0.0922541905502	0.275208076317	0.0141678785276	0.117143139503	0.00578178219248	0.0118407766001	0.00509888035744	0.0593565905562	0.386982188528
a37	0.0464995812953	0.0821243555458	0.261350483239	0.0140486334441	0.0812322844836	0.00949521020343	0.0100261462047	0.00595350563375	0.0993019464561	0.389967859229
a2	0.104590888891	0.052309364869	0.183391760226	0.0256265690192	0.0580165946049	0.0127597453713	0.0104475601439	0.00753807065252	0.110879217459	0.434440239436
a20	0.119412039408	0.0332483344478	0.157906481002	0.0258825566896	0.0473555697502	0.0088297870669	0.0232643301205	0.00807697757544	0.125176495509	0.450847443605
a0	0.10206183954	0.0204221239874	0.120394901045	0.0132300180306	0.0250316024748	0.00577655631051	0.0367566309618	0.00724936222581	0.193815777642	0.475261187935
a31	0.0923582723133	0.0357691735408	0.146646063754	0.0148259508981	0.0296004388142	0.00383529127371	0.022748483306	0.0060703803064	0.161376879183	0.486769048858
a16	0.064971138021	0.0459801495536	0.174660660149	0.0277654710366	0.0315037017804	0.00552152241993	0.0440873805945	0.0074717034804	0.153839149566	0.444199107566
a31	0.0701908831523	0.0410334581647	0.120505031004	0.0344209108642	0.0234505710967	0.00517849212841	0.0511391344332	0.00789988001935	0.156718698226	0.489462928829
a20	0.0811290327678	0.0357618731018	0.0995505450272	0.0358479259946	0.0207829016134	0.00546346545013	0.0459392894718	0.00985598263187	0.164779009582	0.50088997505
</S>	0.0688512332364	0.0247603507414	0.0949601840618	0.0396205876586	0.0172793654362	0.00788878562077	0.066122759417	0.0121874034859	0.209607585331	0.458721761025
