 	le	melanzane	vogliono	girate	</S>
a20	0.264923042775	0.0739644987585	0.22864065962	0.27441154208	0.158060274738
a31	0.144121215306	0.136227739354	0.259216923733	0.244496669987	0.215937473719
a39	0.0765342651716	0.112527099428	0.247440775844	0.326854579562	0.236643303268
a41	0.109266941576	0.04006729395	0.141409394999	0.433890811847	0.275365557398
a18	0.0988077702811	0.0172975340365	0.0810670353637	0.486838874542	0.315988774513
a28	0.0377768182122	0.0123018731333	0.0796757978456	0.528761749271	0.341483751938
a13	0.0177221330175	0.0216833518972	0.114943891311	0.491134395052	0.354516232098
a14	0.0117510700258	0.0381456673993	0.160416017596	0.416856517988	0.372830739079
a39	0.0152657503886	0.0700421804547	0.215595156431	0.313156350069	0.385940567626
a31	0.0146516583676	0.0721130148881	0.270782533213	0.24256617651	0.399886618275
a6	0.0289194405969	0.13655881925	0.246987325652	0.196663731997	0.390870681618
a20	0.0688369806426	0.228006649961	0.178075739281	0.161870864951	0.363209767866
a31	0.0647676882089	0.200754507768	0.140250034936	0.222293177581	0.371934584222
a46	0.064936504663	0.208418884125	0.114092765425	0.238110609084	0.374441224207
a18	0.0835237008062	0.255720237246	0.0936281569286	0.199948121532	0.367179774869
a24	0.0730395127546	0.251752439386	0.0692003555656	0.206007489985	0.400000201756
a31	0.0790107301329	0.185578855523	0.0553733170592	0.245553934367	0.434483160585
a17	0.0762513369514	0.201421970423	0.0478546943447	0.246242088582	0.428229883928
a11	0.0826765134816	0.247419234815	0.0435253189731	0.207807267982	0.418571638776
a20	0.0884473417223	0.226640496954	0.0421571686178	0.212132552488	0.430622437125
a24	0.0863307816605	0.212677447279	0.0404629795493	0.199400106201	0.461128688622
a31	0.100654040317	0.160724183036	0.0480762175136	0.190050216838	0.500495337654
a37	0.0854040305062	0.202287525063	0.0480152331486	0.169433277853	0.494859930151
a31	0.0870690118343	0.213817592166	0.047277128118	0.146555793402	0.505280478517
a20	0.086833118961	0.225650759585	0.0455624565761	0.127319780914	0.514633899439
a31	0.0867990792332	0.233343989271	0.0445366526688	0.117228293492	0.518092008413
</S>	0.106008359219	0.165260084646	0.0540653468973	0.129595518177	0.545070712206
