 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
a8	0.179278436573	0.0656385448861	0.0228374273514	0.0174608289021	0.106904947023	0.082761693288	0.183551773147	0.0607361098736	0.253509705535	0.0273205213176
a31	0.0897505420132	0.0602897124927	0.017715635212	0.0257565263593	0.105689715262	0.231369805167	0.121034216618	0.0575341943082	0.264739158976	0.026120498597
a3	0.0979399810216	0.0375149953925	0.0182528066335	0.0553347185411	0.0612939248267	0.288820471538	0.112003287053	0.0318989913743	0.276770914757	0.020169942465
a20	0.155518599212	0.0330302356352	0.0198802761089	0.112333117779	0.0329246965873	0.197784340854	0.13407835769	0.0473178187009	0.254344970817	0.0127876174922
a31	0.19330247898	0.0209116187419	0.013257921941	0.103182539089	0.0172118424185	0.218807463162	0.0861317358774	0.0872609207921	0.251053099471	0.00888040752713
a24	0.215243138321	0.0635902442524	0.0163580412521	0.0915772632173	0.0108044739864	0.18372390863	0.0449917154452	0.109073559466	0.25803364786	0.00660404444655
a31	0.30327970201	0.0791109737253	0.0155625918087	0.079900195951	0.0112560035037	0.104577032866	0.0338549361471	0.0857987596478	0.281629233337	0.00503057541288
a17	0.339356137906	0.0481459046426	0.014922035265	0.0658230601469	0.0181507636705	0.0945274764681	0.0554571073465	0.061873604699	0.295387611278	0.00635630056891
a31	0.325588518481	0.0411391838931	0.0156419619652	0.0665267372985	0.0271648962107	0.122632396915	0.0622103790377	0.0445179566341	0.286297496739	0.00828049177556
a17	0.310066707264	0.0308634195457	0.0156480648972	0.0570699465443	0.0622763774003	0.13253504427	0.0597442768403	0.0257412783931	0.293990595057	0.0120642937103
a20	0.237435632436	0.0294392085967	0.0194130291812	0.0529250666903	0.122014670721	0.101782099176	0.0669774266426	0.0304103206	0.32352565382	0.0160768882824
a41	0.195528164695	0.0324675037376	0.0187071645814	0.0305795990394	0.145848794892	0.109071661152	0.0530429786409	0.0292091857864	0.362855347669	0.0226896041321
a31	0.180551814926	0.029983421507	0.0178370538138	0.0238522723775	0.0962441845436	0.16916181542	0.0289776257907	0.0172607226921	0.38279473995	0.0533363580807
a17	0.149413575315	0.0253649606188	0.0199049813916	0.0245972851452	0.0912550114094	0.196851290201	0.0215717375761	0.0161826250341	0.379057961308	0.0758005678096
a31	0.131482489202	0.0219184352223	0.0207519574528	0.0292962704472	0.0881224797107	0.216672992266	0.0205575764892	0.0166341627115	0.355068682874	0.0994949629049
a24	0.123772471213	0.0247276301016	0.0276167296134	0.0324264797885	0.0892358747752	0.233618723654	0.019835934568	0.0168402533845	0.337028221124	0.094897705078
a31	0.125914385486	0.0296615812569	0.0360442517503	0.0353321487224	0.0923512567877	0.201237720093	0.0189924279727	0.0165798934603	0.331286056547	0.112600292447
a32	0.121660390833	0.0286879961904	0.0410694659678	0.0346299829633	0.115505461975	0.206545511319	0.0130805470433	0.0168344100906	0.285815909622	0.136170332688
a31	0.104318625143	0.0369157625206	0.0519008945189	0.047009612127	0.130272716167	0.184679784184	0.0108787721355	0.0175768656852	0.264942483047	0.151504487211
a20	0.0870885833792	0.0453110191485	0.0643609565039	0.0522805766892	0.118509316106	0.115083831558	0.0120338355734	0.0187801118227	0.287390875482	0.199160895104
a31	0.0719973331352	0.0533249612311	0.072598151101	0.0384368127582	0.130004579776	0.0814874689394	0.0132212447371	0.0195239803936	0.298312520827	0.221092948968
a46	0.0646694347302	0.0636860232388	0.0812932525976	0.0315688900245	0.119436281831	0.0609765253285	0.0128023751209	0.0201657635459	0.281380077609	0.264021361296
a33	0.0382219175665	0.0608483231417	0.097719333446	0.0343721492029	0.123675327897	0.0351465261909	0.0131679918859	0.022306898438	0.27346521399	0.301076300339
</S>	0.0355132872236	0.0531821603399	0.104849267725	0.0395937459955	0.114335387762	0.0298646767416	0.0115735252984	0.018750425879	0.283142532975	0.30919498487
