 	voglio	che	Maria	venga	domani	</S>
a20	0.0490760140769	0.177939278013	0.20921145478	0.282973232634	0.277336601595	0.00346340908577
a21	0.131394682524	0.12088963841	0.223706952204	0.298037860657	0.223397577764	0.00257330599958
a31	0.204862401862	0.0840643007695	0.240084822105	0.262752294893	0.207116117303	0.0011200812414
a37	0.222312875637	0.0840287776598	0.230277079063	0.259947674266	0.202919590363	0.000514013917385
a31	0.263897657024	0.0792179966359	0.169137359586	0.285505221238	0.202009788254	0.000232007766589
a35	0.272063958235	0.0618000145626	0.0898480020929	0.359901761987	0.216100300362	0.000285991148314
a31	0.204899340554	0.061629680732	0.0439929237757	0.415754541424	0.273254406781	0.000469120973587
a20	0.122876438768	0.0569512336952	0.0344360583979	0.421826655686	0.359519164141	0.00439045705841
a31	0.0612296706601	0.0390982742533	0.0723020279306	0.396663402903	0.40629509992	0.0244115118757
a18	0.0424389531205	0.0640030450981	0.126733586827	0.292475695105	0.435921932247	0.0384267721548
a31	0.0360664766294	0.0806340749657	0.14893604259	0.214204607687	0.440483637916	0.0796751699719
a3	0.046812014363	0.108305655637	0.147224458317	0.163995568663	0.438094585139	0.095567730411
a13	0.0623643538525	0.142944800008	0.135349260596	0.103380366629	0.49921428238	0.056746930677
a37	0.0514719102198	0.135791924853	0.116196339647	0.0805959043528	0.559808408793	0.056135509399
a46	0.0444229085364	0.100693060973	0.0863973842129	0.0656284391953	0.602389099598	0.100469103266
a31	0.0371506620322	0.0822715648614	0.0534045326021	0.0822841237983	0.540875849199	0.204013261155
a18	0.044722805768	0.0784313195192	0.0339394307198	0.0790445654246	0.5260486484	0.237813229385
a46	0.051775650029	0.0693989089909	0.0331578694749	0.0459247855335	0.578411650133	0.221331140462
</S>	0.0460247188252	0.0798764358062	0.0335043350498	0.0391908202608	0.560398578066	0.241005123631
