 	sembra	che	il	ladro	è	entrato	da	qui	</S>
a31	0.136147165333	0.107837199601	0.026531381172	0.178988132965	0.0541370753134	0.126039965538	0.103217430413	0.256355164756	0.0107465052765
a28	0.116471710108	0.108141814213	0.0479251302839	0.272282814068	0.039166800591	0.0497709148443	0.0552874357087	0.303445975005	0.00750743254328
a37	0.0548470806413	0.12112199725	0.0679255104458	0.311220737183	0.0823544821233	0.0244688175739	0.0442846839083	0.288309198079	0.00546751700685
a31	0.0570185623965	0.153810962841	0.120064725389	0.232633828942	0.0900692962882	0.0165560933315	0.0426222362104	0.277006264936	0.0102180542808
a11	0.0506307432141	0.179965973633	0.128094055227	0.207684494954	0.111226310287	0.0130550817143	0.038902613838	0.259421952275	0.0110187932237
a31	0.0254868222219	0.199372161295	0.0776551722664	0.253785091949	0.106951043553	0.0247785695764	0.0417845853884	0.261843622595	0.00834293340542
a20	0.0169886578479	0.208157295769	0.0658517371981	0.227162780344	0.0812944475545	0.0286021683563	0.0707476209353	0.292397687253	0.00879760570331
a31	0.0135580171882	0.188567092535	0.0539412948072	0.225800459265	0.074781496059	0.019915038768	0.075533269924	0.320018807696	0.0278845339274
a39	0.0172560461197	0.139559800146	0.0419249453548	0.207426315578	0.0490189029022	0.0164989247837	0.0794856361345	0.413391266252	0.0354381706518
a31	0.0513206346329	0.0886249490905	0.0369649501229	0.191461831937	0.0408954397102	0.0148922318907	0.0788863759954	0.432710374457	0.0642432061426
a13	0.0699253417376	0.0745263842825	0.0340747626295	0.181884845609	0.0340124330593	0.0173441590021	0.0777371211924	0.431496009695	0.0789989380857
a31	0.0906243924675	0.0704439232581	0.03196386031	0.174809275725	0.0313708009762	0.0161527687482	0.0779212886073	0.403739568014	0.102974140078
a13	0.105500208913	0.0792888264248	0.0303474307608	0.16132048065	0.0278054016001	0.0450518576752	0.0673840528623	0.361052909775	0.122248849869
a31	0.116448258877	0.101090432615	0.0317403567506	0.136162116969	0.0275459409364	0.0547362195196	0.065286288421	0.336932184296	0.130058215724
a39	0.145568944378	0.112004112559	0.0276044490448	0.112989473162	0.0208804250786	0.0726311778934	0.0521409327595	0.305120366079	0.151060118167
a11	0.187436287086	0.110556064199	0.0222300823842	0.0528658360608	0.0172894318847	0.0967560488538	0.0636268778818	0.32627583612	0.122963530227
a46	0.225194383472	0.126220134854	0.0317417374155	0.0256240674745	0.0227129098174	0.0721927265671	0.0554187553766	0.299766543427	0.141128747064
a18	0.207983531702	0.146485388296	0.0396443683007	0.0157770744992	0.0254961639888	0.0681106346928	0.0402889047782	0.272535138856	0.183678806361
a31	0.162217236933	0.147720474289	0.0322445737388	0.0145902526483	0.020937077941	0.0542194196291	0.0313674868841	0.303458136285	0.233245359147
a39	0.209842954175	0.123612200302	0.0280213886617	0.013832883294	0.0253166212138	0.0294476453862	0.0253419183685	0.296264929031	0.248319463076
a18	0.283801332563	0.118261067807	0.0323894503609	0.0103437965512	0.0277787840949	0.0254149650562	0.019549766094	0.26054654496	0.221914275459
a46	0.236455660588	0.136666698367	0.0297484587095	0.00937346239364	0.0207061838776	0.0392046693632	0.0222693352381	0.2909132134	0.214662307853
a31	0.157104520865	0.118063694082	0.0201872320224	0.0084646752326	0.0161357670861	0.0393075013339	0.025533309188	0.3610356932	0.254167621064
</S>	0.120743323635	0.090971568881	0.0154898494125	0.00782813842443	0.018605505668	0.025462320397	0.022254560404	0.4047999146	0.293844842002
