 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a20	0.0596278702855	0.250444304371	0.0579452601685	0.0214192588684	0.120120510849	0.019431058355	0.162276373528	0.000397246403278	0.0460045941052	0.260137177436	0.00219633662334
a31	0.0483829013799	0.236323457483	0.118286081455	0.0337127820741	0.141748001943	0.0460696989918	0.109632174796	0.00231043333843	0.0267309564296	0.229142474587	0.00766103665185
a46	0.070339383724	0.171556869135	0.107660556198	0.0340578391054	0.205554174352	0.0682895012301	0.0966083310672	0.00325161005357	0.0182383487478	0.215339726376	0.00910366860617
a20	0.13640227501	0.0944198515136	0.0848729415963	0.0285526672926	0.240265281122	0.0668260130863	0.127866060038	0.00143667325816	0.00720304979827	0.207559266225	0.00459593149391
a31	0.174892810748	0.0613889895967	0.0992727752139	0.0436996315176	0.151775477888	0.0591407727199	0.131450262073	0.000504366086473	0.052543625118	0.221999167114	0.00333212163521
a29	0.194701937229	0.0381460059559	0.0751692023642	0.0541709931686	0.0990097166843	0.0551851568118	0.128108123093	0.000612260140678	0.113108319006	0.231992097901	0.00979618903294
a31	0.25266696267	0.0679090993406	0.0469767314271	0.0366521019061	0.0858503756781	0.0444394203965	0.0946690835212	0.000812417685566	0.129374607442	0.226833092011	0.0138160922416
a37	0.273184792265	0.0788055829843	0.030403187054	0.0225784647935	0.0972569908047	0.0625712447106	0.065551994771	0.00183775722386	0.126698469282	0.217564636596	0.0235468605354
a31	0.246373475675	0.0679600054602	0.0337723448349	0.0215440459103	0.138631816797	0.0914442754435	0.0659146329303	0.00243067180349	0.0896317918062	0.215308836732	0.0269880817174
a41	0.192266799742	0.0661778145199	0.0406468641663	0.022520781083	0.188356678108	0.0894728745813	0.0582091549231	0.0296057533641	0.0655267562819	0.21452720076	0.0326893052289
a8	0.147830638775	0.0360071956155	0.036669872059	0.0161708475761	0.231144034697	0.07736691448	0.0550409216349	0.0463233263712	0.0637687966032	0.233851055887	0.0558263997938
a31	0.113678815556	0.0574779047045	0.0340590678712	0.0119440407931	0.2261623742	0.0909800245943	0.0614751583491	0.0662333853733	0.038988841108	0.251895922082	0.0471044664977
a20	0.0854704704915	0.0704088658506	0.0405333481912	0.012602627893	0.23035189734	0.0982788073827	0.066953375213	0.0690227785479	0.0334071108471	0.219975414647	0.0729953039953
a0	0.115108068357	0.0547951402475	0.0504424005036	0.014019560621	0.204051298547	0.0723916945236	0.0609881172227	0.0360607347367	0.0414764181352	0.225233298149	0.125433271702
a29	0.110573972407	0.0501086655776	0.0555514942831	0.0132637932898	0.177218150964	0.0583611218676	0.066849308328	0.0350161462773	0.0391590178502	0.267896046016	0.126002280716
a31	0.0739341867982	0.0629170478557	0.04859841761	0.0167555164676	0.182983123803	0.0736484607292	0.0684289543657	0.0426757700114	0.0286876887838	0.287825992405	0.113544844388
a24	0.0729383555575	0.0668916329306	0.0368378038211	0.0185413397928	0.218840975888	0.0721272779731	0.0497916551084	0.0357077444314	0.0223840528617	0.286897804502	0.119041366474
a17	0.106527499751	0.0538305897923	0.0373149007314	0.0143941264421	0.202116585296	0.0440523795596	0.0389584600755	0.0235845426297	0.0282577185531	0.288291267767	0.162671931481
a8	0.10047992558	0.0569114392464	0.0333392062724	0.0130143632903	0.12209280132	0.0409593417029	0.0527713212377	0.0292852829746	0.0307482409284	0.345854653922	0.174543425894
a31	0.0742811177175	0.0918681004837	0.0243482851198	0.0191798246309	0.0833342173816	0.0713295801161	0.0641118690982	0.0337712273852	0.0236176055721	0.376952984707	0.137205187298
a18	0.0793554233382	0.0949372837663	0.0268080002753	0.0236719886736	0.0899599985968	0.0758751646831	0.0632510247432	0.0319646992546	0.02433939066	0.342679809969	0.147157201186
a38	0.0767425226198	0.0644102887069	0.032860225675	0.0203556619262	0.0793865352809	0.0432735325249	0.0564405045606	0.0344665690568	0.0352210856887	0.386273498656	0.170569549949
a31	0.0515055526053	0.062537778303	0.0312938792692	0.0199589520483	0.0698415041782	0.0458345717744	0.0464495017179	0.0345167123512	0.0283553581609	0.445584227552	0.164121937316
a8	0.0448516071546	0.0546728499458	0.0397030307094	0.0257915722926	0.0673765221893	0.048104286044	0.0464298551028	0.0312149525972	0.0324257561316	0.427096523184	0.182333029992
</S>	0.0474434614506	0.0459757674571	0.0508461586981	0.0298038940776	0.0514423078961	0.0353367926608	0.0490677355737	0.0296925880782	0.0454079535628	0.409495382592	0.205487952226
