 	se	la	pasta	voleva	sale	lo	avevo	messo	</S>
a8	0.0365803523176	0.163837739143	0.0347923632588	0.141609391627	0.0317625965451	0.223095516726	0.179958727331	0.14774664628	0.0406166842713
a20	0.0220886574982	0.161847907153	0.0391628784263	0.215547584529	0.0299811348304	0.210075427083	0.0905374442975	0.184334871645	0.0464241193553
a31	0.0300454695262	0.153270307515	0.0279646254482	0.259951021093	0.0280194070846	0.14045364928	0.0815472670646	0.230695481889	0.0480527960696
a8	0.141598504941	0.099133110096	0.0162436620122	0.242755808524	0.0187967917303	0.0814749338167	0.0682840195429	0.268060819694	0.0636523672849
a20	0.25461555149	0.0493891092097	0.00833404603047	0.218083134595	0.0403709571191	0.0773088566275	0.0280346580251	0.248931614607	0.074932093659
a31	0.256200233542	0.0460255185119	0.0106691794251	0.20416022027	0.0457636295689	0.0629228340072	0.0247802562811	0.267950112174	0.0815280433807
a24	0.241540138585	0.0391115548276	0.0111981875115	0.19858637255	0.0653136719592	0.0372809258311	0.0231883814918	0.285667431668	0.0981133511304
a46	0.212727859491	0.0208299655251	0.00537895348487	0.188149405475	0.135833408256	0.0220582186622	0.0142694619821	0.273358072251	0.127394648082
a10	0.139153203914	0.0125798688203	0.00331892622029	0.183742547845	0.140487655581	0.0287554404577	0.028807741694	0.322226356568	0.140928252668
a8	0.0805087546156	0.0191872919025	0.0050545003611	0.147530112786	0.100924029108	0.0673015576442	0.0745164155247	0.367679072473	0.137298261087
a31	0.0681542672365	0.0260304474565	0.0131842120644	0.102360065574	0.0851119201277	0.123276445097	0.107470976128	0.350357917891	0.124053734151
a46	0.063395853914	0.0322782436341	0.017853651996	0.0889867240889	0.0790278008256	0.160636399465	0.104327947895	0.328239103697	0.125254265549
a3	0.0652636160481	0.06583159959	0.0228819718468	0.0795372589383	0.0660461408763	0.143840087608	0.0972255586873	0.310165630966	0.149208132167
a18	0.0621771817462	0.095558756845	0.0305448112585	0.0623245853668	0.0590639241432	0.117239072322	0.099587796216	0.314830522455	0.158673347767
a31	0.0499308365851	0.0936657363171	0.0370258461512	0.0433716705163	0.0653900854037	0.119739698925	0.086924939354	0.329819228685	0.174131948205
a10	0.0559561254404	0.0919296425105	0.0402536289871	0.054267564097	0.0653232476938	0.11700901293	0.072140684774	0.341788297695	0.161331779411
a20	0.0661870754099	0.114705015138	0.0428730165314	0.0503656537034	0.054900627329	0.105585986698	0.087396856322	0.333490167032	0.144495604457
a35	0.0528317795193	0.124264718816	0.0513033830078	0.0417955184268	0.0478283024481	0.104060390111	0.0984530840033	0.320173949911	0.159288872192
a8	0.0363361700403	0.0998286250347	0.0555591183639	0.0414707472235	0.0512577623109	0.111139412888	0.10559563739	0.34216318987	0.156649330744
a31	0.0483365900341	0.103485418769	0.0537762485624	0.0304989321063	0.0657705481623	0.0840824683767	0.084895704672	0.33990842729	0.189245666681
a24	0.0762922061783	0.114669283575	0.0462538684039	0.0325780877262	0.060373172083	0.0642611618647	0.0776827447937	0.273523214563	0.25436626806
a8	0.0684978331702	0.108123613297	0.0522718509291	0.0334172265	0.0385891112321	0.075691297407	0.0931701988722	0.250078680454	0.280160205753
a0	0.0479749340004	0.119450295253	0.0582549210369	0.0256979524295	0.0339150627213	0.071907948362	0.0877577565074	0.306617976485	0.248423170651
a31	0.0501624731958	0.119255466397	0.0509553827718	0.0174316123321	0.0319611425375	0.0531124867333	0.0654867119031	0.317482721762	0.294152012617
a18	0.0643008387478	0.0950887600137	0.0475169848238	0.0170356317861	0.0250868933923	0.0609208489948	0.066077574813	0.303106341721	0.320866135539
a31	0.0882620483986	0.0877761810591	0.038974942723	0.0181072256468	0.0163106107343	0.0599907423933	0.064986433817	0.29603932744	0.329552497473
a17	0.0980558197957	0.0941132814001	0.037489309108	0.0217695165575	0.0120758902339	0.0502446538708	0.0588547557413	0.278486084613	0.348910690584
a8	0.0668569081943	0.110651130352	0.0456930852829	0.0258153972207	0.0103433343383	0.0547684381713	0.0711131238408	0.281621573538	0.333137003528
a31	0.0563642725091	0.100119406083	0.0450901824408	0.0200703771439	0.0265722204462	0.0373141994518	0.0509917567029	0.282849378913	0.380628205709
</S>	0.0712775839907	0.0730145753981	0.0417830145467	0.0185097631769	0.0433710173044	0.0270853344429	0.0373141845315	0.280483197056	0.407161334755
