 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
a31	0.000795731646472	0.192108496973	0.0122679488406	0.0103073796343	0.292288002743	0.0318777066364	0.0259735704791	0.0156753957454	0.0432895369461	0.302379177981	0.0681926657374	0.00484436831694
a11	0.0136690356423	0.167813619627	0.0331098179646	0.00817018404663	0.270211239782	0.0509520682552	0.0292627035916	0.00667897482026	0.0278622510206	0.273376754015	0.116837793896	0.00205556078345
a15	0.0275722531985	0.111292166075	0.0760246944919	0.00544408241054	0.242750726209	0.0796960911496	0.0312730548424	0.00375578405	0.0211128776009	0.230903714718	0.168817580031	0.00135699341971
a11	0.0767641574373	0.0529350454873	0.0966870761853	0.00591569103778	0.22107141546	0.0599359503546	0.0252269922597	0.010505901946	0.046070931686	0.216286310266	0.187397983236	0.0012025452346
a13	0.164807374285	0.0215711842469	0.11069263561	0.00608809636546	0.155514157527	0.0261784315127	0.0289859718602	0.0198291088126	0.0672344444547	0.202922627788	0.194963830038	0.00121213528626
a7	0.211610913678	0.00935879154863	0.145073340166	0.00543246574802	0.0842507188244	0.0205975014629	0.0403200841315	0.0333621460273	0.0574921560163	0.191865491855	0.199119098205	0.00151730396792
a18	0.252014022187	0.00378686130199	0.129433381303	0.0157832756932	0.0445827413175	0.024674528489	0.0589158672592	0.0414118898504	0.0421608538468	0.180722836369	0.204389098904	0.00212467268461
a31	0.274393858157	0.00187344952435	0.0706579069815	0.0184845745641	0.0965076882908	0.0318069059029	0.0551580810543	0.0325545915689	0.0283000679874	0.185267925199	0.202933445407	0.00206153810763
a11	0.205546448058	0.00171091130865	0.0839090599163	0.0163292807723	0.11312727765	0.0357135316416	0.0667896851041	0.0273362581808	0.0282987576843	0.196732073981	0.22297998886	0.00152674441565
a39	0.109930759271	0.00193946657016	0.147091012092	0.0278589329146	0.0470011557323	0.0330469636559	0.10627781784	0.0264843096337	0.0361040811242	0.189502889989	0.271878202978	0.00288442582002
a31	0.0955960787706	0.00287739301714	0.140260525917	0.0222569496493	0.0845733369455	0.0303626315368	0.0932419483487	0.0471021266289	0.0278549818332	0.191275080677	0.261412506187	0.00318646797663
a11	0.0808111724159	0.00305152266069	0.148221418535	0.0167047620774	0.0979980184194	0.0309446579453	0.0984404535676	0.0534913192348	0.0273105421274	0.201655128571	0.239554419066	0.00181661427016
a18	0.0296103776485	0.00159979679476	0.194931957236	0.0294733157387	0.0483004980796	0.036630791067	0.126890160835	0.0314556805851	0.0329551069979	0.195598186132	0.268437784147	0.00411637367201
a15	0.013959616085	0.00108424886133	0.247729803602	0.0337111279428	0.0272678246507	0.0329773480167	0.102378317504	0.0206802193765	0.0317970023002	0.178060528332	0.297790232232	0.0125637642329
a31	0.0371114709984	0.00445138745085	0.213578725699	0.0207831489599	0.0791943636781	0.0398243618219	0.0693699734126	0.043637774106	0.0262961198733	0.174953545729	0.277389442248	0.0134097131048
a11	0.0436152253451	0.00585074180676	0.164864722095	0.0181507755591	0.0996011409369	0.0455423382075	0.0905162007453	0.0526685421142	0.0270964917196	0.186386469435	0.258283865699	0.00742349178926
a35	0.0190863540277	0.00307724412236	0.204852746166	0.0312055080876	0.0437143315059	0.035584891444	0.114301471062	0.0262310405651	0.0307265988444	0.171898987987	0.301230678957	0.0180901385049
a8	0.0142494371136	0.00264374561016	0.213054300752	0.0292325803248	0.0236228592017	0.0316523965407	0.0949319430614	0.0211455526974	0.0387024895898	0.136513091731	0.353024247515	0.0412273514549
a31	0.0159753153492	0.00351564971702	0.198067821084	0.0163141316363	0.0236704949315	0.0288999151398	0.1210319903	0.0525133194339	0.038804296528	0.129399567027	0.327280854109	0.0445266494176
a17	0.0155951942186	0.00391905335877	0.201691470487	0.0301442983166	0.0242757336198	0.0264779844901	0.135876580099	0.0585910488648	0.0319842860695	0.144740219288	0.292705233018	0.0339988915439
a31	0.0112125663101	0.00475792067261	0.246302483226	0.035228909307	0.0290654807236	0.0317169536306	0.0928283877438	0.0584495686001	0.0281764393676	0.139402570737	0.284426573662	0.0384321270308
a46	0.010379185203	0.00674567024948	0.248550117619	0.0293934697808	0.0342926664497	0.0322956114616	0.0745210784096	0.0595081932375	0.0318429120639	0.123544199237	0.301061258322	0.0478656132636
a31	0.00899227150529	0.00665732980139	0.231802568168	0.0335588801792	0.0289571223095	0.0527495371907	0.0614482742154	0.0507946643955	0.0330059823814	0.0992770249029	0.317632414953	0.0751239135792
a24	0.00783839432592	0.00629835763548	0.229606046788	0.0548321557747	0.0287888546981	0.0614557331625	0.067540444297	0.0445893683547	0.0317571854959	0.119893214419	0.27964962883	0.0677506285644
a31	0.00808333475421	0.00571291011341	0.220458224464	0.0583253986465	0.0284744245327	0.0809650786315	0.0643133866045	0.036421206984	0.0312566088057	0.124592690022	0.255274953519	0.0861217894268
a17	0.00915091138238	0.00652229072524	0.209873140847	0.0718649046981	0.0316019760696	0.088187347375	0.0571124176146	0.0333018013091	0.0288448831243	0.115861262148	0.250431045374	0.0972480354129
a11	0.00983782510026	0.00736146079615	0.209286742572	0.125538555835	0.0387947800151	0.0523245917259	0.0602222770191	0.0150026875876	0.0325603866312	0.150395104016	0.249905917438	0.0487696862099
a15	0.00782036789863	0.00569489972475	0.219291649025	0.134624275339	0.0331674059988	0.042439503401	0.0614946415273	0.00924712507735	0.0320821731662	0.134773899766	0.271286041879	0.0480780084902
a31	0.00648563773969	0.00512320040995	0.219570925009	0.088466574761	0.022992392931	0.0784302648076	0.0594460867872	0.0333827192862	0.0283952634987	0.0874391966606	0.270350243017	0.0999174994757
a20	0.0101217133058	0.00842749606939	0.200654200239	0.089187363972	0.0297282381601	0.0856534254111	0.0516240846882	0.0414704137871	0.0278914672186	0.0814417561627	0.256963756443	0.116836097423
a15	0.0142399245432	0.0106232270085	0.197364061281	0.132979870703	0.0414521290629	0.0449447924551	0.0496689360427	0.0194360548257	0.0282673163773	0.0913637979838	0.274365023114	0.0952948731917
a31	0.00990112499023	0.00868494545358	0.189003058183	0.10266137601	0.0383292501121	0.0754787797952	0.0664007758853	0.0367156675225	0.0233427514796	0.0728649716433	0.253995544429	0.122621753641
a24	0.0108660047076	0.0118806935771	0.153542254071	0.105073021106	0.0432555948565	0.0876060648427	0.0815052282151	0.0420481480171	0.0271189619219	0.10620838229	0.2301736873	0.100721944647
a41	0.0186812271179	0.0235485364174	0.141424440036	0.154862620681	0.0563307193889	0.0450771544581	0.0564532841594	0.0210295516786	0.0277943264889	0.120654974039	0.262364292367	0.071778857069
a46	0.0222813432898	0.0304159904804	0.156416700969	0.124918760544	0.056590048464	0.0265118793464	0.0369630420577	0.0140295489014	0.02317318066	0.0671873658029	0.320397059769	0.12111507579
a23	0.0224537739576	0.0371395930448	0.161284623584	0.0728776866954	0.055435844078	0.0208822624432	0.0321938107221	0.0124514708426	0.0199579871701	0.060626322161	0.363857230503	0.14083939549
a31	0.0163556828056	0.0344784440509	0.147259265651	0.0828887864131	0.0473513240903	0.03812357054	0.0391562380138	0.0415228106237	0.0188747577694	0.0639539095503	0.338500805784	0.131534413777
a15	0.0169617987216	0.0334456830454	0.134426898167	0.116457561398	0.0474554344549	0.0506965624365	0.0438215011952	0.0515269156019	0.021653527775	0.0571724770696	0.292863652278	0.133518008026
a18	0.0251046020653	0.056173678232	0.128084518799	0.120783401748	0.0566326735918	0.0362416353669	0.0334499092795	0.0263905084309	0.0216622361515	0.0623703333455	0.294167789359	0.138938726062
a46	0.0269502956657	0.0678362478609	0.146483900467	0.0867519185792	0.0563893208946	0.0247616958982	0.0250826930474	0.0165227963239	0.0191658027093	0.0545828559613	0.32220230432	0.153270159161
a8	0.0240589871666	0.0778509635645	0.13509309039	0.0601173377579	0.0549114135372	0.0223787403234	0.0261229842033	0.0145418317846	0.0193996991606	0.0568716646404	0.35143480184	0.15721847272
a31	0.0153546395053	0.0646699489584	0.126537644261	0.0865717965009	0.0456491688618	0.033349003334	0.0352763566172	0.0415346591733	0.0200506241556	0.0615783601081	0.320067696193	0.1493600806
a39	0.0163958396033	0.0601518977094	0.113198835713	0.111750299456	0.045179061495	0.0419114332063	0.0428370437194	0.0516505985242	0.0212659222197	0.0762483244094	0.292453931311	0.126956798827
a31	0.0166147612593	0.0578461618454	0.132515980891	0.0957244815006	0.0409845812009	0.0532136834109	0.0320502015803	0.0370976459137	0.0176643451581	0.0734755542379	0.294065870904	0.148746751108
a20	0.0162745954828	0.058746154488	0.135493298411	0.0909492756332	0.038107487295	0.0544057017729	0.0324006060313	0.0297072291417	0.0186235093289	0.0497217337301	0.294816574101	0.180753852648
a31	0.0161075517884	0.0586724951046	0.119686164669	0.09450383908	0.0430178350647	0.0586063507124	0.0311759750396	0.0240556777386	0.0191298178835	0.0414648232108	0.295038343987	0.198541130447
a14	0.0146976368649	0.0566627396504	0.1182728911	0.113310492688	0.0449942277521	0.0607867560559	0.0282772359409	0.0206125342591	0.0196893326577	0.0468728438497	0.281265878682	0.194557417467
a11	0.0184635593015	0.0780512301189	0.0971571824585	0.164678539439	0.0556176520295	0.0348556639319	0.027794211645	0.0121595395168	0.0200063980698	0.0587288905692	0.262825915327	0.169661197453
a31	0.012317099757	0.0554031117723	0.136383178121	0.141169165532	0.0493251886219	0.0666153616438	0.0207253459566	0.0242107731247	0.016371193218	0.0501704906848	0.244072535916	0.18323654378
a14	0.0105057352321	0.0608331486356	0.127486394411	0.100807680679	0.0446885051279	0.0810633057387	0.052413743041	0.0281601817309	0.0202488619841	0.0492408975185	0.247303014345	0.177248515305
a31	0.0114174599669	0.0653139719143	0.121091518579	0.0954401770201	0.0481563015714	0.0602145954988	0.0569051915096	0.0192311847638	0.0171933497501	0.0527967379039	0.258105933975	0.194133576162
a39	0.0130710486301	0.0741261462356	0.120236110012	0.113628496061	0.0457936076378	0.0515687878743	0.036289197648	0.0151934186114	0.0172484711626	0.050311702516	0.257880379252	0.204652648107
a31	0.013858140954	0.0771825024905	0.110193295262	0.137895049188	0.048015364137	0.0349497466993	0.0284297588388	0.0132688092548	0.0177382864451	0.0482755306635	0.249388872791	0.220804656636
a46	0.0151140996968	0.0829154538518	0.107983085323	0.130071574309	0.0465129993714	0.0268540214888	0.0252057427166	0.0131082235754	0.0198811880369	0.0478707633083	0.24975176537	0.234731090753
a31	0.0152035634157	0.0838639412797	0.10134617545	0.134642912501	0.0490428854202	0.0207673049667	0.0239248965269	0.0122541795116	0.0204691805399	0.04912869676	0.24621409643	0.243142171838
a35	0.0142193560723	0.091353635927	0.095609539785	0.157185454923	0.0506127795491	0.0182994798383	0.0207198663129	0.0107418921023	0.0182400626836	0.053313009425	0.233397170983	0.236307747513
a46	0.0172248600261	0.123477697667	0.0725603399115	0.170712418162	0.0676354367752	0.0114824052267	0.0256234425439	0.0067492911502	0.0215005500924	0.0536583955657	0.232338017328	0.197037138064
a15	0.0145877546115	0.0901697296773	0.0918696235576	0.186668683873	0.0785438111058	0.0149055869146	0.0250632444648	0.00589641847277	0.0219573567398	0.0445554069999	0.231615632776	0.194166762655
a0	0.0122208169407	0.060538351006	0.108705304373	0.213145109944	0.0632749045937	0.019934484355	0.0209891072233	0.00535823566753	0.0212515639115	0.0493213314866	0.236510602792	0.188750194405
a20	0.0111284012971	0.0505592088096	0.120049839051	0.19724773176	0.0514047385512	0.019780025738	0.0151148302895	0.00536670652815	0.0175375868585	0.0557392030177	0.259253407064	0.196818317028
a8	0.012855599349	0.0584844830254	0.133085622226	0.139405839117	0.0557538367652	0.018629639814	0.0159903389723	0.00758901682152	0.015632963226	0.0543721193701	0.283162426488	0.205038113949
a39	0.0156444014009	0.0677606872416	0.127984341395	0.110332640132	0.0635216675954	0.0190315246131	0.0176159546598	0.00915315330872	0.0163979701686	0.0564417135054	0.300299155563	0.19581678485
a31	0.0113859494173	0.0455757686483	0.125394519367	0.109430390826	0.0527233686601	0.0303050089794	0.0138848005765	0.0137406495442	0.0142165695874	0.0520166613713	0.284258482054	0.24706782687
a39	0.0110518866543	0.0628486245482	0.102503872223	0.112214546776	0.0428171640491	0.0352260021481	0.0202785123699	0.0163053527034	0.0150618188222	0.0518102296766	0.272202427418	0.257679561077
a31	0.0113193882011	0.0694895923022	0.100998215317	0.11105996649	0.0409485605241	0.034698492945	0.021454952802	0.016596996362	0.0155439709202	0.0534041964911	0.269741433713	0.254744226068
</S>	0.00744892689955	0.0398533527723	0.127120870822	0.09886000382	0.0416367932553	0.0384413903237	0.0123890794127	0.0197665970787	0.0119042851877	0.0483866254959	0.254182976717	0.300009089798
