 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
a31	0.0241791965632	0.106869463793	0.226743932507	0.117760758942	0.043549302424	0.136987852346	0.12883508951	0.192650437623	0.0224239763546
a24	0.0293191361373	0.11243365207	0.164779822925	0.151556077682	0.0637480844043	0.0752550364907	0.116091178668	0.24840554875	0.0384114549524
a18	0.0563552007263	0.0597299742201	0.171766957959	0.137181705031	0.0904875276551	0.0864799520844	0.105671442821	0.230507332718	0.0618199042941
a31	0.0759735556639	0.0289703323874	0.216501411385	0.150583154625	0.0562598194824	0.0752014508303	0.105589831663	0.226974855231	0.0639455882025
a37	0.104783430834	0.0127024098755	0.223576264232	0.134897903411	0.0252825232849	0.0988221471126	0.118465374164	0.201720451286	0.0797494801579
a21	0.13791603712	0.0154654984555	0.190866466923	0.0783371330883	0.017242281773	0.155809313484	0.136562035913	0.167021904722	0.100779326907
a31	0.13799081436	0.025885724844	0.153826536617	0.0676066075312	0.012194579573	0.19321843231	0.117476678401	0.197850746139	0.0939498825633
a37	0.122893332623	0.0315862343803	0.13320671007	0.048070933969	0.0255500181236	0.221835311824	0.078266213999	0.207972850293	0.130618388618
a19	0.0922201121138	0.0390379694186	0.147192460485	0.0257521411826	0.0343257331747	0.195438124292	0.078428253833	0.205257928571	0.182347278442
a37	0.085508715288	0.0581923461974	0.162043852701	0.0316689771833	0.0324267276963	0.137049356033	0.068485012171	0.23286761169	0.191757414847
a31	0.0897326333241	0.0799107106512	0.14849088715	0.0451760433143	0.0517169572094	0.126762523081	0.0323841893385	0.212002398822	0.213823668098
a39	0.0880720343651	0.0790953242291	0.15228642931	0.0450936143964	0.0727466465275	0.112814338029	0.021487716181	0.171060555266	0.257343347772
a35	0.102342812098	0.08967155467	0.17425247462	0.0427855203776	0.0639964408719	0.061800157433	0.021178706547	0.145604824155	0.298367510877
a20	0.114841213106	0.116449583724	0.17820300736	0.041637299198	0.0439181273409	0.0425272268392	0.0162082070223	0.144682018652	0.301533313959
a31	0.118525964478	0.0923992594778	0.182598038552	0.0394716184566	0.0786961678558	0.0373685494968	0.0121363989084	0.150582410427	0.288221590863
a33	0.120538164509	0.058000980516	0.158550494324	0.0602724399985	0.0958789793115	0.0320360735985	0.0168412057831	0.134274615818	0.323607047631
a23	0.106324571133	0.085420643103	0.119106726021	0.0897619833088	0.0562557031816	0.0223657897697	0.018317804471	0.108584209073	0.393862579477
a31	0.0859276434015	0.0896521984704	0.108117530853	0.103819889481	0.0888145278381	0.0143120958686	0.0118864908839	0.118794824078	0.378674805179
a37	0.0889126620524	0.0935915704952	0.0860832835983	0.090445090525	0.107006506905	0.0143669784272	0.0145625254764	0.160720357279	0.34431101832
a31	0.0743259375298	0.104837325934	0.0606479774563	0.0836480205663	0.0698728575321	0.0180417564179	0.0168883941173	0.186075632256	0.38566208428
a3	0.0913369632839	0.0874194606021	0.0452563431954	0.0711598500034	0.0537011513178	0.0210702029829	0.0171778291641	0.209276760981	0.403601429427
a11	0.0984280730304	0.113376867225	0.0298302166991	0.0418951127238	0.0348542428706	0.0165793358118	0.016318877392	0.21334150806	0.435375765409
a31	0.0665861657199	0.106807921146	0.0339227770009	0.0529028844369	0.0270592359155	0.0156488440315	0.0146760876556	0.200659796333	0.481736303136
a37	0.106306086769	0.0687589170317	0.0375457621832	0.0544475784996	0.0245003305529	0.0185104961982	0.0153804273956	0.211538675024	0.463011737979
a11	0.143461433665	0.0733517912512	0.0266358508073	0.0325023090155	0.0180615976078	0.0142161928469	0.0154477766504	0.218745650208	0.45757739426
a39	0.15636001536	0.0780237027071	0.0220748466731	0.0263611448598	0.0117601796936	0.0109096223694	0.0158327152039	0.218365858449	0.460311901787
a20	0.131574051462	0.095733406631	0.0175547915726	0.0206946196213	0.00798687920579	0.00824128788426	0.0134613182514	0.211470358396	0.493283268962
a44	0.072547055568	0.134890534922	0.0163086307929	0.0220934833564	0.00865299103525	0.00716985182698	0.0148078081511	0.173159645932	0.550369982321
a31	0.0510419255513	0.109283095461	0.018505674118	0.0287089980255	0.0123462855096	0.0143178091606	0.016227717007	0.159210335177	0.590358156107
</S>	0.0396473961526	0.0694328071605	0.0169132569276	0.0279581376167	0.0156792175981	0.0199421505557	0.0134593323935	0.173882868889	0.623084844053
