 	se	vieni	alle	sette	io	sto	cucinando	</S>
a31	0.0301452060794	0.192777080223	0.0080240595644	0.100574454332	0.36261033588	0.207069278001	0.0852794353972	0.013520161978
a21	0.0129361188103	0.198553337799	0.0101657677336	0.158670657226	0.222145391253	0.158724282351	0.225522084505	0.0132823802231
a31	0.00582126735115	0.201743872881	0.0153272167112	0.168989688809	0.166385382244	0.14375709233	0.277541320312	0.020434182858
a21	0.00781306785698	0.21109134321	0.0175478243253	0.139500962656	0.166772133186	0.135788147723	0.295339655419	0.0261468742593
a31	0.0435956052285	0.216925187529	0.00905782455328	0.0763007314126	0.140335275383	0.185012786937	0.30150602709	0.0272665538843
a13	0.109631529596	0.192339992686	0.0106036565166	0.0342389472342	0.131065452875	0.203972541795	0.284516904072	0.0336309537221
a35	0.202185830388	0.126254702431	0.013418334964	0.0255278886948	0.172442712143	0.155920079421	0.277194274781	0.0270561561047
a37	0.251949783663	0.07293382392	0.011261807554	0.0241058195618	0.231605005054	0.211255120417	0.18095988302	0.0159287453328
a31	0.220856413161	0.0552970916399	0.00966444731669	0.0217770965991	0.288410733018	0.250510381155	0.135792896331	0.01769094692
a37	0.14949225765	0.0622590188478	0.0136200869451	0.0282624877452	0.286038606073	0.227566290716	0.21373886704	0.0190224062451
a31	0.07378088023	0.102299844315	0.0144096826529	0.0287789690342	0.285369351024	0.197967810764	0.27266631061	0.0247271728242
a24	0.03804093529	0.094259623071	0.0162871174457	0.0205399993939	0.228681405148	0.192415447215	0.374602777414	0.0351727096158
a31	0.0261870502367	0.0919266209523	0.0188334828097	0.0241677332841	0.191174587689	0.190406837556	0.419096851037	0.0382068397683
a13	0.0260430648189	0.0943721324461	0.028632717691	0.0399421961987	0.176626504107	0.194326609987	0.39576575166	0.0442910261354
a31	0.0331874114596	0.060716222462	0.0360469820912	0.0560879465007	0.118321339946	0.179601587578	0.447107666094	0.0689308538631
a27	0.0319152555399	0.0455609906673	0.0421826177519	0.0568035845775	0.0905649449807	0.149430661988	0.447246314461	0.136295641503
a31	0.0306793668293	0.0300706941731	0.0496341038306	0.0724381682752	0.0520895125522	0.111690206898	0.465169399018	0.188228539949
a35	0.0293305036858	0.0597916731484	0.0723327636136	0.0785171003774	0.0379644312895	0.0712954566677	0.402168569886	0.248599482757
</S>	0.0243983175829	0.0974489137842	0.101254223897	0.0685002885012	0.026874783263	0.0573817349165	0.322793064913	0.30134866554
