 	voglio	che	Maria	è	di	venire	domani	</S>
a8	0.0457081372124	0.296441066097	0.0240965491139	0.00651104818203	0.0435680722201	0.203250754357	0.356306680848	0.0241177062611
a20	0.0704969167901	0.272195026951	0.0294534155846	0.00732627954294	0.050995758031	0.19759059996	0.339347783982	0.0325942471538
a8	0.0773622191913	0.256337584501	0.0348888092749	0.00705021710412	0.0572124919595	0.192143547653	0.345437345144	0.0295677954513
a20	0.119936216337	0.230720348941	0.0308679570476	0.00561247040586	0.0596286382485	0.168095218153	0.363741990267	0.0213971574056
a31	0.186266050859	0.22807121951	0.0359491075215	0.00229524290929	0.0398238402278	0.116304998316	0.375688688421	0.0156008591895
a28	0.209777923978	0.203097828255	0.0691949598595	0.00114603242606	0.0364776027652	0.0887213282257	0.378415761264	0.013168569481
a31	0.196528847007	0.1954967819	0.0893761651906	0.000677147529103	0.0489583318413	0.0773837222374	0.381134416031	0.0104445936571
a18	0.184358178082	0.177237579346	0.0788718057048	0.00813875057625	0.0720773882334	0.0879322870785	0.384937371652	0.00644663484896
a31	0.153494981131	0.134283108272	0.0759117820575	0.0111487426658	0.119507787617	0.107376555367	0.387988560948	0.010288471348
a3	0.122698128857	0.148481452177	0.078834803355	0.00844329026358	0.123072354219	0.110058285685	0.396411246905	0.0120004466274
a31	0.105969426103	0.146710594556	0.0808750455886	0.00866860083678	0.142321572055	0.0981997938987	0.400414011835	0.0168409769341
a18	0.0787529189195	0.142171546035	0.0754225988845	0.0185548332959	0.160424856539	0.0890580828179	0.412699278033	0.0229159027036
a31	0.0710528577982	0.142745988278	0.0628651845686	0.0236521288511	0.151697514348	0.0937939897158	0.407705239944	0.0464871130508
a17	0.0785141066195	0.144251776235	0.0553068153599	0.0245157707891	0.15620095019	0.0797243035884	0.402218023748	0.0592682723332
a20	0.0848431871064	0.159959363904	0.0457338782578	0.0363666947917	0.141332755202	0.0639808610624	0.428669930669	0.0391133397911
a31	0.0551462743	0.144103460877	0.0624436855906	0.0330579431385	0.123124610511	0.0652440369275	0.410811682543	0.106068313118
a20	0.0625447798646	0.130089212855	0.0664170829997	0.0372253465534	0.0918116566513	0.0808814747034	0.382981765014	0.148048687747
a31	0.0713459163013	0.130225985739	0.047705510883	0.0396345094463	0.0693024678978	0.0804265173791	0.381699756225	0.179659344289
a20	0.0867224066032	0.128735784316	0.0369941879148	0.0306851838637	0.047960398482	0.0888110169099	0.377488630628	0.202602394406
a46	0.0945295071252	0.126903508101	0.0348771932475	0.0390762462169	0.0470323911317	0.107823847082	0.381734753743	0.168022549072
a31	0.057438821571	0.111199899253	0.0343953025963	0.0353189660904	0.0445693906878	0.0870505416667	0.395265413768	0.234761659157
a46	0.0525046009251	0.0987328744411	0.0334599981806	0.0339504354592	0.0345742710802	0.0833494154456	0.390592467776	0.272835941719
a8	0.0545167251171	0.117408922424	0.0380558704036	0.0452987721081	0.0373353790772	0.097081857564	0.361401536592	0.248900947306
a39	0.0486948289586	0.13839377098	0.036546280014	0.0399944538944	0.0396339157296	0.0879451448369	0.369176473997	0.239615127769
a31	0.0374330224124	0.0962379288958	0.0233880822534	0.0246371219673	0.0292748950133	0.0634537405752	0.410109728799	0.31546548377
</S>	0.0219693516253	0.0569576225612	0.0135757146783	0.0157093193645	0.0213202196643	0.0413745833437	0.4306821669	0.398411042055
