 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
a8	0.0119778470433	0.103511954245	0.218238338463	0.0285073203023	0.099807777144	0.0813325250005	0.128943844495	0.288475494374	0.0392049211475
a31	0.0138752114592	0.0785687842819	0.243752416244	0.0235180373751	0.0863294254496	0.124574409426	0.141674941731	0.247482297228	0.040224491691
a20	0.0102296017836	0.0525562716479	0.315387565305	0.00882702335406	0.0329586108249	0.231859749505	0.136549397028	0.181945786722	0.029685994662
a29	0.021116675775	0.0348808471199	0.366847740144	0.00402988605169	0.0153782509703	0.286853878997	0.0497998785357	0.202577998258	0.0185148428148
a37	0.0277222954164	0.0366078205065	0.375051829828	0.00682500458893	0.0196534459536	0.219611639236	0.0269574488165	0.2724490402	0.0151214774825
a8	0.0167343387728	0.0313487903242	0.365409428609	0.0183508697316	0.0367746809093	0.143405929459	0.0186680011397	0.353942423988	0.0153655262726
a20	0.0323974923349	0.0377009130141	0.347274497051	0.0351163215036	0.0438030723647	0.097295797337	0.0104951735347	0.378620432908	0.0172962876788
a31	0.0482915933212	0.0493133936778	0.34672276245	0.039385432603	0.0391548832761	0.0744768398834	0.00744724576303	0.381109287962	0.0140985656012
a29	0.0530095709616	0.0423222592073	0.337792738418	0.0427607559791	0.0454036479687	0.0710010590201	0.0106852480862	0.380496134712	0.0165286139662
a37	0.0500669900335	0.0387268928018	0.309503058795	0.0486498432024	0.054694785929	0.0610756352868	0.0333022494866	0.377583675734	0.0263969062534
a29	0.0359872091772	0.0808632579377	0.281789348318	0.0461103653285	0.0477602200587	0.0424473249558	0.0532550569695	0.379483184891	0.0323040495237
a31	0.0227031555455	0.103643451006	0.276610000416	0.0570141960073	0.0551953121942	0.0290224803254	0.0385389399918	0.382054822562	0.0352176515097
a20	0.0369161641396	0.125552639353	0.220773381673	0.0598716700856	0.0565200140661	0.0321091464932	0.0394392535956	0.394583767869	0.0342339616796
a31	0.0410149841565	0.141302211192	0.192091960553	0.0630279265639	0.0578604237058	0.0344184317914	0.0419147998422	0.388611749715	0.0397574947257
a37	0.0336918054618	0.184066620494	0.164608234371	0.0675833187061	0.05768691555	0.0335721929519	0.0394290664624	0.374146914381	0.0452149175755
a46	0.0389085361193	0.26101151129	0.0854003814001	0.0562066450775	0.0389720228927	0.0361585742845	0.0563114240919	0.372896820815	0.0541340691772
a31	0.0220270812549	0.23515394922	0.129888271354	0.065951220906	0.0550230203773	0.0224421032041	0.0462607677625	0.343894477925	0.0793591032374
a0	0.0237101816479	0.217456331307	0.130283725707	0.0818082944211	0.0699323091176	0.0164189320664	0.0324181469578	0.346135233236	0.0818368604935
a31	0.0304052108422	0.21351482735	0.127714604643	0.0756660713382	0.0645704804011	0.0142281182821	0.0330729124522	0.334258881295	0.106568911644
a1	0.0343983217872	0.201129449349	0.124873591706	0.0668010886314	0.0553740167953	0.0158754255612	0.0355906489029	0.330051666012	0.135905812348
a13	0.0408618933812	0.271913888224	0.0588010034931	0.0593610275721	0.0381312353427	0.0171229439277	0.0449857936808	0.355289559591	0.113532674629
a39	0.0420433286898	0.295728128342	0.0542479013189	0.0534704845483	0.0284349656664	0.0290165645444	0.0567548826554	0.329602331584	0.11070142849
a18	0.0412480997473	0.26665706835	0.072254335908	0.0468613021992	0.0218314554593	0.042602629909	0.062743659544	0.302225392235	0.14357606931
a8	0.0306839589416	0.242989825805	0.113528325745	0.0383292909616	0.0198620763241	0.033174859265	0.0547775990244	0.2785781043	0.18807597975
a28	0.0411506088967	0.218074787535	0.124531894431	0.0419964509729	0.0222475329596	0.0281811095931	0.0430095992808	0.279942459082	0.200865580917
a31	0.0496840693374	0.198021626306	0.142288862222	0.0385720565547	0.0241652920933	0.021924627764	0.0285360977084	0.27227074103	0.224536636141
a8	0.0427939124521	0.15732909659	0.15965624161	0.0427702440631	0.0286288046043	0.0440058952913	0.0303719860879	0.247196624079	0.247247196949
a37	0.0704585223185	0.137958184428	0.133648210505	0.0525884115098	0.0303981524476	0.0562081577228	0.0351228884841	0.25125110436	0.232366380783
a31	0.0684363948577	0.152754089028	0.167208868951	0.0439057925964	0.0346841895261	0.0262546360806	0.0218556700987	0.252017076231	0.232883279574
a21	0.0398045121069	0.157506681829	0.153073100114	0.0453229364402	0.0396197987159	0.0643283174782	0.0214118157215	0.249355719921	0.229577100738
a31	0.0582875868954	0.133128578632	0.129710780351	0.0383747724179	0.0321344290137	0.0772768117147	0.0208659395324	0.251117392932	0.259103716013
a20	0.067084357587	0.117943105157	0.117509836915	0.0312602616606	0.023660433366	0.0817000060119	0.0242256955537	0.250836331602	0.285779985338
</S>	0.0566736437658	0.116612702021	0.0780414984542	0.038175588766	0.0217643549432	0.122306310062	0.0337889240585	0.257686313601	0.274950670969
