 	quando	è	arrivato	Giovanni	Anna	stava	e	dormiva	</S>
a20	0.174631523703	0.0413846143558	0.073696811499	0.0486652280861	0.0575747666182	0.267647650907	0.0561581338293	0.252857047417	0.0273842353163
a8	0.175202480958	0.0401165524318	0.0346396877897	0.0592840657714	0.0706592765806	0.349147744423	0.0299707252582	0.206681871891	0.0342975925741
a31	0.177684428481	0.0291061968811	0.0258822582294	0.0551412911656	0.0511357301659	0.335939521444	0.0443869600637	0.248180588073	0.0325430194268
a23	0.187336155948	0.0229260167925	0.019186094544	0.0224231929529	0.0450925134353	0.319961347195	0.0453109783576	0.301736076446	0.0360276124109
a31	0.214746710385	0.0119679529256	0.00918739298432	0.0104338278834	0.030848592624	0.332739870503	0.0354893087612	0.323808612333	0.0307777176339
a10	0.217010384552	0.00615628385095	0.0115028748141	0.0180536467337	0.0225576265078	0.336698046332	0.0335229649002	0.326040966838	0.0284571955628
a24	0.210176820103	0.0061527139487	0.0282849646409	0.0358133891136	0.0261289142087	0.320967525774	0.0217873497714	0.311029065705	0.0396592359343
a31	0.214665666656	0.00557333446633	0.027952011615	0.0353948444774	0.0239872652417	0.291072032902	0.0651171779166	0.29947800558	0.0367596284888
a41	0.217895820882	0.016824349297	0.0248248388498	0.0310503950113	0.0226794983942	0.252719355725	0.0780234838995	0.296613573252	0.0593686487756
a7	0.213886358273	0.0218960287647	0.0254888153231	0.0336601439178	0.0187421386122	0.232767731329	0.0421926557372	0.326050495799	0.0853156054209
a5	0.214675531523	0.0324542626434	0.0273822031943	0.0321811371123	0.0142237385456	0.208555326851	0.0386384417724	0.367930225852	0.0639591094146
a37	0.216370300731	0.0451857743301	0.0373532563902	0.0309085482201	0.0121093507604	0.18175478116	0.0389904456115	0.363965441873	0.0733620909751
a31	0.211316597342	0.0276733455764	0.0296525386837	0.060741099504	0.0306432606587	0.163844299351	0.0364899107534	0.33017560112	0.109463360713
a46	0.189731339191	0.0193002635168	0.0232236461305	0.070034712597	0.0412516738381	0.113108250649	0.0409754495207	0.365935272423	0.136439404823
a8	0.183610714259	0.022203522293	0.0460065259851	0.0412117958303	0.0260473513054	0.0606962299913	0.0471892033202	0.410113791874	0.162920876648
a31	0.195939750823	0.0219434927548	0.0655341579925	0.0649145700257	0.0420942127637	0.0392114674401	0.0461191200801	0.383122218338	0.141121023883
a29	0.173936140196	0.0425496933271	0.0973360528937	0.0748330062531	0.0481958371057	0.0350307025888	0.0456351725334	0.343201951826	0.139281449054
a11	0.15947086956	0.0716170431776	0.126294124969	0.0433530457946	0.0271987825087	0.0281374494385	0.0491009160808	0.322722450675	0.172105318151
a37	0.166890555267	0.0755619824307	0.121005834011	0.0296085120954	0.0187728623938	0.0250896474639	0.0449886410001	0.328960147358	0.189121831797
a31	0.197426576446	0.0593815280862	0.0998938008742	0.0307989240604	0.0209222684406	0.0270637538189	0.0379995708971	0.342196932919	0.184316657048
a24	0.179822624576	0.0683778054116	0.129900363622	0.0297825313512	0.0213203405051	0.024682627969	0.0381815430937	0.32215974984	0.185772411152
a31	0.132616373923	0.0712733940663	0.145982301016	0.0229842560721	0.0176159263698	0.025131703339	0.0403861919174	0.321043269353	0.222966570197
a33	0.108493643288	0.0721632096059	0.151393271723	0.0207676983585	0.0186767311187	0.0247092301837	0.0371205825449	0.327784580791	0.238891036966
a20	0.0785742765079	0.085636692462	0.198197365382	0.0201515433208	0.0178938389231	0.0186174361842	0.031348755937	0.315578398664	0.234001700655
</S>	0.0744623497831	0.079939732201	0.206392790478	0.0214027773372	0.0171736768139	0.0193060999905	0.0304182899405	0.316911933332	0.233992374328
