 	nella	pasta	metti	sale	vuole	il	sale	</S>
a28	0.041124953882	0.12256288579	0.152686084153	0.228151097553	0.0545050819055	0.0881967062605	0.0954977236848	0.21727547425
a31	0.0236014944877	0.0777518025257	0.199120716278	0.178280562844	0.0615772987049	0.141890517778	0.112645920056	0.205131690238
a7	0.0214950556051	0.0757885275236	0.255381555016	0.130274748226	0.0435843181056	0.133726873421	0.130945681287	0.208803234733
a46	0.0211795353461	0.0698595902833	0.18890363836	0.182017344302	0.0281148383727	0.0732778934243	0.229000189674	0.207646973215
a10	0.011779007965	0.0268133813564	0.0766652176828	0.268196425739	0.0139489087984	0.0429696359481	0.320371929631	0.239255496086
a14	0.0580970267844	0.041326340246	0.067011494935	0.258901102784	0.0136345886141	0.0401752055094	0.265044161964	0.255810072642
a31	0.115564928007	0.0473356931322	0.118369142801	0.216119773995	0.0144215013565	0.0433951817123	0.161547676735	0.283246099908
a0	0.142278627986	0.0592008695957	0.114080995873	0.153505249109	0.0130368356827	0.0374987458712	0.141637205606	0.338761480352
a20	0.133396328189	0.0770688467101	0.0792509632782	0.0985884137281	0.0235293544829	0.044806436712	0.172226412497	0.371133260817
a31	0.0766420430776	0.0460315914554	0.06532998013	0.134168993289	0.0257947767485	0.0595211641008	0.2110151347	0.381496320826
a10	0.0742458127005	0.10372485904	0.0724531839508	0.118385333801	0.0245677371236	0.0501769520776	0.169295074128	0.387151029335
a0	0.0884794780825	0.173110281446	0.0828265141834	0.0500384511574	0.0399218178392	0.0432116145803	0.126595405963	0.395816432598
a18	0.0557901275343	0.148611903403	0.0508732600715	0.0369498496698	0.0519983112438	0.0590689126063	0.192218652324	0.404489004066
a17	0.0319994481786	0.129555905231	0.0273074208896	0.0473841275902	0.051809865588	0.0611011708409	0.234704111871	0.416137956489
a8	0.0232418319537	0.120844384592	0.0159848035519	0.0493150014388	0.0487417693064	0.055218191414	0.259834904273	0.426819109296
</S>	0.0213945759174	0.114040268802	0.0135542652405	0.0425730184169	0.0469620800116	0.0559547645231	0.27651115033	0.429009875748
