 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
a31	0.116119102871	0.0800310102821	0.00108674156663	0.0104293247553	0.0102670752966	0.197727688687	0.0135468437709	0.0469135214083	0.10516218778	0.109031141405	0.070312736748	0.202867506816	0.0196272807712	0.0168778099497
a20	0.147948576209	0.106537159813	0.00161477604544	0.00628336961635	0.016634902653	0.134665825192	0.0439531034624	0.0491149757943	0.0654949445008	0.158443905238	0.0460251422381	0.157947045897	0.0344397665713	0.0308964877934
a13	0.109406114192	0.183430263181	0.00241754455455	0.0421867769668	0.0273661890608	0.0493131770852	0.0769661895714	0.0404938634866	0.0333352652713	0.188299250676	0.0363944619471	0.101624453214	0.0543710021197	0.0543954422782
a31	0.0756127054143	0.192318958413	0.00551603381738	0.0768251098208	0.0309905065409	0.0215877741033	0.0525071259552	0.0373056102034	0.0210188485284	0.15542993687	0.0567999076843	0.116727821054	0.0896312397444	0.0677284300073
a28	0.0676119617813	0.189909297509	0.00579984976213	0.0808800753232	0.0588587461989	0.0188585337904	0.0397274481461	0.0276151234367	0.0184339203672	0.0894196802197	0.0930515654178	0.107247311301	0.110399370423	0.0921871243147
a31	0.0450306642464	0.190431819574	0.00278792681683	0.111749712281	0.0857705629398	0.0217571277193	0.0380485921025	0.0196485494664	0.0152745563124	0.0504357180349	0.0819593501985	0.116922386532	0.124414243763	0.0957687917614
a21	0.0292828897061	0.162945702965	0.00232863627566	0.0995648112616	0.112789724537	0.0452571235928	0.0212493223496	0.0191658513224	0.0130618060466	0.0386829678968	0.0696437131668	0.122884511285	0.134644178737	0.128498768269
a31	0.0252520154926	0.0934867718367	0.0022151173995	0.0755910388281	0.162537397693	0.116479274417	0.02250514394	0.0422505403168	0.0250488461556	0.0329903228846	0.0604434781754	0.110272306559	0.101662216742	0.12926554319
a20	0.0226144504626	0.0870261508296	0.00475400592591	0.0639065638208	0.168428896433	0.125179218861	0.0329740662031	0.0500281212687	0.0272532097287	0.0370309494274	0.0605608831289	0.106520594711	0.0843618058769	0.129361099532
a28	0.0455758887469	0.112042736748	0.00673699846509	0.0284036455517	0.119462016615	0.101108859808	0.0462582404588	0.0296000983611	0.0132689986882	0.0534777228088	0.0738125868334	0.0661474709103	0.0900474296723	0.214057317843
a27	0.0588003601541	0.0947639429736	0.0101657399724	0.0137468365418	0.0745506551839	0.128108923491	0.0598531720277	0.0201463052127	0.00866062342707	0.0553755709506	0.0559442357407	0.0566449490648	0.0960954406041	0.267143248043
a17	0.0389373388847	0.0790288231302	0.0189852580175	0.00752134937193	0.0644006711803	0.13126964526	0.0823321777667	0.0174225664339	0.00762148693245	0.0442539842222	0.0449935008934	0.0596743611016	0.102338451915	0.301220388284
a4	0.0342148433862	0.0810757464937	0.0193886183261	0.00680503088344	0.0607053595958	0.140739467593	0.087624820802	0.0194256927982	0.00861978742144	0.0403188892334	0.0342439534894	0.0615985532032	0.119331483358	0.285907771166
a13	0.0316754321501	0.0765116132836	0.0200435758957	0.00759063074981	0.0559338925066	0.174264043841	0.0726507187404	0.0239470540316	0.0112247762298	0.0494857243355	0.0421019823483	0.0708218908131	0.113323813302	0.250424864487
a31	0.0669463411001	0.0500752584641	0.0171247942443	0.00525634269495	0.043491026795	0.19406202949	0.0551463696007	0.0473540935955	0.0247214736105	0.0380691072831	0.0359678359817	0.101173639727	0.0787412441955	0.241870444856
a18	0.0795722427801	0.0587154299077	0.0221468407483	0.00331744320794	0.0326672929888	0.20019561899	0.0406518970233	0.0489998415281	0.025211620398	0.0300387832636	0.031944015803	0.102409162135	0.069263761584	0.25486605176
a36	0.0383648283837	0.0655009176828	0.0332571994074	0.00543624688143	0.0320608960384	0.236118187674	0.0303746420659	0.0214409220174	0.0100831304609	0.0366579867095	0.0429326794861	0.0799149154143	0.0807019521613	0.287155488131
a46	0.0436960321281	0.0553152214435	0.0268596440799	0.00619708418972	0.0285409171024	0.239160735757	0.0236125611256	0.0118470914505	0.00550723897583	0.0367200111851	0.0404125153967	0.0683004831541	0.100134828354	0.3136956326
a31	0.068146029774	0.0775876579923	0.022019211873	0.00377874103568	0.0214103686763	0.142453484678	0.0326170636228	0.0451468875599	0.0184626457911	0.0298588657617	0.0296146319546	0.075739138798	0.103464946918	0.329700336673
a20	0.0806007530089	0.0913438155962	0.0246683714702	0.00524701465567	0.0207360893568	0.0590303575254	0.0403963920737	0.0611483747785	0.0246750344717	0.0280199605309	0.0271983563726	0.081577551066	0.110948003173	0.344409944504
a8	0.0621926093003	0.0688635690266	0.0336468304331	0.0154817216289	0.0219056612428	0.0641733186554	0.032250726402	0.0329919616386	0.0142028123702	0.028859265059	0.0292974901477	0.0597513372953	0.143886211258	0.392496499248
a31	0.0478298579063	0.0552426446629	0.0321740295567	0.0174524147515	0.0208673124538	0.0644457794597	0.0289030567469	0.0480873689009	0.0187016316471	0.0213800952214	0.0218453815034	0.0683535359918	0.138412466353	0.416304425416
a24	0.063693120558	0.0679883140151	0.0353832248393	0.017052353539	0.0229846949259	0.0295729837412	0.0358192360054	0.0569942797918	0.0222750785942	0.0196833311315	0.01834430145	0.0684297151257	0.118729434618	0.423049935205
a46	0.0546769690961	0.0726232230218	0.0565717741557	0.0290585409586	0.0250313423553	0.0383209649861	0.0288177482935	0.0315009364664	0.0154594794072	0.0164531972183	0.0148475001917	0.0393382640063	0.124781244306	0.452518816268
</S>	0.039305016797	0.0664691962613	0.0670796965265	0.0357974956058	0.0245865743734	0.0578723596981	0.0204688465567	0.0219549112584	0.0125370451608	0.0133493537203	0.012518166785	0.0312618024272	0.130322684253	0.466476845334
