 	mia	sorella	non	è	venuta	mai	qui	come	io	</S>
a31	0.0877366000812	0.107605626476	0.0108877376124	0.000669095517454	0.180119001366	0.0897403010213	0.0324377166715	0.35040706613	0.136757578884	0.00363927670709
a24	0.0795997134997	0.143855896618	0.046686892694	0.00194136019076	0.19989196626	0.0523818510592	0.0331079486606	0.382347869564	0.0589595035638	0.00122701618054
a31	0.0823333595331	0.144113481005	0.0623243825013	0.00285206797869	0.176153982377	0.0517665292643	0.047833856843	0.385714314105	0.0464654216754	0.000442609233598
a13	0.140100791941	0.112486307585	0.0519450488477	0.0098111945198	0.156439238948	0.0434206279265	0.0604462787657	0.365946883585	0.0586932262891	0.00071040666329
a18	0.224360518578	0.0831068108184	0.0482013801785	0.0119834587394	0.148931271369	0.0329631079153	0.0386317639713	0.35229745622	0.0583378559404	0.00118638507965
a20	0.248578991126	0.0593658945042	0.0305882338028	0.00624884985073	0.195274065639	0.0299986078952	0.0217996183633	0.354380989252	0.0523296118057	0.00143514509745
a31	0.254898328441	0.0445257930045	0.0226374389424	0.0036093924696	0.224719707858	0.0270014496989	0.0161750300939	0.348195817562	0.0568123170285	0.00142473551557
a37	0.18939383822	0.0481832631747	0.0252262384621	0.0170115537934	0.17933668506	0.0346160980443	0.0291984477774	0.364268355667	0.110292610347	0.00247291476664
a31	0.125174891292	0.0581851620111	0.0252195728373	0.0221614221954	0.184745397401	0.0419600272438	0.0348227864851	0.374805903223	0.128167996446	0.00475684460667
a11	0.0974941195523	0.0612668983346	0.0199187415732	0.0312595323058	0.170498948276	0.0366374407046	0.0292850638753	0.397513767906	0.150377197363	0.00574829190556
a31	0.0745108217421	0.054458002176	0.0186521394557	0.0350499567631	0.162343304005	0.0337694349193	0.028464646401	0.410305944121	0.171838554202	0.0106071993021
a11	0.0624361784618	0.0406855246635	0.0166896273262	0.0356255597752	0.158610662163	0.0309237947779	0.0252824463496	0.411579268698	0.204144540207	0.014022414374
a31	0.0522700196656	0.0344882304957	0.0167426574536	0.0380743021597	0.151217048015	0.0279761776646	0.0266221230233	0.413800640397	0.219928343476	0.0188804818405
a11	0.0451897434268	0.0270220423738	0.0158979692323	0.0379652368387	0.150347081078	0.026540301965	0.0250773707843	0.404842451106	0.242970936325	0.0241468658653
a31	0.0387543859962	0.0240945726027	0.016264917594	0.0404273735264	0.145497697967	0.0256843142788	0.0227770948895	0.398579599883	0.247291918608	0.0406281155051
a13	0.0368156360377	0.0231755137271	0.0172908754928	0.0372343966681	0.143710229547	0.0235126118604	0.0188805061322	0.378156345271	0.268676100918	0.0525477997122
a31	0.0269248221559	0.019833065046	0.0197837004035	0.0388752936463	0.118688504255	0.0225121039758	0.0119800034047	0.361982603669	0.270359719981	0.109060182992
a18	0.0252452340745	0.0202431308815	0.0251982490659	0.0394398078679	0.111430877408	0.0216525161087	0.00974372574583	0.319187753938	0.284887635709	0.142971050231
a31	0.0181792093176	0.0170008649843	0.0354069492863	0.0405238911955	0.0724105091063	0.0212504000224	0.00780464981728	0.314044903161	0.295043687258	0.1783349212
a10	0.0181388704814	0.0183302282773	0.0511235515237	0.0365488427057	0.0654406005664	0.0243167624371	0.00801134202436	0.279527126687	0.304870275334	0.193692404337
a7	0.0199750492355	0.019908621404	0.053579249318	0.0451327586564	0.0384080881572	0.0195116047356	0.00525704585819	0.229875595657	0.453593372739	0.114758641279
a31	0.0193387567491	0.0185537444524	0.0355124837341	0.0441283045919	0.0375144936133	0.0166176377112	0.00627963319323	0.283427873842	0.378011330246	0.16061577396
a20	0.0204682151838	0.028559424835	0.0291319570215	0.0478169762117	0.0369220938903	0.0163997758141	0.00668269810218	0.286370161547	0.326710809115	0.20093790962
a31	0.0171019568378	0.0289833326533	0.0312889974876	0.0550420018897	0.026051098009	0.0129934236088	0.00736317191319	0.279823894346	0.322973888851	0.218378229093
</S>	0.0128749395175	0.0188576906017	0.0321925055479	0.0505317109591	0.0284003616074	0.0119920257421	0.0105966276556	0.315353005888	0.247122779225	0.272078332077
