 	mia	sorella	ancora	non	è	venuta	qui	</S>
a8	0.0702827751638	0.148889626445	0.0497426018014	0.0085920873264	0.013901343457	0.224475934859	0.40216817052	0.0819474757033
a23	0.0600668525366	0.176068192128	0.0894489953431	0.0107848216185	0.0204274911097	0.133584145783	0.448888785903	0.0607307150017
a31	0.0627593794666	0.166758116989	0.110702883845	0.0129205458628	0.0433637778538	0.0955774881314	0.450166237845	0.0577515562924
a8	0.161948919901	0.108955818364	0.0805087674437	0.0144138830562	0.0427719279564	0.107362469929	0.434433259846	0.0496049396409
a20	0.275149940807	0.0447757518363	0.0729011803463	0.0121817139361	0.0239061991717	0.126918618956	0.424291848258	0.0198747381769
a24	0.273825031913	0.0211885686543	0.118611315985	0.024004447826	0.0333270145622	0.101698619726	0.375522046935	0.0518229312166
a31	0.283220367462	0.0174391421633	0.0990958882071	0.0262465043944	0.0346788718434	0.122919357926	0.353661635102	0.0627382245103
a20	0.267153180568	0.0249224811959	0.0507289382305	0.0384986072543	0.0673694592437	0.138040572582	0.363714302455	0.0495724728007
a31	0.184685865624	0.0578855711167	0.0337860224732	0.0489889096606	0.086448815247	0.120287457402	0.395792561543	0.0721248112065
a37	0.136765793814	0.0887989663911	0.0303919595333	0.0418127896073	0.0950859014741	0.122222847714	0.388347007826	0.096574735838
a41	0.135839362714	0.0898627668929	0.042541976824	0.0478123978471	0.135983371476	0.114673693167	0.313393003179	0.119893421678
a37	0.135859206546	0.0896355884239	0.0515349582002	0.0546988068679	0.140305016023	0.101699425735	0.299344994373	0.126922000175
a13	0.127127323272	0.0965490405169	0.0593980328044	0.0604462221835	0.133080966542	0.101106175072	0.295160071191	0.127132175491
a38	0.126006077553	0.0959634129384	0.0482713320295	0.0559092998221	0.143355147313	0.0920806213878	0.30177489873	0.136639240561
a35	0.127193136211	0.0905226993004	0.0313741011562	0.0546600039683	0.154552133447	0.0836997509551	0.32257671511	0.135421486036
a39	0.120052438894	0.0881642086079	0.0336041204893	0.062722185673	0.137895360681	0.0764701401858	0.34682873077	0.134262820979
a35	0.103228245519	0.0851489991583	0.0352705512841	0.0709480120905	0.127675623387	0.0642337800418	0.347599908123	0.165894877306
a20	0.0886202143851	0.0771053387258	0.0323447739452	0.0740046267863	0.134455681809	0.0581639322544	0.339918262308	0.195387161795
a31	0.0734409383525	0.076990397808	0.0448111036803	0.0860359676983	0.121945750894	0.0440233672007	0.280613608636	0.272138861878
a46	0.0789829683605	0.0788247170433	0.0535446689392	0.0760165317706	0.125800123803	0.0497984621276	0.200042928945	0.336989598966
a37	0.0954069589217	0.0643098837003	0.0567373149876	0.0470328195419	0.119893559788	0.048771874445	0.211001593248	0.356846000635
a17	0.0860459493764	0.0575662931305	0.0551636291333	0.0502579989945	0.111985808016	0.0293975127393	0.248552885336	0.361029928758
a31	0.0630912150915	0.060809505607	0.0514939693319	0.0799629032816	0.108937053447	0.0244117147045	0.244273724632	0.367019909826
a20	0.0646784913554	0.0761130289412	0.0601329177842	0.0777827919932	0.103451052324	0.0219355511068	0.205908093844	0.389998077642
a39	0.0689783275974	0.0767812505396	0.0621253888644	0.0480881480601	0.112248248647	0.0171442236722	0.211364896581	0.403269532514
a31	0.0462192735309	0.0566707888927	0.052802181662	0.0628564990701	0.0983317612477	0.0115154815441	0.229742449927	0.441861576571
a33	0.0429457104248	0.0820773562299	0.0555054518614	0.0678472964368	0.0872517954759	0.0131625975385	0.212572790776	0.438637007857
a21	0.0401174859587	0.0816304891076	0.0652835929036	0.0385007177859	0.0615526757186	0.0123542345089	0.243671026992	0.456889777486
a31	0.0336162698011	0.0471888614488	0.0515473996053	0.0431348413844	0.0634607466425	0.0108350342059	0.227685260531	0.522531580362
a29	0.0469860258791	0.0643156642813	0.0432210924024	0.0546179610821	0.0984326031638	0.0142652730261	0.183979943537	0.494181426401
a31	0.04055080986	0.0613399819589	0.047925842391	0.0423230082839	0.079338715201	0.0115696226023	0.236209125139	0.480742890414
a8	0.0361712018592	0.0799233408217	0.0572380771985	0.0304071415739	0.0555885943287	0.0135430065151	0.249006882846	0.478121755138
a31	0.0340328909958	0.0837245486433	0.0489103148515	0.0214458475198	0.0459361040249	0.0147396253722	0.285013149282	0.466197512713
a17	0.0385314121657	0.0815269167138	0.0447798980201	0.0174118690538	0.0565424883116	0.0184262502276	0.278263402107	0.464517758904
</S>	0.057101440701	0.117797683064	0.057780331229	0.0185158765767	0.0830864585508	0.0271003204684	0.202318022174	0.436299869452
