 	ho	scritto	una	lettera	al	mio	fratello	</S>
a46	0.146795381323	0.139004925775	0.0449815636161	0.1079101413	0.135880792413	0.12112019467	0.21722790574	0.0870791087571
a31	0.0958857930719	0.131432890352	0.108413726158	0.0967877114643	0.103028730581	0.190622913123	0.164114571493	0.109713668134
a13	0.103507267909	0.110418160395	0.171988828921	0.0393283547269	0.071497040896	0.193843909443	0.14503906363	0.164377352093
a20	0.162699717109	0.044336474839	0.193989827184	0.023769653252	0.096836417194	0.115285021272	0.135719772056	0.227363092925
a15	0.140715594441	0.0217134955441	0.200864106768	0.0268648127361	0.122472772901	0.070514518164	0.159071639249	0.257783044897
a20	0.123822420182	0.0166234195942	0.204670869155	0.0374987789074	0.0914567811816	0.040706464572	0.207449592133	0.277771660426
a31	0.156039603133	0.0166586307217	0.203992808046	0.0464851765951	0.0778274407596	0.0468340306173	0.21074528566	0.241417020926
a39	0.13643257782	0.0323482144596	0.17383125225	0.0407546460894	0.0671532267938	0.0627949081924	0.286958623615	0.19972654188
a31	0.0728998164307	0.0470413069511	0.154592292703	0.033420308108	0.0769401098979	0.101069510842	0.296065584358	0.217971064747
a20	0.0463403698441	0.0639548238314	0.123045343155	0.043136163994	0.0775772009106	0.121225743245	0.279602038806	0.245118312469
a31	0.0316438652388	0.082316496058	0.0975783940601	0.0822767853083	0.0772118286279	0.118989473013	0.256388648935	0.253594490581
a7	0.0367418936165	0.0889965107166	0.0896602872823	0.109079998108	0.0926484211296	0.113123134755	0.198380001711	0.271369732236
a46	0.0411848216836	0.126392265545	0.0512901267157	0.127201044957	0.0932593412599	0.071488199325	0.186427439104	0.302756759629
a39	0.0198098257975	0.141450979084	0.0606710568679	0.152378680489	0.0962563708069	0.0429497003518	0.161309977801	0.325173426436
a31	0.00879865789558	0.139578597812	0.0683206638943	0.171950359617	0.0993483638029	0.0513756472111	0.134676777332	0.32595094131
a46	0.0194497611023	0.136082011392	0.0463675104067	0.196314232917	0.0968572154014	0.0589223234274	0.122482970209	0.323523967515
a0	0.023583558203	0.143409394091	0.0312917541596	0.220211905856	0.0887130868263	0.0371805001715	0.110832854936	0.344776926858
a27	0.0288272310112	0.159985764065	0.0197544906176	0.202467643964	0.0792548384664	0.0277959645129	0.118197709405	0.363716338119
a20	0.0363458113601	0.157044504511	0.014451861596	0.185923829287	0.0719805035408	0.0271787982776	0.132068118428	0.37500657008
a0	0.0269097565683	0.167012110412	0.0115741337969	0.189042778617	0.0727367935923	0.0254945491159	0.127199631543	0.380030257713
a14	0.0282176767389	0.169698610688	0.0108180146305	0.162639692408	0.0670985321614	0.0274936993434	0.149131213294	0.384902571298
a0	0.0388863598649	0.155903658576	0.009772395479	0.145641004964	0.0658690439691	0.0281598188826	0.164326574345	0.391441158653
a46	0.0339096589324	0.153148215568	0.0141257652437	0.134841731159	0.0616218748777	0.0304380227142	0.176440721648	0.395474024518
a20	0.0180286899501	0.16543228843	0.0147898518973	0.121454705325	0.0555721215112	0.0335295754914	0.188476085083	0.402716688293
</S>	0.0150342617884	0.168259093842	0.0120249982958	0.113901187937	0.0529663648826	0.0340160013057	0.195476917742	0.408321178447
