 	il	vestito	della	sposa	vuole	bianco	</S>
a17	0.162778305766	0.132676786845	0.221837821677	0.091731691283	0.114559515807	0.220356798118	0.056059107796
a31	0.180887154421	0.0850391705974	0.136854619655	0.206926625888	0.127020248138	0.199498008483	0.0637741976219
a17	0.188243681263	0.0572486808704	0.104727754977	0.268725153426	0.137503297436	0.179599762893	0.0639516823082
a31	0.210876591395	0.03540151728	0.123374693514	0.229389606545	0.162104210361	0.174835349231	0.0640180463487
a14	0.238118562224	0.0173963003315	0.0836170033448	0.212558434976	0.205364667914	0.170735863798	0.072209178883
a17	0.260757551565	0.0118376804571	0.0342248462088	0.214520915853	0.26386978415	0.162477453106	0.0523117701854
a31	0.264168021897	0.0186853783406	0.0647031282533	0.171287199996	0.280318123322	0.162564237635	0.0382739092708
a11	0.265413697278	0.0352445600198	0.10112977124	0.129327234386	0.241515900921	0.180946916734	0.0464219229375
a35	0.22727355913	0.0473728826086	0.0916348267198	0.122045820405	0.207426403977	0.229401900876	0.0748446137414
a38	0.194556786377	0.0453147367376	0.107169882422	0.097835050781	0.168213588394	0.269152389207	0.11775757641
a31	0.142634768167	0.0312698275226	0.184348381682	0.0666577820593	0.155336181632	0.272316726974	0.147436347837
a21	0.129531171413	0.0435261050306	0.178233037533	0.0497863503096	0.161528507203	0.295877577376	0.141517256009
a31	0.11971357735	0.0457923027624	0.179292685357	0.0428973873505	0.163237109628	0.293145542141	0.15592138104
a24	0.0933626611695	0.0548734149155	0.212320921479	0.0456421035913	0.140312538563	0.254864474309	0.198623861529
a8	0.0914653685125	0.0774676501862	0.18418513338	0.0462631333607	0.111732770594	0.261304070436	0.22758186529
a23	0.0569829253415	0.0612348710606	0.209693494421	0.0343462767288	0.094171603738	0.311352492165	0.232218326757
a31	0.0350035152225	0.0384701884071	0.270016874208	0.0241910735868	0.108133383223	0.291159157542	0.233025779868
a8	0.0293486205907	0.040702090596	0.271126744292	0.0319051421418	0.135073047172	0.264401102181	0.227443221864
a23	0.030206151808	0.0456650742128	0.226603357248	0.0449343996406	0.100844844157	0.309344353127	0.242401788768
a31	0.0239649133346	0.0275308955247	0.273924123438	0.042457384175	0.106819314326	0.269028117036	0.256275226629
a10	0.0372009538745	0.0625654961859	0.273802796441	0.0544339961738	0.107107954869	0.240317469452	0.224571330366
a37	0.0650282387495	0.105820567066	0.212545806997	0.0774705190631	0.074289789803	0.240029386251	0.224815715637
a46	0.0707068834763	0.0896472875613	0.202562273091	0.0768869018403	0.076621783361	0.218726841337	0.264848057088
a8	0.0543609675946	0.0615660675998	0.191449384852	0.0701162526284	0.0772587572137	0.220334547179	0.324914045553
a31	0.0420620286046	0.0418780802533	0.238867864664	0.0803899958791	0.0885323162512	0.187923384733	0.320346352524
a20	0.0427045036225	0.0756235662288	0.246911672635	0.087466888555	0.0912255707811	0.183209775024	0.272858042928
a8	0.0531585303433	0.0918799243897	0.170674275564	0.0900549772706	0.0852614831777	0.191000169048	0.317970641863
a13	0.0550658238851	0.089340363267	0.162283439504	0.0828709234289	0.0747670894326	0.194284346816	0.341388014468
a18	0.0543339030023	0.124408367296	0.157175310045	0.0648048104218	0.0670660219242	0.212586951632	0.319624638129
</S>	0.0600494841302	0.136014502706	0.13474445692	0.0586143865348	0.0777433309021	0.208977818156	0.323856013044
