 	è	possibile	che	è	entrato	da	qui	</S>
a13	0.0334646628367	0.490959576874	0.103277502186	0.022019009896	0.0457992255259	0.0456752372317	0.238236254245	0.0205685215296
a31	0.0288424205706	0.461081228426	0.129651610985	0.0233013001007	0.0446469963324	0.0729985262916	0.227722039654	0.0117558664996
a15	0.121005156594	0.287103507584	0.189942732314	0.0125727568723	0.0189143688882	0.0576423167453	0.294940666945	0.017878490273
a20	0.224918397853	0.131910185105	0.235607724028	0.00868093475638	0.00960706769227	0.0241812127302	0.336203272848	0.0288912082871
a11	0.225523684261	0.11391588924	0.245694215725	0.0119595628819	0.0234907206714	0.0173522713806	0.338480982087	0.0235826761608
a31	0.219875801739	0.177829774979	0.183138145936	0.0123703963602	0.0430190574638	0.0205240489848	0.329721946993	0.0135208226651
a39	0.146533278003	0.239776534342	0.127283404677	0.00819482729593	0.0368650025258	0.022238756745	0.410748737578	0.008359440586
a46	0.0780996722765	0.269874244556	0.101190992691	0.00870782377342	0.0193941879309	0.0187596509809	0.494932231793	0.00904119284149
a18	0.0753832532968	0.294842786217	0.0721326990428	0.00801091115797	0.0122103381024	0.0179383827942	0.50627364283	0.0132079876475
a31	0.0701727427282	0.302450418011	0.0753322798955	0.00781973834097	0.0265230815735	0.0254156048466	0.465517978222	0.0267681455012
a13	0.0564741420113	0.29764042353	0.0661183172837	0.0175849503473	0.0360184776665	0.03690776363	0.460371722294	0.0288842143905
a31	0.0425352288555	0.271343416516	0.0404098393071	0.0204125857122	0.026314380143	0.0405910095541	0.483917263125	0.0744762936818
a46	0.0372394545243	0.236576255149	0.0306497022381	0.0424827055662	0.0280725929143	0.0434604002252	0.488875609502	0.0926432800989
a31	0.0316459510808	0.19587028936	0.033079876154	0.0485781260681	0.0244954009169	0.036955957599	0.500703256667	0.128671146047
</S>	0.0256109073981	0.177872305816	0.0367354977541	0.0262932268292	0.0145021336558	0.0236051600055	0.494260239583	0.201120542094
