 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
a18	0.112503551224	0.14109777199	0.0788784804467	0.110036346086	0.00819031818612	0.0182130607396	0.060760467617	0.0892813082949	0.0208272899851	0.0163194078527	0.161895218495	0.157430350451	0.0245664412089
a20	0.135384922744	0.101874962134	0.110377263831	0.146122153649	0.0115900495479	0.0255259971332	0.0832197940586	0.119491174693	0.0112767816862	0.0332099828644	0.0853172774083	0.117356047207	0.0192536088974
a31	0.0791068005503	0.0847570952351	0.170321451479	0.110411504394	0.0104507389718	0.0274296850832	0.0657044790853	0.0791797105474	0.0324066727575	0.0419515412164	0.0642442972228	0.214064787771	0.0199712540968
a24	0.0975159221466	0.0915136244808	0.168417131085	0.0826587302863	0.00630115948403	0.0216813225369	0.0397338394243	0.0498168773801	0.0382571622104	0.0442771165283	0.0438211119026	0.268644013898	0.0473619992311
a31	0.102676966061	0.125066364376	0.160049332263	0.055823471016	0.00255963008034	0.0097717790772	0.024955149341	0.0385125169103	0.0140652323772	0.0394452370505	0.0835126208566	0.292259275524	0.0513024174957
a7	0.0864825341798	0.141088463325	0.156501325689	0.0375644997426	0.00286050176913	0.019778321283	0.029987024997	0.0244449486155	0.0153483874041	0.0211389677101	0.101244944132	0.301239295921	0.0623207711735
a20	0.0853076886876	0.140699470509	0.131904888411	0.0331262670599	0.00416540461866	0.089724836137	0.0382255298344	0.0279947283014	0.0301936106792	0.0163765563785	0.0914342165551	0.213477464898	0.0973693257436
a39	0.0608301534159	0.170088176324	0.158889705667	0.0289137162397	0.00329182453276	0.113738862419	0.0215216748884	0.0228517089047	0.0341913071329	0.00966572219457	0.102825803056	0.160188697749	0.113002638423
a31	0.0480667034715	0.2032981407	0.217783494611	0.0301711528138	0.00288627168993	0.0589059267879	0.0137967456455	0.0151612498811	0.0366200509226	0.00462408348712	0.0648975924559	0.202172000809	0.101616581213
a46	0.0319798783301	0.192900721082	0.191281616567	0.0258176580549	0.00360200474403	0.0533997168358	0.0227384889774	0.0158952761976	0.0418181546465	0.013030350386	0.0548218019972	0.234011750729	0.118702572703
