 	il	vestito	della	sposa	deve	essere	bianco	</S>
a20	0.11584991089	0.0869625509733	0.293114163125	0.095377185411	0.0563289488408	0.282274472655	0.068004536735	0.00208824454893
a31	0.147962538525	0.0799618118552	0.187772463901	0.164298591053	0.062686993349	0.216631731182	0.133528263758	0.00715762010891
a7	0.184454763148	0.047629985673	0.126529539374	0.224939805661	0.0452770063757	0.206482394107	0.155415110037	0.00927140674044
a31	0.206061909354	0.0281522295945	0.129245139511	0.199784831164	0.0664312155106	0.203478458563	0.16155935075	0.00528686710458
a21	0.240478823809	0.0139156314289	0.0931404659967	0.183683050157	0.120954895788	0.207415812239	0.137466012491	0.002945299218
a31	0.293478894694	0.0273943305557	0.0340947502078	0.195282245126	0.108917622595	0.260959308046	0.0779099319484	0.0019629031972
a11	0.27489451073	0.0330481447775	0.0270548981387	0.204689847441	0.0712926462628	0.320097295955	0.0663935402425	0.00252909667004
a31	0.223859223604	0.024686230126	0.0596409637265	0.196671415291	0.0586707473984	0.352161107977	0.0779889274407	0.0063213626001
a46	0.192173015345	0.0258408666553	0.0773711033205	0.15370529674	0.0398322288056	0.379177858459	0.1160189171	0.0158807020776
a31	0.137305926144	0.0189205473887	0.114684602884	0.103626670375	0.035830938683	0.395746463264	0.161632293165	0.0322525495646
a17	0.0991104597376	0.0299788030151	0.1166803048	0.0616893735509	0.0402915845881	0.373567289742	0.227658477783	0.0510236975447
a20	0.0888720256881	0.0387876192566	0.0567992748202	0.0335819867167	0.0590605547634	0.325070451542	0.328167423928	0.0696606563629
a31	0.0558296437148	0.0204787814545	0.100244270894	0.0281546695922	0.0478480333809	0.34699758297	0.318557859843	0.0818891636256
a20	0.0363770567671	0.0208476505456	0.110353694352	0.0254033109103	0.0503695761757	0.333294896261	0.299748284548	0.12360554899
</S>	0.038671057393	0.030412950675	0.061327804486	0.0173182510357	0.0686458041432	0.282735502345	0.337962085374	0.162926562038
