 	è	facile	che	stanno	ancora	svegli	</S>
a31	0.0485822401967	0.243948403032	0.169999753266	0.157353963065	0.1267617755	0.230384278551	0.0229696153459
a39	0.0689020107792	0.248683742046	0.182582445793	0.148819910228	0.0951243775515	0.239475756938	0.0164117632643
a31	0.0787873587109	0.229532447078	0.240158791789	0.146244301188	0.0578516026481	0.234839879628	0.0125856201201
a0	0.0719002477725	0.221238438764	0.254611926254	0.171186333552	0.0364468602221	0.229497104624	0.01511910873
a31	0.0822123959053	0.214312233539	0.213661388564	0.197996120113	0.0288408682527	0.247226818988	0.0157501980718
a13	0.0539247510641	0.167192174046	0.1938390182	0.244985862038	0.0465036721696	0.271756451041	0.0217980766109
a31	0.0372575867642	0.134380697467	0.134499309824	0.283059467394	0.0741322639852	0.299752864059	0.0369177834778
a37	0.0390459882252	0.118484114834	0.0907830025492	0.230497581083	0.105703116649	0.336598066574	0.0788880948373
a31	0.0329269518088	0.154804857599	0.0560206872412	0.177412632793	0.095345552403	0.322017759453	0.161471539328
a11	0.0429635387753	0.211003049377	0.0591569835269	0.137508461185	0.062792078354	0.247865686863	0.238710187918
a39	0.059905921587	0.254134632985	0.0682497696097	0.105606181624	0.0573452219948	0.1633263375	0.291431918893
a0	0.0624150081753	0.34176744952	0.0550204203118	0.0550617315278	0.0488283225879	0.105633669221	0.331273400292
a41	0.0656094106366	0.37557881949	0.0391967351323	0.0313087902659	0.0426657151844	0.0960893082337	0.349551232339
a0	0.0915119368252	0.347642421809	0.0304003234397	0.0251612118221	0.0394764817028	0.117649062271	0.34815856742
a20	0.129386354724	0.27571615895	0.0282214037627	0.02845760225	0.0375417070763	0.151962297311	0.348714496607
a31	0.14294696762	0.182144841337	0.0238306696419	0.0330240999247	0.0298566078794	0.212006123487	0.376190699936
a30	0.168505857551	0.118530068489	0.022851629173	0.0340970226386	0.0324105146278	0.236948774125	0.386656121579
a41	0.169394064211	0.15005464508	0.0268950630167	0.0329023619261	0.0378917576346	0.219945861758	0.362916233326
a31	0.152148111457	0.149281084524	0.0250429011503	0.0366244084397	0.0274481241449	0.216541480029	0.392913876175
</S>	0.156707857649	0.111674117499	0.022543951721	0.0418676624001	0.0216802601724	0.216821796485	0.428704340288
