 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
a31	0.0436776836973	0.176286384743	0.00528745769185	0.0100723896523	0.0135498444649	0.0109140758646	0.00299890981866	0.0829653066239	0.0297788867234	0.0789014050694	0.0664313214318	0.0619166837198	0.0251972471999	0.156828368658	0.231997943371	0.00319609120872
a37	0.0721979713539	0.146541627684	0.00527969409459	0.0102121666925	0.0515903878327	0.00370644644718	0.00437389856634	0.082673290789	0.0279611979995	0.0521266799781	0.0765540126588	0.0592959468747	0.0214612063156	0.0950009188713	0.286168596091	0.00485598223442
a31	0.0791268465185	0.124757848511	0.0026949969989	0.0127621494147	0.0639023361966	0.00130419543143	0.00428890611871	0.04348697647	0.0137727687929	0.0249162022803	0.053178364035	0.0613287902529	0.0163176578853	0.100543203676	0.392339839747	0.00527893943441
a46	0.0852629805897	0.114490501211	0.00138349194771	0.0156903851451	0.0357165531939	0.000985249211474	0.00191691273364	0.0188151659253	0.0162542071914	0.0137178693078	0.0238211342779	0.0764518578698	0.0260794926161	0.12392648399	0.433621839265	0.0118658959917
a24	0.144865126694	0.0590690564562	0.00333013177825	0.0251795398843	0.0498423495873	0.00132529425831	0.00136683457683	0.0355389810067	0.0353044164723	0.00931104095537	0.0130992209038	0.0835612388391	0.0418624435383	0.120094463741	0.359128558167	0.0171213126023
a31	0.181639876313	0.0230084025769	0.00444945170666	0.0238357740225	0.0460628996372	0.000954783558924	0.00133933169858	0.0669847313107	0.0488526498289	0.0102960789301	0.0101341106103	0.0558018562557	0.0359052405941	0.107583928954	0.373181867337	0.00996901428046
a13	0.193911073962	0.00937441415565	0.00384287183022	0.0226871534924	0.0788949756462	0.00134571462441	0.00195339519535	0.053803529035	0.0398068240307	0.0247582160064	0.024138962713	0.0430937058672	0.031976730887	0.100919556799	0.349309687064	0.0201831811408
a24	0.19906636056	0.00425202356768	0.00643724742325	0.0322846593214	0.129250599455	0.00369418397985	0.00362778320289	0.0317927884598	0.0313384798831	0.0361039099178	0.039591349624	0.0430608302791	0.0447142285289	0.0961263914881	0.27247323217	0.0261859196158
a31	0.201347700301	0.00384281217898	0.0070724920279	0.0266087758024	0.0933125588627	0.00369073928216	0.00359077301913	0.0837510264021	0.0313255234386	0.0437734578911	0.0419072783108	0.0288183506596	0.0353069484812	0.0699759750867	0.312180416598	0.0134951584767
a13	0.198318733588	0.00381145378416	0.00812405585379	0.0276131938317	0.0832635142456	0.0023634900902	0.00407584262136	0.102976844598	0.0345728272911	0.0537644919149	0.0412541762009	0.0242330198737	0.0309276238797	0.0472378349709	0.311937306648	0.0255255898594
