 	voi	avete	mai	mangiato	il	pasticciotto	</S>
a8	0.265779455225	0.0714107821377	0.0360057608605	0.092917789488	0.0995465008904	0.399889911017	0.0344497680876
a31	0.163712472897	0.0901390911921	0.0387850785659	0.063581303883	0.162159924552	0.447312451588	0.0343096571594
a21	0.143056376533	0.111318896137	0.0448989132778	0.0514170544409	0.140278429046	0.495858824578	0.0131715178072
a37	0.183210618529	0.1226918519	0.0451930191255	0.0468524779359	0.0769709296125	0.519463513846	0.00561762534506
a8	0.198636244214	0.0837363624653	0.0277866606918	0.0479175911236	0.10808553766	0.531515460987	0.00232216307118
a31	0.243418873395	0.103595736262	0.0282013418468	0.035127100379	0.140130722089	0.448493481894	0.00103275223099
a13	0.321588787195	0.133408782654	0.0323009224669	0.02139176297	0.105810783891	0.384933553396	0.000565426697691
a20	0.35285303782	0.0962201283221	0.027937682574	0.0322376740161	0.0802728868046	0.40918198305	0.0012966262213
a3	0.314222044859	0.0668830891961	0.0414695254815	0.03869815924	0.104519729664	0.423783027417	0.0104244406711
a31	0.26444890136	0.0579785366776	0.0660911383437	0.0208060481825	0.103994681272	0.462697934739	0.0239827781064
a29	0.179206129846	0.066023666686	0.0793051814342	0.02079065356	0.0976809630257	0.533105545913	0.0238878784815
a31	0.122487423863	0.0693082777103	0.0667512820946	0.0203902151442	0.114260911624	0.583490927438	0.0233109803945
a3	0.0952576530578	0.0606364772613	0.0668559847817	0.0289904642554	0.11529112293	0.612083312879	0.0208849931788
a31	0.0475088937792	0.0643615698672	0.089133680671	0.0345877766534	0.118821955694	0.61653609376	0.0290500374116
a24	0.0311022212035	0.0695462595099	0.0935229270304	0.0441361796423	0.107769877537	0.62013820872	0.0337843286779
a31	0.0210536404651	0.064286994437	0.0979706067222	0.0540888863378	0.105949326148	0.591567777307	0.0650827487306
a39	0.0221761460531	0.0629757110348	0.087066289583	0.0725769554003	0.100590681376	0.557010746709	0.0976034464435
a31	0.0217063177107	0.0587318740151	0.0672045402592	0.0859453051157	0.0842321163305	0.55465992051	0.127519915241
a33	0.0158826828895	0.0478172504561	0.0536263184097	0.0624946837272	0.0999104958705	0.541655328057	0.178613236027
a31	0.0128066560966	0.0383166804968	0.0327435440755	0.0463116044282	0.1004330926	0.544878715239	0.224509700342
a23	0.011492677418	0.0308739710812	0.0230683016333	0.0391342160139	0.102721210187	0.535398552646	0.257311055247
</S>	0.00910050030016	0.0343678267808	0.0222583932639	0.0403208924996	0.114837599532	0.523021821673	0.256092941724
