 	qui	dentro	deve	mettere	un	tappeto	</S>
a20	0.10855320036	0.308140039081	0.0951335746784	0.00611090055587	0.0408209118342	0.150681864929	0.290559507411
a31	0.0984089411282	0.122377891123	0.160509211658	0.00572132591542	0.0931417700031	0.230374569162	0.289466283751
a4	0.0690078446103	0.0725757074659	0.128179822368	0.00255395100629	0.106202723212	0.341012732087	0.28046720206
a46	0.10025159417	0.12356117605	0.0640978429101	0.00346166374584	0.0739782406328	0.376318379143	0.258331089492
a31	0.0833684161964	0.203760667174	0.0337917973592	0.00357750560303	0.12285855703	0.309560272063	0.243082769317
a28	0.0456368318147	0.229770591458	0.0166875717821	0.00461021748964	0.146207059793	0.318516283834	0.238571436698
a27	0.0329277091236	0.213670476149	0.0159529965118	0.00729184664229	0.163295667703	0.345811789406	0.221049516424
a31	0.019373530023	0.237045169295	0.0107563668772	0.00524492957161	0.197203200262	0.31002288297	0.220353928225
a49	0.0235290954096	0.253238517724	0.00715876607807	0.01270989718	0.228947722417	0.274061047309	0.200354970637
a23	0.0379893405323	0.233452375594	0.0191115006538	0.028379034528	0.236422972394	0.278108107215	0.166536680445
a31	0.0855397522849	0.24125188988	0.0217507648479	0.0248874847621	0.241434787456	0.244495177765	0.14064015212
a29	0.154179768999	0.230060421694	0.0329214489643	0.032345428417	0.256935030318	0.183685995648	0.109871926801
a17	0.153972165214	0.197407223849	0.0693105554034	0.0744189696262	0.245235963479	0.160063889423	0.0995912477927
a20	0.112512921059	0.201586006046	0.0785721937271	0.100058553768	0.23910885572	0.148205076213	0.119956391663
a17	0.0889289664138	0.207569289777	0.0662454927789	0.102787148775	0.23171024276	0.138412098837	0.164346761193
a31	0.104016464705	0.234953150806	0.0454661824876	0.0739356502011	0.211998782967	0.139585440527	0.190044314904
a20	0.110832342795	0.204600055227	0.0856731286414	0.0899138550932	0.171898282069	0.142226074717	0.194856238143
a31	0.118477261058	0.164234862341	0.100160984198	0.0961425188409	0.174762372656	0.134555232197	0.211666759994
a3	0.119905232832	0.127070175212	0.11995845057	0.107820403343	0.174201808145	0.133396075958	0.217647840618
a31	0.120381996976	0.0675595173487	0.128950307641	0.114929722236	0.195435246975	0.15093952563	0.221803674426
a8	0.115065768773	0.0466522419727	0.130349720646	0.121217916896	0.204437339458	0.155058210619	0.227218799455
</S>	0.0895565082374	0.0288141584309	0.184672496327	0.172906677244	0.165152516329	0.135691604098	0.223206030698
