 	dovevo	comprare	pane	ogni	giorno	</S>
a8	0.110442521149	0.171162712845	0.15575476577	0.0676784518806	0.326794185838	0.168167364677
a31	0.075377624926	0.158665298252	0.124997157881	0.142943212068	0.349783575741	0.148233120036
a24	0.162933780472	0.105490474418	0.154845314146	0.186501900302	0.29403738995	0.096191126885
a37	0.22996397371	0.0450691024708	0.182414012016	0.166260567166	0.244815785277	0.131476536786
a14	0.230535047347	0.0201351932932	0.176034420342	0.137352615378	0.249688676622	0.186254015647
a29	0.314495822697	0.0135064229564	0.142059311356	0.0725026347968	0.223496077321	0.233939707304
a0	0.399963128314	0.0294883218049	0.0935146631677	0.0464932532231	0.144761388009	0.285779218732
a29	0.409367138496	0.0381963010465	0.0873934434376	0.0385411992835	0.116023233204	0.310478659503
a20	0.372707944372	0.074063558304	0.0748947067769	0.0396123187933	0.125834646551	0.312886816339
a31	0.336619397802	0.0985854956645	0.080329120491	0.0386867499432	0.146971135694	0.298808105099
a24	0.287473573072	0.0787242369101	0.0910985866008	0.0400800063006	0.190762037729	0.311861567429
a46	0.174423710594	0.07801148044	0.0538720624444	0.0763427660169	0.285535513776	0.331814480043
a31	0.150137711727	0.100726140941	0.0359587843397	0.0732202725823	0.276281557925	0.363675551201
a0	0.155427498922	0.0989101136769	0.0330785242108	0.0786136500531	0.242484610442	0.391485612067
a20	0.0939852306707	0.0913416916158	0.0305652393928	0.0941583740302	0.299761935147	0.390187540536
a31	0.0639987602048	0.138215626128	0.0175666092818	0.0641292980839	0.299020146522	0.417069561912
a46	0.0598973624307	0.1408027379	0.0247569660936	0.0669318235927	0.283385760447	0.424225338704
</S>	0.0607043856822	0.114723194427	0.0374061009687	0.081852682224	0.293305229223	0.412008403452
