 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a8	0.0650868389346	0.206133038702	0.0070656147762	0.0786148897125	0.32548760637	0.137927401963	0.136387849314	0.0432967693739
a31	0.0342502929427	0.212349725015	0.00619110917376	0.127917880393	0.301163635843	0.086496296768	0.190084923953	0.0415461697957
a8	0.0159616826966	0.209826780727	0.00256344357125	0.155602040302	0.290461231072	0.0476484015521	0.240748774457	0.0371876775543
a31	0.0276752710847	0.210470600543	0.00181807377441	0.155827033828	0.282503157378	0.0393796389528	0.252114232235	0.0302119957576
a46	0.0866979633226	0.194645494897	0.00128601809175	0.134899703043	0.259620084783	0.0425650347884	0.251124999941	0.0291607025096
a31	0.184485599487	0.1422338644	0.000622582373145	0.0869005623912	0.261709628152	0.0717226554498	0.231214729008	0.021110401755
a20	0.232137176269	0.0920326224951	0.00202099691516	0.0321773323521	0.255185063334	0.112094415716	0.255429825767	0.0189225887076
a31	0.249592551987	0.0591118449398	0.00243461260196	0.0129143761764	0.27858248335	0.104433946202	0.276406933073	0.0165232613038
a13	0.241632860661	0.044536117283	0.011778002845	0.00701811847409	0.274309564487	0.132306274517	0.269997361617	0.0184217060255
a17	0.189054192076	0.0567479165223	0.0197967107233	0.00790853025083	0.270892392077	0.145916673551	0.292722640813	0.0169609450655
a8	0.153365820486	0.0910114565226	0.0209498225866	0.0119338816716	0.288931429812	0.097440234763	0.302117185959	0.0342501708166
a31	0.119373957884	0.141411260463	0.0169097655866	0.0119109324068	0.314146826059	0.0666217559083	0.280382085908	0.0492434025103
a8	0.107122056083	0.147980488577	0.0242623020048	0.00965218689457	0.321329587285	0.0515659369848	0.260383233673	0.0777041880138
a20	0.125151283281	0.144897772126	0.0368209816425	0.0111119821385	0.206671224467	0.0950266341083	0.251924275641	0.128395832385
a31	0.0992199142877	0.170611780687	0.0236495025416	0.00974616310217	0.216265746259	0.102834647429	0.258270563952	0.11940167329
a28	0.0982597017899	0.152728302074	0.0290681061125	0.010473077984	0.243934923447	0.0968803803243	0.241190813089	0.127464702544
a31	0.108117288508	0.12503876356	0.0326960954565	0.0124629877627	0.238084234239	0.0945777884361	0.245583283104	0.143439562088
a38	0.105665084945	0.1088958154	0.0386510862465	0.0136987391013	0.255379748924	0.0595610122183	0.262767187143	0.155381317851
a31	0.125497669044	0.089630032726	0.0478494172096	0.0230593831169	0.208285570324	0.0446070445724	0.273593471877	0.187477401044
a17	0.13940582651	0.103223970618	0.0649623797876	0.028044348645	0.159952828169	0.0426588598743	0.237051104688	0.224700673288
a3	0.16684718406	0.127516609134	0.0933138565405	0.0372914614279	0.0889430363749	0.050618690489	0.141439352625	0.294029800023
a10	0.176839239282	0.139424986118	0.0938549004953	0.0390858779484	0.0430175484266	0.0424383320423	0.123597668616	0.341741450974
a20	0.172630060917	0.140084676643	0.0952424161803	0.0341620679904	0.0240618473213	0.0357642450368	0.1300592742	0.367995410878
a35	0.175507006662	0.145513311858	0.0997040173838	0.035100882998	0.0163630700102	0.0328069638476	0.110712874113	0.384291867913
a37	0.180473238601	0.164227148315	0.0908152653976	0.0290252533247	0.0167315834564	0.0285892512323	0.100351330539	0.389786934631
a23	0.174377284937	0.182144088778	0.0810813047787	0.0279044433023	0.0197120761877	0.0232560557279	0.0975341138777	0.393990633684
a20	0.162844957088	0.187483048147	0.0791306360188	0.0244757990322	0.0198064456213	0.021463292996	0.103626804478	0.401169027108
a31	0.148116101745	0.206057353513	0.056303989317	0.0274766900366	0.022188338702	0.01611514887	0.089617135323	0.434125261176
a0	0.141128539938	0.195168876706	0.0618290933567	0.0294340265995	0.0227915246385	0.0204145083282	0.0862028502017	0.443030596499
a31	0.153190870258	0.169605301784	0.0636896653912	0.0411214256167	0.0285290181373	0.0225237320069	0.110965706387	0.41037427138
a13	0.150960356943	0.159833290113	0.069613656066	0.0431709234401	0.030515675455	0.025921064972	0.120073773552	0.39991123326
a31	0.152072033723	0.121090065505	0.07227359808	0.0461437281927	0.0316021294609	0.0290902379394	0.161473168969	0.38625501402
a39	0.145244223117	0.107939737898	0.0784430784336	0.0486656207387	0.03278921349	0.0303156717252	0.173790758901	0.382811680473
a17	0.112471492461	0.128255876825	0.104253384652	0.0551041225292	0.0246491457355	0.0387701596698	0.139580163572	0.396915638738
</S>	0.10005063414	0.13449813285	0.0968222178282	0.0770518205935	0.0225571473613	0.0375051928414	0.13112640868	0.400388420939
