 	avete	cucinato	le	verdure	</S>
a31	0.284542881455	0.0264169522395	0.359722428227	0.28868637371	0.0406313751686
a46	0.274001903203	0.0830207254642	0.327966971276	0.247129511695	0.0678808982441
a20	0.35157538988	0.0887687432443	0.173755470425	0.256346842676	0.129553560385
a31	0.298369896532	0.0343662876154	0.220326200942	0.332858164566	0.114079454563
a17	0.22937777892	0.0636593066195	0.209730328021	0.421015345225	0.076217247401
a31	0.206699813641	0.0881248523775	0.221988782694	0.422226022615	0.0609605439366
a35	0.132071538038	0.118468720036	0.228408931107	0.465452443545	0.0555983773435
a31	0.0581123461726	0.140790661066	0.218715331825	0.464584752282	0.117796909294
a46	0.038398016139	0.152767955254	0.21469081384	0.406197813461	0.187945403005
a38	0.0587523027273	0.199704959817	0.125612117272	0.390497526314	0.225433102595
a17	0.0772128102952	0.217082364022	0.0953589704667	0.360380986802	0.249964882905
</S>	0.0809190052702	0.227923525147	0.082758995817	0.346209023107	0.262189462682
