 	non	mi	aspetti	che	non	vengo	</S>
a31	0.0190707866992	0.145932538045	0.270705755434	0.143465241152	0.114375030345	0.234400625019	0.0720500350792
a37	0.00919757593568	0.101097184947	0.319200938592	0.137095444623	0.119850094288	0.270598430385	0.0429603443576
a31	0.0062057742689	0.0823233584574	0.337533536812	0.157471544003	0.108230845619	0.285068612661	0.0231663395075
a24	0.0181651949133	0.0838963810535	0.304149679877	0.131694993206	0.11561242092	0.331231544119	0.015249790049
a46	0.0455010595997	0.10472755563	0.238133501705	0.0595703823665	0.149688711223	0.37967079815	0.0227079907631
a31	0.0577314075709	0.0692471359567	0.233868308258	0.0383023751206	0.138433873744	0.406232481933	0.0561844032779
a1	0.048897967318	0.0412929947913	0.184282087667	0.0267624682408	0.124724591661	0.501757906894	0.0722819698673
a31	0.0299975123856	0.0326807572688	0.145393320885	0.0495737344787	0.102736293067	0.528788262565	0.110830125612
a20	0.0227932999312	0.0539866875158	0.132953688008	0.05790261355	0.057916989929	0.505835115788	0.168611607202
a41	0.0210900110466	0.0764330256874	0.11163676522	0.0473477309509	0.0473301646563	0.531129869929	0.165032415723
a31	0.0110801327051	0.0492440615376	0.0911899697719	0.0544562337405	0.0324510042544	0.503732192176	0.257846386743
</S>	0.00662033193011	0.0282388655448	0.0553970998653	0.0520913545514	0.0227611421407	0.471516899388	0.36337428483
