 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a43	0.187911434633	0.163234131927	0.0317683872486	0.0650315749065	0.0248732328355	0.048530022513	0.133259113252	0.0194244806868	0.0506336084688	0.267968836441	0.00736520500432
a20	0.187547561992	0.128655266922	0.0253704276405	0.153229282792	0.0376631739503	0.0244854471372	0.18721226551	0.0116511809121	0.0271525238157	0.211612750587	0.00542014853285
a31	0.121034752079	0.126512876784	0.0186748358733	0.184376687494	0.0574050904517	0.0279938658669	0.21068392989	0.00660023081306	0.0256648992081	0.216844762439	0.00420810293382
a39	0.115473462594	0.10013335994	0.0234502282432	0.177929620924	0.0467532498016	0.0279948750971	0.222835234218	0.0103108029945	0.0415876793748	0.225913233358	0.00761829341827
a31	0.127164659832	0.0805555144759	0.0228592656573	0.178305143207	0.0262153881752	0.0210105652448	0.161642995718	0.0136615200618	0.0891827301867	0.271427801287	0.00797444629152
a46	0.151516348767	0.0614152442887	0.0194053417857	0.121585028714	0.0209769321198	0.0249809045784	0.136566605446	0.0286155170474	0.131965282337	0.294196845997	0.0087759802566
a37	0.198055286175	0.0249375225876	0.0215790312266	0.119704372142	0.0209811234842	0.0457091054988	0.129563009795	0.0432422140697	0.131666593595	0.251039079715	0.013522697034
a31	0.254907564691	0.0148384296341	0.0160756296437	0.123171214457	0.0452009515732	0.0583470985003	0.0694896184909	0.0316301282552	0.101683492705	0.273224278491	0.011431622519
a13	0.253560175389	0.0241119249678	0.0124416083837	0.0780922686124	0.0578534450319	0.0688699336801	0.0925907494631	0.0182523728894	0.0753799582428	0.300181822864	0.0186657591118
a11	0.18515137897	0.0438723773142	0.0126371797066	0.0605091561668	0.0429519399692	0.0739655008426	0.155121068512	0.016394723838	0.0722265824684	0.303777012946	0.0333930802894
a31	0.170201263641	0.0470340955382	0.0107564236968	0.0562204893685	0.0557672554656	0.0793823537427	0.153113839703	0.0122286976892	0.0523958031489	0.329695044606	0.0332047242085
a20	0.143357218131	0.0661970718495	0.0128073780425	0.0468722357398	0.0581022842529	0.0799112498986	0.154949311966	0.0132917079047	0.049317784647	0.332608974049	0.0425847680759
a31	0.114163554664	0.118356291363	0.016765782081	0.0320670695653	0.0487082074818	0.0710300571269	0.144024221691	0.0137857466187	0.046816028191	0.340005046114	0.0542779887697
a41	0.101014612181	0.138865360548	0.023346219657	0.0302579266212	0.0447872530014	0.0689999358543	0.148255174348	0.0140827974434	0.037244918499	0.328563743549	0.0645820489552
a31	0.0764933219569	0.151565492729	0.0401290248022	0.029614043218	0.04386733226	0.0726921323141	0.150707346477	0.014106240419	0.0328356637657	0.304023093584	0.0839662982543
a24	0.0670398083762	0.156120055717	0.0510445783838	0.0237814001903	0.0429567475022	0.06854653399	0.185060254474	0.0131916006175	0.0257530999566	0.288971915453	0.077534001066
a31	0.0631020728725	0.145501443253	0.0547155383903	0.0224016859913	0.0393390416014	0.0641451806527	0.205722123262	0.0129547214254	0.0237894576215	0.273104092826	0.0952246391673
a10	0.0609722148506	0.13884588236	0.055071168105	0.0205299865976	0.0371086345171	0.0603969676716	0.195265897645	0.0148980358993	0.0263080354038	0.245264192775	0.145338983543
a31	0.0586755378338	0.146084728005	0.0565056061939	0.0184354700319	0.0340498671264	0.0606819437459	0.194484447124	0.0154505707296	0.0268908161923	0.228079105489	0.160661921036
a46	0.0585621574308	0.145672098918	0.0664186579093	0.0253073190965	0.0346064664771	0.0598426151566	0.132087659485	0.0331343545521	0.0289931383765	0.206056140567	0.20931940892
a20	0.0592944452759	0.175488203763	0.067619710685	0.029489406864	0.0253994766567	0.0366121966462	0.0765398756887	0.0454633379692	0.0411721620055	0.186889447189	0.256031741759
