 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
a23	0.0161357804988	0.307737143274	0.0345453378347	0.0092802849615	0.066980229092	0.0650922958498	0.0249319522664	0.0300152731652	0.20683948753	0.238442217515
a31	0.0135182415438	0.244307002464	0.0365298302363	0.00812102621397	0.0839822194989	0.0684266599475	0.0523534261352	0.057623739703	0.199749973513	0.235387887327
a10	0.00745123303854	0.228214626583	0.0159530822806	0.00517496668446	0.0617722559099	0.073673076244	0.0501908227581	0.0744155745773	0.228640169645	0.254514198168
a41	0.00308179735531	0.226632639287	0.00705912884215	0.00267085682675	0.0443396017342	0.0760491451347	0.0293421489468	0.0899020101181	0.287186677159	0.233736000978
a24	0.00197330933555	0.215342439189	0.00917058249898	0.00371151700905	0.037253095876	0.0466560658862	0.0201898813663	0.126879389791	0.307537853886	0.231285875843
a46	0.0124565422087	0.256719787231	0.0167395003348	0.00694047292582	0.0233691482896	0.0238711764818	0.00926509639197	0.144149995732	0.274546142055	0.231942148744
a24	0.0338213593033	0.318067558496	0.0135551632366	0.00731715250421	0.00913872403404	0.0114966971802	0.00440230201402	0.151520114055	0.21897248302	0.231708453504
a37	0.0759478099344	0.270131068783	0.00699396313393	0.00723844422747	0.0102094512011	0.0119208886809	0.0113610773057	0.179302754188	0.19536586432	0.231528670247
a46	0.118008403985	0.198047926701	0.00895753444277	0.00994535454569	0.0153946925735	0.0182280054505	0.0178578500878	0.154146540099	0.18494104523	0.274472631424
a31	0.0983188877963	0.252261573079	0.00881717825484	0.0195424537007	0.0219997409434	0.0213728501062	0.0163194621462	0.0786035434713	0.140549185678	0.342215114129
a20	0.0573431676534	0.27101807157	0.00768166647383	0.032874790105	0.0251918993715	0.0288109975367	0.0228225788863	0.106806911956	0.111822102791	0.335627791305
a8	0.0409051173845	0.242851591525	0.0105380577906	0.0288162758851	0.0192121942685	0.030053710378	0.0299360189126	0.137396851754	0.113707733599	0.346582434098
a31	0.0419988995911	0.274503426021	0.00878365429017	0.0233467276655	0.0314408734849	0.0364269980592	0.0314829961539	0.092525127393	0.0744347235936	0.385056577182
a10	0.051406390904	0.251691733641	0.0156903973073	0.0449119963453	0.0360996411235	0.0468399267828	0.0377608466896	0.126943383594	0.0597098107131	0.328945870879
a31	0.0762210307797	0.216345349862	0.0178683358954	0.0543935301024	0.0284957157248	0.0439919767951	0.0407683264995	0.149938554114	0.0672442920029	0.304732893023
a10	0.0973648000876	0.175093847712	0.036426811871	0.0744834147268	0.0248959601315	0.036632665371	0.0333691160124	0.151200524395	0.0741632952941	0.296369582043
a11	0.121809380916	0.109563998667	0.0670659474914	0.0986480684461	0.0171599453235	0.0259803875777	0.0257358403183	0.16416790065	0.0901470053352	0.279721549093
