 	il	vestito	della	sposa	vuole	bianco	</S>
a8	0.157479379437	0.146022953538	0.15854431979	0.155172457588	0.109019670573	0.214470573058	0.0592906537152
a31	0.177654182755	0.0964370066102	0.0729565117337	0.270699934154	0.121387520731	0.211223523091	0.0496413215096
a7	0.20483118696	0.0579412909824	0.0925935048416	0.281404172206	0.124658809347	0.187725706471	0.0508453242035
a31	0.229680111935	0.0320720227325	0.139737334753	0.214842148589	0.145160644232	0.170935942905	0.0675717772557
a7	0.249348456321	0.0140278691481	0.102609247657	0.180071805412	0.197136321452	0.184350983851	0.0724553052965
a3	0.260831071335	0.00773103161255	0.0432363299055	0.181607655085	0.24648618154	0.19897745933	0.0611302805053
a31	0.204347926373	0.00823396456722	0.0776835234039	0.158379788649	0.263360760611	0.23831618743	0.0496778630175
a8	0.153070124506	0.0226922434954	0.131754874058	0.147179238446	0.241293604646	0.254345254908	0.0496646617575
a31	0.102576726785	0.0258492214004	0.190998073638	0.124634421895	0.21768109292	0.278212494614	0.0600479482106
a8	0.0755809939187	0.0356645064133	0.235593096594	0.0900323979063	0.183063788568	0.304775442539	0.0752897513731
a20	0.0706289698208	0.0450523588739	0.250324129119	0.0781749144727	0.146503100808	0.310871409066	0.0984451169434
a31	0.0414355336263	0.0252532590682	0.313298049099	0.0451940579661	0.157276058203	0.276584666912	0.140958395629
a20	0.052479281622	0.0447853921821	0.280223899628	0.0583878382283	0.146312286868	0.253732283994	0.164079038501
a31	0.0752114201495	0.0507257918234	0.243529664759	0.0694069675237	0.146500892029	0.234793408331	0.179831861873
a28	0.083541562099	0.0744469957018	0.233304748854	0.0651779034597	0.127953783256	0.21739316751	0.198181830492
a11	0.0926559330495	0.132315330359	0.181536017723	0.0810098594386	0.0751677261387	0.258703380143	0.178611729557
a20	0.0775589595035	0.144055546004	0.169353561332	0.0750082134199	0.0667921121396	0.300272895421	0.166958695328
a24	0.0843747350017	0.125996490456	0.1667453267	0.0575880259341	0.0675673785232	0.275565817427	0.22216222733
a8	0.0891035976116	0.0879487424333	0.181782971258	0.0505151699398	0.0711488085044	0.223286513962	0.296214186139
a31	0.0758903791925	0.0535110507044	0.243987669785	0.0539843393349	0.0927549205281	0.185585429157	0.294286208737
a20	0.0619009015275	0.0845137908311	0.256683068305	0.0594083162147	0.0877151349627	0.190928221356	0.258850584333
a31	0.0729679290651	0.09086444608	0.236322712634	0.0596241734496	0.0878805396176	0.176968553719	0.275371654014
a18	0.0774747582901	0.0984617991437	0.219564068629	0.0632469786343	0.0873873442605	0.1723633746	0.281501687127
a31	0.0737319637811	0.101287264072	0.212930332883	0.071066752224	0.0896554281008	0.177058545427	0.274269743736
a8	0.07467049281	0.10075579186	0.192165576329	0.0822522979386	0.0974270026429	0.163387069809	0.289341804779
</S>	0.0599621811764	0.145694723054	0.14918265526	0.0904884922032	0.0765645303414	0.191125255904	0.286982189909
