 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a31	0.0754536213126	0.128846552727	0.0854794863336	0.0164850006829	0.0557101361093	0.189788683821	0.0612125434597	0.216567111846	0.0835418583709	0.0828948370235	0.00402018362776
a37	0.0754396858757	0.135643236041	0.0831698371886	0.0450606912917	0.0687881956199	0.216679977824	0.0810495934157	0.120775891362	0.0965639594817	0.064887255749	0.0119416957157
a31	0.0318936744392	0.169563655114	0.0486674124952	0.0766204982807	0.057182381252	0.196129222079	0.11059920113	0.0940138178561	0.117083049744	0.0837876308007	0.0144594626045
a20	0.0304829663121	0.185681166504	0.0410133912382	0.0751547375728	0.0332240448589	0.170202117565	0.134672960537	0.0954678797027	0.117690239138	0.0946421637177	0.0217683237096
a31	0.0368495710695	0.197802737505	0.0312057510709	0.0544343640162	0.0243850941717	0.171893743074	0.102578200944	0.133697616636	0.120738348751	0.102140148683	0.0242744194378
a20	0.058656576917	0.170789002165	0.0327623638048	0.0336297371912	0.0253486152328	0.182413685256	0.0609602962045	0.167260912126	0.127634167011	0.110981887894	0.0295627517974
a31	0.0972922515263	0.126126629431	0.0313432936825	0.0184461567106	0.0245276224013	0.18460687274	0.0546412391464	0.205427864543	0.125544212428	0.0994263433988	0.0326175260202
a11	0.0804118187191	0.137924780809	0.0384363523416	0.0140563937254	0.0252762786914	0.177495199052	0.0442802001164	0.205871754851	0.146281855531	0.10078004782	0.0291853288139
a31	0.0587468194666	0.142770404836	0.0430570973554	0.0167785929822	0.0245411383013	0.199914350433	0.0559266416237	0.155904613219	0.151266739207	0.120438135294	0.0306554732446
a20	0.0499539241532	0.138591470166	0.0401758701552	0.0198875590698	0.0203962719813	0.199813780569	0.0601278714804	0.122605093982	0.164725749449	0.139894012633	0.0438284070571
a31	0.0446153572605	0.118593176468	0.0365290727206	0.026016243115	0.0183287380627	0.18290193274	0.06206557705	0.120531118403	0.16450953953	0.165161253146	0.0607479930319
a29	0.045086458972	0.0748486362621	0.0247144467175	0.0293306864683	0.0149618372008	0.167891232241	0.0959092512799	0.133476155777	0.15901797205	0.190342691879	0.0644206275565
a46	0.0416744823046	0.09396668525	0.0392366000255	0.0350469050065	0.019310265769	0.120548443371	0.110378804509	0.0980650259083	0.12184888009	0.217982018083	0.101941883823
a18	0.0478079278594	0.118456172929	0.0503248494251	0.0353293450899	0.0209933987366	0.0632293869921	0.098904616983	0.0757478664694	0.0917375211633	0.242115902948	0.155353016304
