 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
a31	0.0580076567427	0.0558774876249	0.0690550191726	0.144016945329	0.0834433350437	0.108330762953	0.338417001426	0.135234865757	0.00761691778098
a1	0.0397744850394	0.0877582352952	0.0979875428847	0.165736694092	0.0724895322184	0.0529831739488	0.286870697057	0.181166542714	0.0152330948442
a20	0.0543052780659	0.155429509071	0.0736951148524	0.177890712309	0.0890700890739	0.0359363083202	0.182801707808	0.202380679374	0.0284905973664
a31	0.0610317567763	0.173903655138	0.0720381492759	0.193993305013	0.0523889557251	0.01879045747	0.205595165901	0.198344865182	0.0239136776357
a13	0.0917564678397	0.143506869812	0.0864301765601	0.214854059656	0.0252160174289	0.0160405136017	0.203840484984	0.185363365059	0.0329920328456
a17	0.147628767805	0.0829816869446	0.08719531043	0.237849171662	0.0205510092248	0.0167470238031	0.159331653575	0.19509807382	0.0526173046864
a29	0.141432743733	0.0882486068397	0.0935006294927	0.237314966945	0.0158122660858	0.0113738656194	0.110887090346	0.24403629184	0.0573935297391
a18	0.0938006502874	0.164862915324	0.0706118244867	0.231957015136	0.0157740858658	0.00565681385635	0.0572694661791	0.292428791004	0.0676384064474
a31	0.0759223778762	0.188764781199	0.0373208992798	0.247058875072	0.0139810991922	0.0189624333686	0.0499183931171	0.314325388528	0.0537457291967
a13	0.0613696300241	0.226433898097	0.0277340676882	0.207258590388	0.0171064678815	0.0234786333726	0.0480080867519	0.332668278809	0.0559423497545
a18	0.0408064843911	0.275034822492	0.0310483892634	0.138862589638	0.03176384547	0.0106984081317	0.0308099550206	0.337646071823	0.10332944575
a31	0.033279150274	0.241122965223	0.0302279034218	0.177048346308	0.0360961645622	0.012803308382	0.0392101841417	0.309250197461	0.120961781697
a3	0.0402079968545	0.216989125538	0.0455807019313	0.168022588658	0.0444499552859	0.0134351860114	0.0456285014868	0.310948525954	0.114737424312
a31	0.0450563765748	0.191069457834	0.0519685440265	0.145577019973	0.0517920769053	0.0158147120552	0.0548968494932	0.292191586518	0.151633393681
a46	0.0529591143277	0.138985321542	0.0653797039566	0.130556826847	0.048239205375	0.0182381825383	0.0623807758153	0.288266036306	0.194994839917
a31	0.0558643321894	0.110325665768	0.0869922828569	0.115380390666	0.0385492250678	0.0140544243594	0.0650878284259	0.289575474742	0.224170366629
a20	0.0606126437647	0.126865777555	0.096225366885	0.108840567897	0.0340515867564	0.012660275471	0.0654246051268	0.253330050487	0.241989127256
a17	0.07456886253	0.157505784146	0.104312807084	0.0481532521629	0.0312329698759	0.0112110479729	0.0538965483687	0.284773166362	0.234345558661
a20	0.0734180383138	0.173148635614	0.100090783917	0.0408956758618	0.0220842753447	0.0104276267307	0.0404240597627	0.308030201654	0.231480678107
a31	0.0560193864241	0.159470615278	0.0806170272183	0.0942539531559	0.021738855804	0.0133489853336	0.0423293588976	0.253242697018	0.278979115342
a8	0.0450477121298	0.111289453592	0.0709249531476	0.105318604066	0.03016673322	0.0155128860589	0.0496607488572	0.245902764139	0.326176148287
a31	0.0500777801169	0.0847733770871	0.0739115619007	0.11380523617	0.0312785781267	0.0159089610315	0.0477501097377	0.262765269113	0.319729120722
a1	0.0583059650881	0.0764713966544	0.0879781287962	0.114492673824	0.0284704067482	0.0163668279395	0.0463493348392	0.259219992104	0.312345263614
a46	0.0607862781994	0.0864902129296	0.0973017119191	0.0618794352337	0.0283956076535	0.0150194184288	0.0462265946591	0.287177314968	0.316723407085
a31	0.0469919676622	0.0856466859046	0.0740369927207	0.0953652448704	0.0510373074551	0.0197696664621	0.0510776099924	0.265751293389	0.310323229328
a17	0.0526355380997	0.0504590515934	0.0991965365759	0.10470800253	0.0601237949707	0.0231139640583	0.0487133378335	0.24461330073	0.316436490409
a23	0.056279588452	0.066460123854	0.111852413267	0.0561667127256	0.0354100327888	0.0187267760585	0.0498623481005	0.271159219577	0.334082786336
a8	0.0411096177098	0.104312535012	0.0776088591497	0.0503078407409	0.0251670987934	0.0150422178243	0.0467696589582	0.311223237126	0.328458920312
a31	0.0418508885986	0.0923349982365	0.0598360555798	0.0942791696846	0.0278015989015	0.0152733878221	0.0368310346707	0.294297348175	0.337495514571
a8	0.0469289016291	0.0797058248	0.0613757118295	0.105992287842	0.0301487070486	0.0166890065786	0.0343536612249	0.269434478858	0.355371419057
a23	0.0391698356023	0.101744783739	0.0648224250177	0.0651240810041	0.0240363634403	0.0151857843743	0.0388097043443	0.292205713753	0.358901310886
a8	0.0325691951667	0.112735444023	0.0628304192499	0.0545355787378	0.0214857097186	0.0145226389974	0.0375301582494	0.316754115118	0.347036748695
a23	0.027264264208	0.117625637784	0.0604610235267	0.0511393799928	0.0203468666207	0.0137072533343	0.0312160559851	0.346918908906	0.331320621565
a8	0.0248762529753	0.118850133214	0.0595747574203	0.048079183442	0.0201077168511	0.0132428518911	0.028956612439	0.367830778102	0.318481720855
a31	0.0334999106362	0.0949853980589	0.0554938606364	0.0846519721378	0.0294766596556	0.0154178688548	0.0272872187883	0.318440267634	0.340746839418
a28	0.0545290502562	0.0696696455663	0.0709790575601	0.0882189540278	0.0351815334696	0.0184884899694	0.027524268618	0.264419635145	0.370989345599
a24	0.0767455922709	0.0503066345062	0.111566749331	0.043818165709	0.0259040023768	0.0191167301275	0.0333013057751	0.299686671795	0.339554116606
a8	0.0685049934071	0.060458689979	0.106189455381	0.0331139274694	0.0199930730496	0.0164769544767	0.0329565345022	0.337924586145	0.324381776415
a31	0.056510870734	0.0778859489716	0.0804910574298	0.0665288286244	0.0276838405647	0.019337540183	0.0268108804014	0.298236943982	0.346514081072
a20	0.0593163218229	0.0607164185337	0.0951146783423	0.0718043714679	0.0333334315708	0.0243837359099	0.0273391718925	0.262706929394	0.365284915157
a31	0.0659784594929	0.0508112224491	0.100676467838	0.0680435755558	0.0243039542883	0.0198777210631	0.0242512836858	0.251321539198	0.394735750019
a17	0.0708364566553	0.043716607062	0.106188862565	0.0651928085187	0.0220722573629	0.0217183515388	0.0248437674649	0.241237190866	0.40419369384
</S>	0.0673525019814	0.0363357209241	0.123590212234	0.0407562067495	0.0277108714167	0.0291227195303	0.0308127598365	0.250463302033	0.39385572472
