 	questa	canzone	è	scritta	da	un	poeta	nostro	</S>
a31	0.153124659172	0.177534377354	0.0165946040484	0.0597599354223	0.0155809235587	0.0831503162156	0.401746329539	0.0900726171599	0.00243623315839
a24	0.184328730223	0.158724646118	0.0324837835261	0.139617477583	0.0225154290114	0.0771340487665	0.308571418456	0.0748303272626	0.0017941474645
a31	0.194645794364	0.110828265894	0.0286097095991	0.192659929421	0.0236655210121	0.0381627400285	0.298591592404	0.111729345819	0.0011071107327
a20	0.24071054588	0.063345999229	0.0447672493872	0.16201134702	0.021002783189	0.0192566186902	0.298771483691	0.148213346317	0.00192063370518
a0	0.291283719972	0.0267326360797	0.0838234639074	0.112220853653	0.0209315101955	0.0328177437637	0.238558493692	0.191027294394	0.00260428799856
a13	0.287278734773	0.0162761734977	0.0787868642358	0.0928409963069	0.0240413410046	0.0634880111036	0.217752853069	0.217343131058	0.00219189315898
a31	0.305792881686	0.00776627798229	0.0424185662347	0.0966249722252	0.0165938697201	0.117504438098	0.222223752068	0.188801274909	0.00227396377682
a24	0.280467346165	0.00711663767395	0.0381354823177	0.109454249415	0.0141094069824	0.117813375253	0.205070307938	0.224719099455	0.00311410042088
a31	0.242819130338	0.00743908449781	0.0368832284617	0.115023720876	0.0137134744503	0.109159745451	0.217218932733	0.250062547158	0.00768014149831
a37	0.162792694991	0.00735955289603	0.0382301709922	0.154979608558	0.014215948753	0.10384753683	0.214210976678	0.29187657699	0.012486922597
a31	0.123296638871	0.00807323858107	0.039381496415	0.167590484972	0.0164226417871	0.0854814051567	0.203104208519	0.339749113678	0.0169007624279
a20	0.104901266179	0.00849511450268	0.0356149502655	0.158887745491	0.0177001390185	0.0783395648322	0.203842532426	0.366189654735	0.0260290302435
a31	0.0550511616453	0.00969681332333	0.0352579577466	0.180487447282	0.0211961281957	0.0416703268974	0.19145848236	0.408556749517	0.0566249307188
a39	0.0375494468334	0.00963578516591	0.0369433113665	0.19578292542	0.0207878744648	0.0258391493351	0.171076215898	0.428889205073	0.0734960888446
a31	0.0201374959571	0.0104733864355	0.0379995739393	0.207154007108	0.0212698860463	0.0168122863077	0.151752500053	0.42898707144	0.10541381337
a20	0.0140505293963	0.0104697716966	0.0390727885998	0.216858168102	0.0210310450798	0.0130365021999	0.139072215611	0.416050534328	0.130358468509
a31	0.011921793162	0.0122577096591	0.0407454771697	0.217622452129	0.0221068394887	0.0110614317626	0.126581074197	0.400997336648	0.156705892418
a20	0.0110468055608	0.0128835362395	0.0455555849232	0.212969352667	0.0222934817406	0.0100951304029	0.120416479526	0.390533874454	0.174205751931
a39	0.00947409754555	0.0149549111451	0.0745510977962	0.199393811105	0.0241756719745	0.010607178511	0.0866930515753	0.467009536634	0.113140645384
a31	0.00639438269869	0.0167713421979	0.0638296278171	0.159484803345	0.028265711591	0.0104708116137	0.138301829038	0.457167187857	0.119314307355
a46	0.00739141897332	0.0165656301787	0.0707713204436	0.145374444167	0.0275161221333	0.0115415023152	0.150891329326	0.414629412676	0.155318818032
a31	0.00889659569251	0.0158158711246	0.0757234000553	0.154285963221	0.02409894246	0.0105562067924	0.125011450109	0.402525460495	0.183086118124
a18	0.0099077252589	0.0142695966508	0.0847454936319	0.151321268282	0.020132687838	0.0103691377555	0.11445284857	0.396839913818	0.197961348488
a31	0.0116576106281	0.0159138731683	0.0892059224748	0.135815084972	0.018984864455	0.0102904877325	0.114347314577	0.391126473211	0.212658379109
a8	0.0140106795255	0.018023841536	0.0811872078791	0.124318343179	0.0200557547971	0.0129220293846	0.113667036606	0.392786045062	0.22302907185
</S>	0.0166956243262	0.0187179476375	0.100018389621	0.115327841807	0.0207682048397	0.0177076169589	0.093716209043	0.418789062381	0.198259124425
