 	guardando	le	nuvole	sapevi	che	sta	per	piovere	</S>
a31	0.101054839147	0.127059582288	0.175701749737	0.132894835567	0.152399422661	0.117297047698	0.0315676724298	0.00214996777135	0.159874876163
a46	0.11443384835	0.13109989447	0.130413837537	0.107113981266	0.170754372386	0.130906499193	0.0450919765514	0.00452174055458	0.165663839004
a31	0.0640178546414	0.177492534105	0.0772516003946	0.0576797255036	0.250839529414	0.164250663701	0.0380614967567	0.00509283966965	0.165313760326
a27	0.0636104370707	0.196924866326	0.0508056054169	0.0752767239757	0.214291274938	0.181321553031	0.0253596768828	0.00241038606291	0.189999491189
a41	0.058815747529	0.221890673213	0.0434043460533	0.145614162499	0.125087429272	0.145692538648	0.0335430103433	0.00173460071371	0.224217485381
a1	0.033157575158	0.217000522785	0.0321284957344	0.238836566663	0.0604059900915	0.0899094601366	0.0445519029276	0.00190968770592	0.282099773198
a21	0.0645432544356	0.225127809072	0.0536881779175	0.271631838862	0.0269493616472	0.0460766239202	0.0482367970922	0.00209912250817	0.261647000694
a31	0.130021060923	0.222559150487	0.0711102317418	0.216261976986	0.0168349645226	0.0428288496599	0.0644685505754	0.00348317518446	0.232432042509
a13	0.122148317294	0.220533030882	0.0625286657458	0.162687664014	0.0429890641504	0.0725034238641	0.0868443893338	0.0114481735253	0.218317275086
a31	0.0772317449001	0.213030489104	0.0646469689111	0.135878347262	0.060294752313	0.0736422646012	0.116802607213	0.0382241771891	0.220248648352
a41	0.0547321471203	0.189918015096	0.0501995140759	0.128896974904	0.0541607518405	0.0560782099921	0.165177788443	0.0656495941523	0.235187006867
a35	0.0316660438703	0.169425992156	0.0592084454415	0.107568089742	0.0716748235282	0.0578811066866	0.171542526076	0.101839767411	0.22919320471
a31	0.0261462946781	0.177279928466	0.0856119604178	0.0900497288861	0.0712362065258	0.0394652654342	0.110178319449	0.0963403101823	0.303691976715
a14	0.0427014452597	0.184236152769	0.0780193259446	0.0789732219353	0.0722449502726	0.0274789462494	0.114771813356	0.078211324321	0.323362824377
a28	0.0507451377838	0.15397611149	0.0615041414846	0.061388236292	0.0768417741885	0.0305595593498	0.176599808127	0.099951362531	0.28843388639
a31	0.0409219724345	0.159471283231	0.0805145583742	0.0549246938891	0.060188434567	0.0316995191593	0.140743510376	0.0862155988584	0.345320445492
a0	0.0346488156385	0.165829225403	0.0871278351084	0.0599604098482	0.06103722878	0.0230985088678	0.141696675914	0.0665183108143	0.360082995006
a31	0.0666473362454	0.136124829971	0.0599525122316	0.0516476296217	0.0601230233734	0.0253688339759	0.149790026743	0.0740037576562	0.376342039402
a46	0.0909354156499	0.115619221659	0.0532034650795	0.0622570535148	0.0592139712674	0.0251816063166	0.0914589035305	0.085516569973	0.416613791007
a17	0.0668450568899	0.111795235369	0.061636143566	0.0603224574035	0.0570015504859	0.0199374528929	0.0984355566222	0.11001742653	0.414009114089
</S>	0.0523537921832	0.105986674328	0.065090052924	0.0378497235086	0.0439855146885	0.0220285952225	0.115256443087	0.131075956717	0.426373223545
