 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
a23	0.263980125462	0.111909184375	0.0278434419583	0.0440914297642	0.0605781119404	0.0365639316467	0.0322367785861	0.0809321740048	0.191351568246	0.105480514785	0.0450327243727
a31	0.191544399625	0.140314673779	0.0404040715811	0.0787318122177	0.0768889561255	0.0562644265267	0.0291898369597	0.0725111084405	0.196532569045	0.0684608546386	0.0491572754439
a20	0.167377385137	0.110544675555	0.0504992007017	0.0800837156284	0.0679419431992	0.124782859656	0.0218665576806	0.0414843151429	0.221542647315	0.0584945817046	0.0553821202595
a31	0.19151744469	0.0674242412738	0.0409106567581	0.0664915662126	0.054509007976	0.146074044419	0.0295176259776	0.0451816214423	0.244159754006	0.0789915524081	0.0352225019586
a7	0.199164841391	0.0702667496599	0.0294791523804	0.0519449613669	0.0316110364858	0.126439108544	0.0496679881674	0.0751902833217	0.253916269806	0.0861921758071	0.0261274417667
a31	0.287703958296	0.0777136624892	0.0257680905831	0.0286110992249	0.017033450818	0.112671887923	0.0481576301729	0.0794475770974	0.23287088748	0.0704671967398	0.0195545657805
a24	0.334646049202	0.0932699553709	0.0200406844426	0.0161015700391	0.0101866238434	0.0878083415478	0.0333381097261	0.053475004207	0.243264222634	0.0838855590603	0.0239838785432
a37	0.266315023912	0.115653721563	0.0301799945062	0.0185757286855	0.00928914770786	0.107088671875	0.0288127883459	0.0545839205224	0.223799068416	0.104864688644	0.0408372303219
a31	0.321043266733	0.0773329616485	0.0277643478887	0.0229103145306	0.0140921794199	0.083328512817	0.0140818739614	0.0404230587351	0.212680243469	0.122488114353	0.0638551130883
a11	0.330571061374	0.0541981280615	0.0251769149193	0.0287698680551	0.0145664038046	0.0662387347164	0.00760930133401	0.0225053631636	0.192674040625	0.179855615009	0.0778345480917
a31	0.230901475401	0.0450969950133	0.023908073152	0.0428587753279	0.0140901095815	0.07091763038	0.00803623831434	0.0174259335635	0.184307638172	0.253020074929	0.109437027605
a3	0.190116783284	0.038841269557	0.0276563838072	0.0487862644914	0.0147191190574	0.0661951994082	0.00934511369105	0.0108986423072	0.152010324899	0.30594006767	0.135490831443
a27	0.181925895317	0.0496733151856	0.0371466684725	0.0509632357772	0.0142990362358	0.0837912896028	0.00877170865882	0.0100769319411	0.10684177959	0.328944914675	0.12756524695
a20	0.180684300201	0.0516680491521	0.0390775135432	0.054441155994	0.0173263535293	0.0833071662975	0.00918490665914	0.00853116267794	0.0913620764947	0.332289394636	0.13212793206
a31	0.171094413327	0.0458444348814	0.0309068788387	0.0622426003918	0.0155207352246	0.0691018648844	0.0131862744916	0.0128043594413	0.114252112818	0.284484813512	0.180561529582
a20	0.151308211647	0.0578442880875	0.0404996170446	0.0606976957828	0.0122372146874	0.0541895209283	0.0251346485184	0.0166611624358	0.113345388512	0.249106329044	0.218975943589
a11	0.136274300722	0.0946621914167	0.0699851944155	0.0453137096085	0.0139567637452	0.0309840926164	0.0364402501111	0.0165472449512	0.067996873054	0.277496691388	0.210342692923
a13	0.120399958954	0.0955069602345	0.0851463324549	0.033001661103	0.0123079982374	0.0179289308747	0.0451295221011	0.014457860401	0.0558606895347	0.298628520196	0.221631570881
a28	0.0990339089089	0.0903136590898	0.0888383960747	0.0240212282348	0.00837040543373	0.0112696911569	0.0440967035804	0.00964078384367	0.0540581535582	0.327884383752	0.24247268972
a31	0.0971514193959	0.0951802530127	0.0642721634842	0.0300544281437	0.00694555721644	0.00978900941697	0.0332674953092	0.0144326319171	0.0741827361561	0.277776131604	0.296948174673
a39	0.0797541305877	0.0807624844081	0.07764868874	0.0305695694501	0.00860037432815	0.0116743979971	0.0411698962779	0.0177233392175	0.081481075562	0.263376118935	0.307239929764
a31	0.0490601907698	0.0865226639305	0.0808291247976	0.0259868972028	0.00887671575558	0.00874792189997	0.0484892005463	0.0204640599718	0.0920036493693	0.259042490112	0.319977096215
a8	0.0317886252448	0.0769779200763	0.0845951020458	0.0263792532122	0.0122027559117	0.00822045929526	0.0468875351333	0.0210503500937	0.0939267283251	0.242729588104	0.355241690872
</S>	0.0201478881974	0.0529179142103	0.120933271567	0.0231229366328	0.0169427544424	0.0108675050476	0.0492154987003	0.0164503108516	0.0734598185225	0.275799157452	0.340142948736
