 	un	forno	che	fa	buon	pane	</S>
a31	0.235532191607	0.158485672231	0.088241578592	0.0982285039671	0.321008856014	0.0728050663126	0.0256981430568
a20	0.19385491481	0.228614380798	0.0833044042573	0.064168602631	0.281243031968	0.107585451936	0.0412292248905
a28	0.109627100435	0.271737629382	0.0904080225138	0.0674308180676	0.23446484088	0.158623202732	0.0677083957382
a31	0.125360332604	0.262449977996	0.0754531175734	0.066633434555	0.269748413906	0.150500118763	0.04985460194
a18	0.188678972948	0.25427466583	0.0708951360546	0.0421798605517	0.271617578855	0.115278661059	0.057075140158
a13	0.242735462354	0.185551944104	0.0673544230482	0.0537815108759	0.227021183936	0.127247853083	0.096307641073
a39	0.292770279846	0.145304103388	0.0582936749117	0.0500668449912	0.154550003208	0.134051335737	0.164963737305
a20	0.342697300779	0.152397019138	0.0451627612604	0.0334682419486	0.0639355456671	0.116542312092	0.245796786826
a31	0.375357168523	0.11008576031	0.0615116530801	0.0368259490419	0.046247622313	0.122639045686	0.247332790383
a20	0.312397792735	0.135345376046	0.0671296151986	0.0402429166328	0.0458522957563	0.157980025071	0.241051985612
a39	0.207394275876	0.200491217099	0.0447582660609	0.0302400552561	0.0333410335279	0.207462685704	0.276312473605
a18	0.182060911589	0.21268930135	0.036360325783	0.0236665548549	0.0262123506956	0.218867710364	0.300142843855
a39	0.162280941373	0.245256813233	0.0333898514916	0.0200168488552	0.0221233311171	0.205335586393	0.311596619342
a46	0.150670048175	0.239596183645	0.041456965523	0.021852870264	0.0294717774628	0.19828341862	0.318668740011
a38	0.14640289424	0.22878071651	0.0507682462259	0.0225802823346	0.0322905047852	0.19114873014	0.328028632907
a39	0.138522869572	0.245573329437	0.0460669158737	0.0198256461629	0.0350204655984	0.186820194913	0.328170579887
a31	0.163514520245	0.247844490562	0.0407177618235	0.0253231037244	0.0452175331055	0.156218883371	0.321163712427
a18	0.136116580545	0.27180905598	0.04219935663	0.0293636961237	0.0492753568665	0.158553569824	0.312682399787
a31	0.104316243009	0.273656058546	0.0381551708675	0.0210752013152	0.0424183684122	0.168918779928	0.351460181739
a41	0.0942779730785	0.27191235821	0.0373580366917	0.0194120903917	0.0375640353874	0.171590466403	0.367885029408
a35	0.0685643515617	0.250034251856	0.039428207424	0.0244818744422	0.0638043603058	0.213515172674	0.34017178124
a31	0.0832371907146	0.215637858712	0.0336155001068	0.0248011591731	0.0773076490593	0.203975804425	0.361424838033
a28	0.0757039012372	0.25066043554	0.0375175734214	0.0275058421011	0.0608234867354	0.199315261472	0.348473494634
a27	0.0604790711511	0.266532829778	0.0418608731067	0.0276916797119	0.0584150906736	0.223565171581	0.321455283852
a13	0.0537810229882	0.266030394711	0.0405593158658	0.0258929775123	0.0590886240327	0.2321982025	0.322449456188
a46	0.0677032978663	0.227651073696	0.0518659466685	0.0258122581654	0.0474084661322	0.243855209713	0.335703732753
a24	0.0896111044001	0.196461773149	0.0554578618454	0.0252741398843	0.0316738382535	0.209794996704	0.391726276212
a39	0.090981331053	0.20127220188	0.043750672531	0.0246340974172	0.0270275088519	0.183092501242	0.429241693542
a31	0.109132377231	0.201009193512	0.0377173570935	0.0194075510271	0.0279385005219	0.176650995041	0.428144040474
a11	0.0903345442249	0.220639208517	0.0371823825544	0.0351608569922	0.0349539599407	0.195048739131	0.386680322005
a31	0.0870689171625	0.212181951802	0.0385785086656	0.0387056173272	0.034483451994	0.200020306592	0.388961255968
a21	0.0850682149994	0.196695341486	0.0359288102488	0.0473545127433	0.0433998781554	0.204250393787	0.387302847956
</S>	0.054301503962	0.201427672572	0.0341818818844	0.073376501223	0.0612548007832	0.239198355403	0.336259278528
