 	mio	fratello	non	mi	ha	mai	scritto	una	lettera	</S>
a23	0.11321945549	0.142452159846	0.0590094451169	0.145020231684	0.0610460912835	0.0780537245884	0.042292990198	0.091872663213	0.185999672895	0.0810335680131
a31	0.0611863717897	0.117516869112	0.0873768451256	0.194260267789	0.0858062492272	0.120099163381	0.0445849842679	0.106666410786	0.137470195848	0.0450326443893
a28	0.0538399016126	0.130729434434	0.0762226455599	0.158170832422	0.0991960555894	0.154656082147	0.0409220255046	0.129476526797	0.12319587023	0.0335906139774
a31	0.0577990771876	0.15910410691	0.0458459159114	0.104184298443	0.0902033114926	0.144502612156	0.066767371862	0.151428788805	0.153450841917	0.0267136652105
a29	0.07203744809	0.145929618841	0.0325301242028	0.065793909496	0.0452165566633	0.0790899076681	0.0834706546744	0.207587647275	0.244791073938	0.0235530775985
a39	0.126165736904	0.118785997073	0.0351682947086	0.105089211168	0.0292700206049	0.0290307352293	0.0718699516874	0.225650205719	0.246243852174	0.0127260155423
a31	0.222336036314	0.0818653136424	0.0293243872216	0.161594459145	0.0265918120145	0.0139154964396	0.0457270183391	0.189391395451	0.215504314535	0.0137497650854
a39	0.251190594366	0.0533508914268	0.0214595927844	0.17974598428	0.0365527369225	0.0122986881252	0.0431817906843	0.157541723958	0.226461384854	0.0182165884919
a41	0.211431184666	0.0492318985957	0.0279175431254	0.1800839621	0.0581914463463	0.0153790235002	0.0540660455208	0.125852754476	0.258714900065	0.0191312199556
a10	0.195308608244	0.0548708394496	0.0327666456231	0.176219001361	0.0705491559886	0.0172221345953	0.0429598685772	0.12755631982	0.262551148738	0.0199962731975
a31	0.187658192056	0.0546064320672	0.0280716489218	0.160195183476	0.063114422821	0.0220434866778	0.0359975559691	0.156906008319	0.205005010782	0.0864020517328
a18	0.169722699105	0.0622745441207	0.027657946918	0.151396042393	0.0511716898274	0.0250265493026	0.0360836344489	0.139677214844	0.207908216748	0.129081441874
a31	0.138622962056	0.0890273812833	0.0289953235439	0.13946156546	0.0391303134321	0.0187725506492	0.0330680922556	0.145069488239	0.223129564801	0.144722744519
a3	0.105888712812	0.0959422144795	0.0306617552835	0.149865110022	0.027268745268	0.0170362923315	0.024036756246	0.123309710657	0.230023481212	0.195967218254
a18	0.0906613150086	0.0879026188137	0.0381466777274	0.166161112488	0.028090637778	0.0256581659408	0.0177586420838	0.052619401459	0.297903144197	0.195098278178
a31	0.084154811703	0.105237703611	0.037381507007	0.141047942609	0.0210435935814	0.0238579802695	0.0145336477023	0.0763778819153	0.302580281203	0.193784634889
a23	0.0625120525513	0.0983798882371	0.0351661889692	0.104069196704	0.0159123669325	0.0202485277084	0.011376254483	0.0812470878208	0.336564822205	0.234523592804
</S>	0.0513893272671	0.0723916257757	0.0351040182021	0.078827487999	0.0162885076159	0.0245864890115	0.00867168038784	0.0433120688404	0.406866068103	0.262562710082
