 	che	sapeva	che	non	può	fare	il	bagno	</S>
a31	0.16062621236	0.111040717262	0.146972279415	0.0312364819716	0.0327904929148	0.050916752515	0.23687187833	0.17266791334	0.0568772599164
a20	0.234110273592	0.103113971252	0.138548692059	0.0208662503815	0.0142047770452	0.0788977409777	0.159620721575	0.189772233585	0.0608653296381
a28	0.33805427525	0.0403904911366	0.0953733823767	0.0272197019202	0.0122399122268	0.102641307525	0.077836999957	0.236814566543	0.0694293712955
a31	0.374129153303	0.0256153031402	0.0961393147786	0.0681650053667	0.0105104097064	0.0668186353929	0.0570891338477	0.244687999265	0.0568450651439
a39	0.323374202857	0.0700722364644	0.0901734756401	0.0754895566073	0.0512256020652	0.0345546256708	0.0484740513923	0.284894565976	0.0217416942314
a24	0.258886223404	0.121222052903	0.038716192249	0.0368588044529	0.0852576660437	0.0260215264369	0.0624287261725	0.359567927163	0.0110408870897
a31	0.226765043698	0.107360909537	0.0510178849167	0.0291179331412	0.0549592047576	0.0342735083814	0.0792336770637	0.395221138468	0.022050687763
a17	0.206904365431	0.0818906387214	0.0600359246743	0.0253463060502	0.0324227577603	0.0377091764531	0.110797438008	0.416228181489	0.0286651947797
a31	0.176960680213	0.056934095827	0.0478922953277	0.0177282422934	0.0253601715882	0.038327655405	0.119511602611	0.437898553496	0.0793866833666
a39	0.170480165813	0.0398555159315	0.04415516994	0.0156150647386	0.0237779470866	0.0349865018709	0.11836268301	0.446512904165	0.106254019442
a41	0.169345115271	0.035686712912	0.0394102667626	0.0124238610655	0.0370225840531	0.0277550303899	0.120084459573	0.496932123055	0.0613398393873
a31	0.106337097499	0.0195996030103	0.0496164473004	0.0120405444734	0.0348728018824	0.0252928899492	0.0671778105877	0.521633086352	0.163429701102
a33	0.0532601427363	0.0145652656368	0.0434285790787	0.0117194356334	0.0277382482183	0.0245791452282	0.0498967116606	0.554895300784	0.219917143141
a31	0.0886407250928	0.0159162074467	0.0283644116169	0.00967722792912	0.0273194014454	0.0193862523315	0.0411449406655	0.519170884395	0.250379936467
</S>	0.131589212255	0.0146251440179	0.0256203117808	0.0076558395419	0.0228819139016	0.013275458819	0.0270255694237	0.416365191398	0.340961348564
