 	è	che	stanno	ancora	alzati	</S>
a20	0.0886225800087	0.247628409053	0.242070970648	0.146463035245	0.232045120903	0.0431699079317
a31	0.155016255968	0.175101910702	0.198471459221	0.247784055318	0.181328679361	0.042297649392
a20	0.186561341231	0.156471501474	0.174675363019	0.261358118359	0.183969215383	0.0369644693812
a31	0.187798841595	0.175692912273	0.153255130017	0.250009574426	0.200417209089	0.0328263440447
a20	0.183775732176	0.157011743191	0.161654419717	0.200752802002	0.25753480176	0.0392705124773
a28	0.184225261064	0.157509359993	0.168863535046	0.099090164566	0.336793844167	0.0535178490759
a31	0.138711592803	0.132430332651	0.215710530516	0.076547052414	0.406116230592	0.030484279997
a29	0.0777326187612	0.122226339296	0.19606237931	0.158137680296	0.384486588127	0.0613544243123
a46	0.0629369849419	0.119133652137	0.10561884729	0.220997979105	0.365894994842	0.12541756982
a31	0.0548754159059	0.0991226561345	0.144519953219	0.167557084603	0.424617597931	0.10930730688
a20	0.0746482558801	0.109001054732	0.163216195542	0.141811705379	0.395910327894	0.11541247294
a31	0.0787775630868	0.11849207342	0.130348315018	0.123912149778	0.388027800458	0.160442101387
a39	0.091855669979	0.108307738933	0.117736769863	0.104359961518	0.396172816419	0.181567049129
a20	0.106584850036	0.143902515917	0.0772154676232	0.124317502793	0.329033168133	0.218946508583
a8	0.0837274716844	0.157387797365	0.075700742914	0.123830285537	0.285877555531	0.273476152881
a20	0.0691762081032	0.1572141739	0.0731345673487	0.108995529854	0.25578446131	0.33569506814
a24	0.0697123796641	0.148500052336	0.0482186116818	0.121979750175	0.24312995957	0.368459256147
a46	0.0748767142586	0.128698392815	0.0422543850997	0.127502159506	0.241775068323	0.384893287149
a8	0.0490907682358	0.139074792301	0.047559773604	0.106761396148	0.251927633108	0.405585639163
a23	0.031832463798	0.143949626616	0.0459994923007	0.0811461741252	0.275701631369	0.421370621901
a8	0.0295797166857	0.13893850184	0.0412772641026	0.0685196162319	0.28702455379	0.434660355567
</S>	0.0303592116934	0.137908334911	0.0387605939161	0.0686617491954	0.283292028495	0.441018080483
