 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
a8	0.0108325567886	0.183405420757	0.21308644945	0.00792658230218	0.0868448294978	0.0652768913566	0.0622958041359	0.286569502834	0.0837619825056
a31	0.011240860073	0.12026563779	0.270237272895	0.00661578872164	0.0644443561708	0.065572393589	0.0548394039959	0.296395971969	0.110388321684
a46	0.0128307555043	0.134063015845	0.245007939622	0.00605874828123	0.0752773175345	0.0350522217795	0.0354827259486	0.346407519522	0.109819762367
a8	0.0208767532749	0.199462717281	0.213145626664	0.00522002030193	0.0794838398999	0.0175397800755	0.0249380841494	0.371214326793	0.0681188608777
a20	0.0757239323435	0.212475163557	0.211151465342	0.00220028134786	0.037535573907	0.0107863983926	0.0216564857807	0.370103676148	0.0583670297112
a31	0.138891083778	0.214614729905	0.178974540476	0.000903337383354	0.0211611256822	0.01995359416	0.0253107281713	0.354507146188	0.0456837206639
a20	0.171389031198	0.206086129334	0.17145876143	0.000705798099028	0.00794767673558	0.0226547316971	0.0620846284529	0.28414081094	0.0735324467931
a13	0.192570760839	0.218177310891	0.158985126965	0.000671261361819	0.00381849692472	0.012383281651	0.11041877699	0.171577231031	0.131397765871
a14	0.198147127752	0.29333074347	0.093309545137	0.000379703535674	0.00204725717668	0.00792983941529	0.115833733596	0.13808625009	0.150935801931
a0	0.200339995383	0.321742048743	0.0674472419397	0.000358557381309	0.00184643663122	0.00755769058648	0.0908451198908	0.155093127922	0.154769767422
a31	0.201058534922	0.316162542204	0.0619143902828	0.00143905253981	0.00147909063197	0.00956441824623	0.0552805730552	0.227965210824	0.125136170003
a37	0.20006846982	0.266921950591	0.0692745665379	0.00230742345721	0.0010941240572	0.0125557527888	0.055652822081	0.260313535586	0.131811351521
a35	0.200559863672	0.22385888757	0.0646196068666	0.00220160136031	0.00180636959693	0.0177424350209	0.0787455710792	0.221650632359	0.18881502701
a17	0.201943806097	0.239871162783	0.0431883853555	0.002027372956	0.00276819876396	0.0227225286593	0.0708453835429	0.209848103384	0.206785040551
a31	0.143615228706	0.273220951803	0.0747087805718	0.0133671311441	0.00347976961794	0.0206740222129	0.0513230229065	0.216404453812	0.203206625786
a15	0.124296090685	0.251078853503	0.0916124027766	0.0183629109522	0.00487728964332	0.0175040359814	0.0650280878636	0.198144088696	0.229096239176
a31	0.116671292453	0.237712465794	0.0816024235912	0.0137851518114	0.00553599673586	0.0152578926284	0.0866945910155	0.211543189077	0.231197005907
a46	0.113978474746	0.202463497243	0.0733316337271	0.0171248811118	0.0100823584694	0.0331722287828	0.0905663801113	0.208120100415	0.251160454682
a35	0.159104142594	0.170073546168	0.047310194776	0.017330204172	0.0188420443917	0.0502550089595	0.0840798767052	0.146677672504	0.306327322941
a20	0.166167428506	0.210659777337	0.0410958371487	0.0135962112079	0.0171825858101	0.0426143255042	0.0665512753351	0.117796015546	0.324336563607
a31	0.11541985974	0.269385646412	0.0521552563598	0.0115522959052	0.00966233961561	0.0290078531387	0.0563238393144	0.15714584176	0.299347076515
a17	0.0897081227826	0.272616947617	0.0590533965888	0.0119812843921	0.0095954217816	0.024356404607	0.0686964437712	0.15948280333	0.304509177504
a20	0.128197453195	0.227401360117	0.0525398383789	0.0125942590789	0.0138269770391	0.0292189722932	0.0804593903947	0.105727326156	0.350034426206
a8	0.104624709152	0.255463568408	0.050147696333	0.0136350101771	0.0142018031702	0.0303665686099	0.0764511561356	0.0976297193739	0.357479767233
a23	0.059220123424	0.298074311889	0.0538498790643	0.0147983814577	0.0121760431902	0.0283724479062	0.0732871729032	0.115435781602	0.344785849938
a46	0.0419102823013	0.332810624178	0.0557147797588	0.0151167760348	0.0111420076368	0.0235364512413	0.0647105608544	0.118759598549	0.336298926159
a8	0.0324333967564	0.352951276319	0.0509692060463	0.0159742282583	0.0120908866894	0.0237195471801	0.0627837125381	0.110680998821	0.33839675926
a31	0.0177086653498	0.390640094605	0.0529278803241	0.0162371705136	0.0110512714549	0.0186897004766	0.0517619406897	0.106495067066	0.334488201994
a17	0.0405429936313	0.377220936403	0.0527586929162	0.0171883401373	0.0155119584374	0.0173157426519	0.0464406613371	0.0877234607385	0.345297203641
a31	0.0487945389391	0.339425098755	0.0464035787834	0.0210437448453	0.0199047509467	0.0170599974684	0.0549981329346	0.123683345251	0.328686808747
a37	0.0598148954243	0.304337523139	0.0497113144011	0.022495701285	0.022654765396	0.0227855685483	0.0547163246393	0.138486907676	0.324996997243
a31	0.065314478243	0.285683214549	0.0508072957467	0.0210737251502	0.0234487319448	0.0260358999253	0.0600204088565	0.147299465541	0.320316782127
a30	0.0670608097623	0.269268171089	0.0533248832506	0.0214381419023	0.0279729693311	0.0315355592689	0.0605872585681	0.14783836864	0.320973844123
a21	0.10703690261	0.221789893774	0.0526995969669	0.02393023764	0.0464444352626	0.0480204756004	0.0483860485938	0.078511714822	0.373180700379
a10	0.118692605642	0.226864118986	0.0509377261936	0.0241538303093	0.0462119352679	0.043654267341	0.0351136341915	0.0710604515693	0.383311431894
a39	0.119673420251	0.215221815111	0.0674116508805	0.0243202290454	0.041767364241	0.0401114402585	0.0243851269102	0.0828483082831	0.384260637319
a38	0.120889175772	0.20024076011	0.0720371315768	0.0242822714067	0.0422979887647	0.044136874526	0.0218851959351	0.0858801969344	0.388350395433
a41	0.130259762494	0.17441820917	0.0649971538149	0.0232367983022	0.0394959084599	0.0621975961479	0.024323926841	0.0880139472648	0.393056694558
a18	0.140646367509	0.144528122259	0.0660642295523	0.0222460409523	0.0400846024073	0.0756531573113	0.0231164182017	0.0757605941149	0.411900467019
a31	0.0977156600143	0.234909463812	0.0602519304564	0.0187308698695	0.0281816019522	0.053419749342	0.0203733436286	0.064374027857	0.422043351333
a21	0.0987968677048	0.239516967521	0.05344563633	0.0274316443757	0.0319791439551	0.0472986869821	0.0322512365695	0.057135435851	0.412144382104
a20	0.137154816456	0.130611712448	0.0545721731259	0.0397710456475	0.0623609950798	0.0659551005333	0.045479254742	0.0505393318303	0.413555560715
a31	0.0921546201933	0.179812898807	0.0568732232287	0.0464435518652	0.063135477718	0.0580839387278	0.0398213166315	0.0590623456421	0.404612610492
a28	0.102409777887	0.183910068715	0.0533456346727	0.0543118271297	0.0587524791897	0.0465101707439	0.0495385663177	0.059664195626	0.391557274951
a31	0.110572951112	0.168794382378	0.0537360162345	0.0541455150611	0.0561460034276	0.0361528322999	0.0496667290799	0.084273629568	0.386511924337
a17	0.114648202744	0.152003131332	0.0546419983195	0.0643325278996	0.0566149134428	0.0292771913721	0.0522166911829	0.0908816746687	0.385383633392
a20	0.148252045457	0.0815018500029	0.0471536053798	0.0661928743843	0.0830607110524	0.0414512843088	0.0719363955796	0.0472064493229	0.413244755257
a31	0.105915613712	0.13743258093	0.0454244050962	0.0544754697137	0.074790397531	0.0422060434785	0.0574592178308	0.0760235296676	0.406272731032
a37	0.119462072271	0.135899138287	0.0458394249778	0.0597247084688	0.06487633762	0.0366288964108	0.0608079969905	0.0876305332319	0.389130893724
</S>	0.166357236701	0.0769505772988	0.0431109858913	0.0658924056447	0.0761557927317	0.0354359521469	0.0811783106507	0.0576035176899	0.397315222832
