 	credo	che	stanno	ancora	svegli	</S>
a31	0.258645672293	0.136039457463	0.168604668839	0.186194971497	0.2274699734	0.0230452716739
a20	0.286968413438	0.0917881594713	0.159824897626	0.136728377873	0.297184968458	0.027505181613
a21	0.270533895072	0.0884823101698	0.200637350822	0.109468519152	0.300271254182	0.030606662456
a31	0.34622767423	0.0842178172991	0.189403533889	0.120003710873	0.239528545535	0.0206187245708
a37	0.377489188869	0.0687669669175	0.146465070291	0.156155740398	0.226162042981	0.0249609952246
a31	0.371310629347	0.0568477297738	0.127831203871	0.177556994749	0.238374712558	0.0280787351805
a13	0.328436635643	0.0634479935995	0.118708787218	0.205371007707	0.249298820259	0.0347367767594
a31	0.220869160041	0.0862415279198	0.148445133614	0.195940227809	0.270432093696	0.0780718617835
a20	0.151478450709	0.0921852380956	0.146059159176	0.179002982786	0.312770824812	0.118503329888
a31	0.0957125072432	0.0905571849522	0.171635826254	0.140524680652	0.317597429851	0.183972360349
a39	0.0804780985653	0.111773937527	0.166682402911	0.0672722871627	0.319283319704	0.25450996173
a18	0.0516719633124	0.159283328604	0.0961170452566	0.0467351945876	0.374888570901	0.27130391289
a33	0.0398691963324	0.163789070767	0.0686435859507	0.0372168997065	0.409197081767	0.281284181563
a39	0.0522798267976	0.144119741903	0.0626517431686	0.0299036264248	0.408601539556	0.302443538454
a31	0.14446187506	0.102959908728	0.0655842947594	0.0214944578896	0.361335515841	0.304163975978
a39	0.173898174368	0.098480316335	0.0743778835715	0.0275617846072	0.313478101083	0.312203783353
a33	0.121232299531	0.120254322157	0.0758387501882	0.0466660309064	0.291705784561	0.344302851051
a8	0.12308306079	0.106761938628	0.0741572205559	0.0500043186101	0.260767741027	0.385225741017
a31	0.174219848082	0.0794645900995	0.0560337145739	0.03706971785	0.271999684436	0.381212450339
a7	0.184638000997	0.0886445586996	0.0470642671207	0.042016093766	0.276084318072	0.361552747646
a31	0.192656790909	0.0879667212732	0.0403150650885	0.038836365083	0.252911615858	0.387313422882
a3	0.17925048118	0.102573256819	0.0394031660794	0.0403132762009	0.242642296736	0.395817510361
a31	0.158448969872	0.106510524542	0.0380041443101	0.0426101311268	0.241675007587	0.412751220187
a13	0.146337054599	0.106812046956	0.038509733895	0.0442789913578	0.239608434488	0.424453750462
a20	0.101420725289	0.13415170825	0.0460307665035	0.0758642066481	0.231998020373	0.410534583687
a7	0.112036679047	0.123281562895	0.0426973418754	0.0823542864757	0.244852598314	0.394777538096
a35	0.11222548255	0.119543858222	0.0387051768669	0.0727952305352	0.266187080378	0.390543190765
a31	0.138876098627	0.0885410723613	0.0281175051044	0.0522056910471	0.252701237019	0.439558416388
a20	0.129396823063	0.0941154594374	0.0366504843778	0.0493896322928	0.234563039433	0.455884565063
a31	0.109237890653	0.0965767217853	0.0385984961562	0.0485557368787	0.230431774922	0.476599373621
</S>	0.130713820473	0.0647328003025	0.0255088305615	0.0292422072453	0.231306032287	0.518496299811
