 	se	nella	nella	pasta	voleva	sale	l	avevo	messo	</S>
a31	0.025448321111	0.224583404762	0.0791756520535	0.0420300842382	0.193854864964	0.0494211217708	0.0958844980626	0.139931954896	0.140883230793	0.00878683000944
a39	0.0559906688275	0.160518709384	0.0550119731397	0.0210497720327	0.21480530674	0.0772999689566	0.136752721838	0.0729931567346	0.186084461153	0.019493239219
a31	0.0724707944989	0.120546386889	0.0380664368174	0.00924996392789	0.168934622721	0.126136399609	0.163943485381	0.0473546976841	0.23122233261	0.0220748679835
a14	0.0936220687487	0.0992101960219	0.0287802213719	0.00552790104007	0.144427562386	0.15372971068	0.164036045955	0.038377492426	0.249639983395	0.0226488175099
a41	0.160212794831	0.052194326672	0.012941345711	0.00698990720849	0.184196485489	0.141412498354	0.158151347853	0.0280797605263	0.212346442909	0.0434751071004
a33	0.204849372974	0.0295553908535	0.0076623754076	0.00700128332563	0.195896961139	0.118238736858	0.100735621167	0.0274308076838	0.244123567019	0.0645058958281
a20	0.268448159691	0.0140389532546	0.0050759281216	0.00439578777951	0.195603690281	0.0907869693417	0.0502557546144	0.0192125799933	0.27303454307	0.079147619481
a31	0.292074131316	0.0199774265926	0.0444676762367	0.00509183178799	0.139870693707	0.0905683018096	0.0311539215342	0.0140173282184	0.29925864284	0.0635200162103
a10	0.251612322739	0.0262592213873	0.0622532381662	0.0136871897114	0.13212979113	0.108229386832	0.0376348060054	0.0204459104428	0.29027591802	0.0574722003661
a31	0.15863098286	0.0332169430682	0.0551406304584	0.0220305752727	0.157145164071	0.120940926067	0.0577833051182	0.0559387770583	0.282747761647	0.0564249260675
a46	0.116741920879	0.0399340729774	0.0535659426531	0.0217573310812	0.176860126351	0.111293403731	0.0680809887535	0.0793078269048	0.264266594549	0.0681917901586
a31	0.101238400371	0.0388591369795	0.0333336096415	0.0213688484205	0.213931939741	0.0832515720651	0.0772373737909	0.0867028857123	0.25896711527	0.0851091196905
a39	0.0960035950202	0.0494457910237	0.0273252027512	0.0208889073532	0.213946436715	0.0684242153061	0.0763164334233	0.0850218618148	0.268402447243	0.0942251057212
a28	0.164221069709	0.0711915827381	0.0258510130588	0.0273682499535	0.160978223436	0.0440607455679	0.0657902386021	0.0665200953076	0.235889766496	0.138129029953
a21	0.185761159738	0.10021494645	0.0333308267564	0.0370507855459	0.095305021152	0.0309241456289	0.049850834692	0.0543656951485	0.235599658287	0.177596940912
a24	0.182091740093	0.093801164145	0.035381015282	0.0483471530228	0.094964140901	0.0226707186223	0.0370348773213	0.0411682424028	0.246026600004	0.198514355816
