 	avete	cucinato	le	verdure	</S>
a29	0.345074605305	0.0064440871095	0.191721444126	0.3187491154	0.138010735512
a38	0.281595718702	0.0106783681592	0.301834407109	0.255381774938	0.150509716969
a31	0.207078604956	0.0140909397686	0.458763207503	0.222617912899	0.0974493356843
a11	0.262630234468	0.0295761770984	0.370135180308	0.21602087908	0.121637531433
a37	0.363342390142	0.0879546143168	0.157448844401	0.200125215147	0.191128923418
a11	0.344051511796	0.135291958717	0.101971393299	0.191224799616	0.227460329056
a31	0.295420786473	0.112813003454	0.158024046386	0.217110197005	0.216631973689
a20	0.178394813368	0.0967164776541	0.196524408992	0.283073795202	0.245290509767
a31	0.0789280661493	0.101538881039	0.20049889538	0.284359430434	0.334674734256
a39	0.0486527478471	0.146455142925	0.190329808711	0.278787304643	0.335775000219
a13	0.0484727202261	0.190946401593	0.141701709484	0.328688720918	0.290190447206
a18	0.0640113488918	0.189959379809	0.119390741325	0.340220779502	0.286417748269
a39	0.0694394229859	0.189665529553	0.109331788517	0.334494319383	0.297068943843
a31	0.0503919820078	0.171150565035	0.0897653156981	0.333657269362	0.355034874101
a46	0.0397643961352	0.184664079997	0.0786384557843	0.328579806144	0.368353256967
</S>	0.0517541090265	0.212175782428	0.0849986839908	0.322326226343	0.328745188884
