 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
a31	0.232659108308	0.0524937499714	0.00206558184886	0.023511000669	0.44250055284	0.0539693611056	0.190360882504	0.00243980993984
a23	0.17035604653	0.0368747179936	0.0294260065034	0.0827525674197	0.402253480013	0.0427863162	0.229093475147	0.00645741067124
a20	0.0993091993998	0.0764626001716	0.040197887591	0.14394701279	0.378235897077	0.04791278462	0.203318784045	0.0106158429636
a28	0.0853587912202	0.154868789958	0.0161746412316	0.140409716588	0.313371832144	0.0822449531483	0.195485362907	0.0120859249243
a31	0.171494358491	0.13935232903	0.0064784103989	0.0961220565756	0.236991490657	0.106332004163	0.233116664676	0.0101126856804
a17	0.24854749767	0.0999843865943	0.0112606628703	0.0582590806994	0.171135585238	0.146126753415	0.247782215739	0.0169038158318
a31	0.292942852364	0.0733758130772	0.0134775849068	0.0470659502798	0.125440160695	0.138481485369	0.290472124306	0.0187440455414
a19	0.302459547025	0.0499253100118	0.0252727977286	0.0481539582706	0.163374453114	0.0867274254811	0.310886757302	0.0131997772013
a31	0.207747809124	0.0482190593	0.0452002347628	0.107629447251	0.222818757781	0.0672716305804	0.287072754321	0.0140403210628
a20	0.126350810065	0.0439397114292	0.0497448432481	0.115761505188	0.215387804375	0.0899659458295	0.32193523904	0.036914147316
a31	0.0696002993777	0.0413256009154	0.06309386647	0.121436373121	0.239961281927	0.0937119270425	0.31622980348	0.0546408533373
a20	0.0491676640687	0.0419935656652	0.0735471443447	0.125241289588	0.254608213625	0.0829932016295	0.301400924853	0.0710480026511
a31	0.0382642037641	0.0419068105501	0.0762238143335	0.138894564737	0.254337047105	0.0775850155505	0.287638086418	0.085150460183
a20	0.0367516583903	0.0475999272095	0.0843819421232	0.14696371814	0.244645208236	0.0638821817964	0.264156982959	0.111618383774
a24	0.0437327181212	0.0807701909711	0.0845767254716	0.0856777855266	0.213313900639	0.063542561513	0.314794509566	0.113591621276
a31	0.0342034105933	0.100312008009	0.0677587023251	0.101032915096	0.205602048506	0.0420782812627	0.329690477242	0.119322176223
a38	0.0316728227236	0.0870792461947	0.0638673514547	0.118886659201	0.208286284314	0.0430850189825	0.271192020292	0.175930615074
a31	0.039059392272	0.0982118442353	0.0543252236	0.0921479807046	0.184906604363	0.0415777990204	0.259415895242	0.230355275598
a28	0.0369375383903	0.11125143726	0.0649910347864	0.0867471919352	0.132023039442	0.0477938175711	0.251700738999	0.268555206139
a20	0.026709454561	0.101307936245	0.0983448245765	0.080010816666	0.0872898435591	0.0561588170097	0.296308111075	0.253870202146
a31	0.0269660364198	0.108985365974	0.0812048092128	0.073245547217	0.070358904391	0.0332482753519	0.324554809702	0.281436258915
a24	0.027628736935	0.0952327570275	0.0827996142389	0.0806330940394	0.0801568961183	0.038161079596	0.315473163486	0.279914660305
a8	0.020107949038	0.0749715355637	0.100872211701	0.0839246254676	0.0739161115989	0.0449058152877	0.324497254045	0.276804497302
a38	0.0165192901369	0.0725076372593	0.0760185219992	0.067575804013	0.0536050047088	0.0308974343616	0.318657899186	0.364218403634
</S>	0.0165878776578	0.0701248136937	0.0566139034582	0.0539717415299	0.043994278061	0.0270128471428	0.321969961003	0.409724571817
