 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a23	0.122062574666	0.0650830758862	0.165163582665	0.0814134279442	0.0879821319705	0.192689676528	0.0193421640659	0.0151352970156	0.242724121092	0.00840394216312
a31	0.0521972510683	0.0840787543217	0.173264931254	0.122021626249	0.149700494569	0.19024002591	0.0198632149262	0.0152773106404	0.187810083126	0.0055462854869
a13	0.0675064235901	0.101026511735	0.129142463396	0.0949735931765	0.130514119735	0.235362382311	0.0285690878753	0.0175881666851	0.188576674754	0.00674054629622
a37	0.106504672804	0.0914995977326	0.0982818711125	0.0624559766558	0.103362043411	0.276867056207	0.0426096007072	0.0238020380234	0.185307116014	0.00931000939068
a31	0.143071053902	0.0709132366217	0.0674504408333	0.0797524984167	0.141320227604	0.196198664822	0.0475802471371	0.0563564725037	0.191891234226	0.00546592349323
a39	0.178762813519	0.0555257011398	0.04408672908	0.0786443668171	0.115302809716	0.183447695866	0.069143434921	0.0764842241314	0.180634953008	0.0179672825423
a20	0.180515516462	0.0961391018662	0.0304628856437	0.0832846993295	0.0574814625015	0.217538432426	0.0775337134848	0.0566618901541	0.165353056329	0.0350292566625
a31	0.133271472564	0.18032287802	0.0503145862938	0.107147002271	0.0521417406885	0.135076416104	0.0560423977795	0.0789690028621	0.181812131117	0.0249023801122
a0	0.0680662344278	0.218120526405	0.0597020676319	0.110340301354	0.0582615658919	0.108052254056	0.0592667530826	0.104765876089	0.175286141573	0.0381382723453
a31	0.0340281183074	0.167545838142	0.0498554640697	0.111681305657	0.056542621066	0.11279737897	0.118005133247	0.0951615579965	0.207793047407	0.0465895372216
a20	0.025713610818	0.135069724868	0.0528594793434	0.109027404826	0.0579953466861	0.112072056903	0.138886216953	0.0929562211604	0.214247847636	0.0611721137917
a24	0.0335456209581	0.144956867818	0.0725850554449	0.0924987350109	0.0651071199568	0.1576822927	0.109048752724	0.0792845587505	0.174921681108	0.070369327146
a31	0.0309094527702	0.120456768983	0.088606620388	0.0937850224608	0.0567641512547	0.146889358606	0.107569371843	0.0580263166578	0.247150736946	0.0498421951281
a10	0.0391221986008	0.105900904856	0.0756632156866	0.108121886183	0.0537088973175	0.115697381634	0.10736060231	0.0528244013566	0.264201196215	0.0773993145187
a27	0.0711124868809	0.118365430959	0.0610450808186	0.0941404718805	0.0530420023388	0.143794491123	0.102847233837	0.0480945300255	0.215826461398	0.0917318085942
a37	0.0925229148776	0.109321402726	0.0575047674024	0.0741355900009	0.0414605223057	0.156610872446	0.11203577142	0.0462117448218	0.223561426093	0.0866349880741
a31	0.0872935657384	0.0717501267255	0.0555922779284	0.0604247418964	0.0279070589124	0.124819254624	0.127234358405	0.0425366004273	0.281562700898	0.120879319929
a18	0.105017990664	0.0537630934833	0.0652040463266	0.047221176956	0.0207298568449	0.0926011859413	0.123598355398	0.0322849281664	0.295401077166	0.164178292196
a11	0.141499078424	0.0583783453744	0.0859049181875	0.0399001164635	0.0173638940912	0.0769470713078	0.0939044902967	0.0299456033995	0.284890028722	0.171266455685
a31	0.105695560453	0.0407865150197	0.0793565401538	0.0326716944456	0.0124663801122	0.0858442758919	0.0788383266204	0.0272984621772	0.355757902707	0.181284349562
a28	0.0829763178329	0.0510305375974	0.0536082774817	0.0320059625767	0.0126634483811	0.0942352298833	0.0653132619067	0.0241734439324	0.382900034369	0.201093498521
a31	0.114672455353	0.0522363183729	0.0440455699582	0.0278540018402	0.0106731796636	0.0992544851738	0.0469102732992	0.0209973425121	0.347266897123	0.236089492787
a20	0.111358599427	0.063929653584	0.0387399156057	0.0238969267398	0.00953834485256	0.0972327548542	0.0439942770755	0.0194657433789	0.326596753374	0.265247038796
a3	0.0910981531671	0.0991320996636	0.0370336001054	0.0319566843858	0.0119487136537	0.0731614607594	0.0371932786142	0.0211871322318	0.345365699791	0.251923181319
a28	0.0769747560424	0.10366548791	0.0336450458457	0.0282953298177	0.0101024939714	0.0706289471515	0.0389501474461	0.0243572856486	0.391814490597	0.22156602874
a20	0.0600020007376	0.0977776739804	0.0338949648326	0.0176443424173	0.00787368788175	0.0655955228031	0.0542942729354	0.0241221763955	0.417817059999	0.22097829988
a31	0.0714623592765	0.0629517937685	0.0383021965321	0.0123280795167	0.00631743727945	0.050259015727	0.0447561206783	0.0194612090958	0.423738501133	0.270423272227
a46	0.0752021084259	0.0649649193335	0.035829981961	0.0149016606287	0.00741755413564	0.047650717334	0.0413342722542	0.0193255462995	0.400917749244	0.292455466276
a23	0.0449152594195	0.10499744288	0.0399623493169	0.021037562116	0.010390339718	0.0397262418521	0.0394829525962	0.0238537745788	0.382207305043	0.293426744492
</S>	0.0306732974901	0.11868808286	0.0459486247559	0.0237804821692	0.0113094965227	0.0308656888997	0.0246239202213	0.0250215093464	0.388138801165	0.300950070246
