 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
a46	0.0367097190512	0.279844675521	0.0576358960607	0.0450604791193	0.110046850365	0.0215798846838	0.00115483839664	0.0054052879733	0.0946184305444	0.0394588050726	0.0176028199568	0.285002180317	0.00588013798598
a28	0.0332740287676	0.287862154144	0.0566960908646	0.0449507295502	0.0435723431977	0.0286691956677	0.00126940587346	0.0117026044374	0.177778494696	0.0581911480677	0.00632543099567	0.244291879505	0.00541650282139
a15	0.0499546848337	0.283866626918	0.0360575715006	0.0266212542427	0.0217058292543	0.0536928066988	0.00151844901782	0.0453555394132	0.176557184299	0.0538284189847	0.00263163585189	0.24476445753	0.00344555208071
a31	0.0574099774556	0.249925104872	0.0271412700875	0.0268829307061	0.0179310319878	0.080908064177	0.00591589859991	0.0909506018494	0.0959144232049	0.0330999097775	0.00800368654229	0.303660284583	0.00225681973524
a20	0.0907358493663	0.194768910478	0.0293640640139	0.0247428388452	0.0218852723315	0.0957507478474	0.00767295922299	0.109416151536	0.0593428695008	0.0248200410926	0.00963759546204	0.327860202272	0.00400251048712
a31	0.142453695866	0.168010250351	0.0286557348959	0.0176962313193	0.0186303912417	0.0782753380871	0.00327465549555	0.0770592478258	0.101602431559	0.022017768713	0.00392857383613	0.333940114838	0.00445559383792
a35	0.169757580838	0.143452523576	0.0241224623638	0.0154710261681	0.0273387021405	0.0585655145733	0.0269486606007	0.0521946651151	0.113066186551	0.0506435233446	0.00209936831365	0.308214244513	0.00812554704736
a8	0.172493279282	0.072884281069	0.0344736912591	0.0157849534285	0.0329407975759	0.0608811103437	0.0767517461239	0.0439035923404	0.0852219951135	0.121937320888	0.00353632799391	0.265625650154	0.0135652427524
a31	0.116206102007	0.116555040995	0.0578772991185	0.0102176580364	0.0166639834942	0.0365315301618	0.0740863114237	0.0176101840218	0.0823636411319	0.141807542008	0.00505539786121	0.315001999327	0.0100233081043
a29	0.0943330645484	0.125840826295	0.0705696667822	0.0276567358403	0.0303774513219	0.0326996216032	0.0584728856832	0.014883265977	0.0708376553756	0.134978136849	0.00450257973096	0.314107596258	0.0207405022817
a41	0.110781877749	0.0642505994379	0.0650491983723	0.0413257787484	0.0559777554335	0.0610255244192	0.0609478218312	0.0243620449063	0.0584559141655	0.153176242111	0.00446353642765	0.255999704353	0.0441839963985
a37	0.0918527754731	0.0720634143603	0.0832005681216	0.0382198705788	0.04757851947	0.0648075033274	0.0441568953992	0.0261296593831	0.0696627490239	0.191393030372	0.00323281460088	0.206939843178	0.06076236197
a24	0.0866375374635	0.0822577041852	0.0900170105616	0.0462549311444	0.043025225072	0.0611819576549	0.032964888525	0.0231736831521	0.0737652560023	0.209138016223	0.00230947720616	0.170059654493	0.0792146545767
a28	0.110123356151	0.0737441441059	0.0763238379827	0.0498424281899	0.0489954724346	0.0621159841916	0.0397512838542	0.0356348055702	0.0585436615403	0.174868832642	0.00317717603032	0.190872071431	0.0760069419722
a31	0.0867720796283	0.0814761816143	0.0676942011453	0.0567365901087	0.0647312503375	0.0520201188047	0.0394913370586	0.0439536539098	0.0395705334386	0.159544912721	0.00368470139391	0.247972810155	0.0563516305547
a20	0.0847228702454	0.0749516694094	0.0597520770207	0.0535441846987	0.0766380551846	0.0566901754492	0.0329317406496	0.041598624452	0.0369646213429	0.150075194527	0.0055050072717	0.273415932596	0.0532098495502
a24	0.101368769419	0.0693648937254	0.0741252978802	0.0428012105666	0.0614673630709	0.0528332339937	0.0320452390841	0.0441666652895	0.0447596599148	0.130039394756	0.00810669905677	0.263116383119	0.0758051921434
a31	0.0673947104909	0.120624069889	0.0803887887228	0.0547604028968	0.0698951575819	0.0443352939966	0.0352096735485	0.0413874779671	0.032744827204	0.0957215393227	0.00677519212974	0.24868776496	0.102075092678
a13	0.0695924681334	0.125652572375	0.0658731104555	0.0586606095952	0.0757003422582	0.0488137993317	0.0394579092851	0.0429431830764	0.0241366134672	0.0589551153958	0.0119889527792	0.275758053387	0.102467252588
a18	0.0692168484592	0.0706301708369	0.053057200769	0.0408440089684	0.0489179718036	0.0408822153868	0.0313108112419	0.0503741969142	0.0340007063555	0.0819902358034	0.0243167586259	0.350225300196	0.104233582123
a31	0.0434592695604	0.0854618035757	0.0561790729429	0.0485840272409	0.0595402493132	0.0363567100467	0.0369821405925	0.0438542583057	0.0293760303887	0.0740814396571	0.0207718419385	0.334897346199	0.130455832174
a11	0.0380701728163	0.0823431712865	0.0723330986672	0.0641049875095	0.0839877486845	0.0418884984307	0.0403448216832	0.0412653831332	0.0139188795343	0.043322702894	0.0250003656994	0.3107921846	0.142627998791
a31	0.032477511073	0.0513935091072	0.0920695808677	0.0547215860759	0.0727337860069	0.0411977377771	0.0539177047901	0.0444849688557	0.0088379684465	0.0369760097537	0.0316110978171	0.310084072073	0.169494481286
a46	0.0235104580218	0.040588974356	0.0836563541129	0.0386176604805	0.0536672276561	0.0512207250757	0.0614593741998	0.0368203939848	0.0127538516558	0.0772999750669	0.0396682543173	0.275784618231	0.204952142811
a31	0.0186410892425	0.0240198562602	0.0903036905203	0.0272192732564	0.0365162651623	0.0585483940259	0.0636642120271	0.0326564974591	0.0134610723371	0.0902888401274	0.0464806213297	0.26858267259	0.22961752383
a8	0.0129735461009	0.0176286313094	0.0918481421386	0.0233365416967	0.0278895126538	0.0593660724027	0.0640184776141	0.0297285557848	0.0146951945971	0.0911546323283	0.0485513717021	0.27759058771	0.24121874461
</S>	0.01168404903	0.0136876939912	0.0597368318035	0.0201119293984	0.0258732465717	0.0634404155835	0.0496375422147	0.0266822307931	0.0200652250318	0.12759779085	0.0583734362477	0.293461652855	0.229647968905
