 	voglio	un	forno	che	vende	rustici	</S>
a31	0.119672315343	0.143534674647	0.185139742448	0.148022164816	0.339491734561	0.0407758562651	0.0233634768749
a37	0.127557458486	0.138850392265	0.192577726975	0.164184864509	0.320418912662	0.0352528312763	0.0211577847892
a31	0.105828797911	0.139752002579	0.23245877186	0.234802562342	0.234735570399	0.0327111926656	0.0197110868891
a17	0.130725497878	0.137449430752	0.224132843902	0.247109714257	0.189265878513	0.040355755994	0.0309608702016
a20	0.161958123928	0.170826160268	0.183872611807	0.190871074261	0.172304269399	0.0590331511965	0.0611346200728
a31	0.200085672196	0.181447004029	0.102157053746	0.1650967085	0.246520598707	0.0534019394013	0.0512910413196
a41	0.163670018269	0.139838846488	0.0471965215126	0.137062530951	0.368113572609	0.0802281933696	0.0638903135073
a24	0.129446226396	0.0711320506701	0.0477067773082	0.0917587650063	0.425033517503	0.12304206115	0.111880607282
a31	0.11221839724	0.0812096023334	0.0510441770605	0.0946924466754	0.377262347401	0.133755897617	0.149817129254
a39	0.076637969529	0.0999920246366	0.0353636540407	0.0908227822218	0.371910085934	0.152267532406	0.173005934202
a31	0.0581447453623	0.0885855503108	0.0374489513014	0.0755882567893	0.366720461245	0.178532935802	0.194979096634
a8	0.0350412391146	0.0825022917127	0.043177264297	0.0716640280784	0.271904026582	0.236499514401	0.259211650033
a26	0.0755981552327	0.0805503139209	0.0444679089917	0.0484438605854	0.160600149101	0.265710761467	0.324628867738
a23	0.0981337759539	0.0688282729172	0.0638637456612	0.0542389237921	0.13447064404	0.227488151022	0.352976489439
a31	0.103960147517	0.0551816159848	0.0727236885597	0.070746304721	0.20416688146	0.162745023401	0.33047635948
a20	0.1176428669	0.054157286272	0.0799398137278	0.0668823677138	0.195189488682	0.150312499594	0.335875711933
a39	0.111175202715	0.0466494520731	0.0975313235569	0.0544594227812	0.112330848309	0.173616671131	0.404237094884
a11	0.140068473312	0.0397765241794	0.0946365689395	0.0546176569775	0.0683596790537	0.177557408657	0.424983684495
a37	0.178247509714	0.0349565476098	0.0871865423564	0.0557930244924	0.0561299591893	0.180483696416	0.407202703898
a14	0.194986418555	0.0352499633529	0.0814638644699	0.0534094662061	0.0555316843161	0.178666730029	0.400691852766
a24	0.194750734819	0.0383956554995	0.0805916409263	0.0502994411933	0.0599572550556	0.185669870156	0.390335380055
a28	0.199701614394	0.0372822067153	0.0784117417792	0.0459791751512	0.0616960723605	0.184107860925	0.392821313645
a20	0.197721517856	0.0372021873405	0.0748614921458	0.0416559326606	0.0580019392288	0.182836344142	0.407720585642
a8	0.142947874698	0.0395296288479	0.0732304280743	0.036887851018	0.0620013755609	0.188495976847	0.456906869347
</S>	0.0996128275903	0.0396702420896	0.0692071764219	0.0321595804637	0.0674743850805	0.191976388424	0.499899401074
