 	mia	mamma	puliva	la	casa	ogni	giorno	</S>
a37	0.00802093557965	0.297537747854	0.285793940297	0.05649311247	0.097549349316	0.0429330851914	0.168869936871	0.042801917364
a31	0.00860487314751	0.268471907243	0.228262957127	0.068087732474	0.160561950994	0.037878934118	0.188799640003	0.0393320095867
a21	0.00811380651753	0.206272051599	0.272326052056	0.0691662986687	0.174924656739	0.030559611638	0.206196528581	0.0324409705942
a28	0.0110305832729	0.161575056243	0.30156394205	0.0743292089976	0.165281540895	0.0624702132896	0.186798881398	0.0369505583906
a35	0.00914938491331	0.159970925006	0.260469913555	0.0585608645219	0.13536405566	0.137470674917	0.191867644856	0.0471465426975
a24	0.00660041330082	0.157482277728	0.267837130737	0.0430117514746	0.0917931517246	0.153795989674	0.152751258928	0.12672803026
a46	0.0173279560789	0.196378140365	0.25660195449	0.0302457133962	0.0596910895543	0.104081810783	0.126806174779	0.208867154682
a31	0.0219826053069	0.281740903214	0.218796358415	0.0192842240554	0.0482644342171	0.0735154050778	0.15461110852	0.181804964471
a24	0.0133927955096	0.278970698021	0.24401244874	0.0230318291549	0.0546129056189	0.0507666837122	0.146905609847	0.188307034616
a46	0.0151542021165	0.200265662942	0.251650529028	0.0254707209567	0.0456241794258	0.0430661155507	0.173771716882	0.24499685904
a20	0.0190356747322	0.170676188481	0.211698057335	0.0258391332749	0.0467738931573	0.0638423029502	0.230183235627	0.231951500107
a31	0.0138132827343	0.186214069091	0.182606745344	0.031080300021	0.0592630943362	0.0690730360059	0.233014991356	0.224934480276
a6	0.0141369814109	0.168894386335	0.129266473969	0.028134528055	0.0611558735641	0.0719300591791	0.286020594599	0.240461110505
a20	0.017892582973	0.112824592756	0.0746976575469	0.032503028663	0.0565208762544	0.0779698695177	0.385541155533	0.242050232028
a31	0.0115258796661	0.149949122387	0.0736121723109	0.0442435468843	0.0456683171252	0.0551503290881	0.366295531378	0.253555077871
a45	0.0058235876385	0.166915347439	0.0942361473053	0.0380046970152	0.0379185975813	0.0485171464389	0.362828757326	0.245755699619
a20	0.0172171555855	0.0961755317787	0.0792303883313	0.0318309124167	0.0414149392712	0.063823209969	0.451790118442	0.21851774452
a31	0.0202297555251	0.094010520297	0.0543428515673	0.0446565786187	0.0371893388883	0.0566664870065	0.442328310414	0.250576163172
a46	0.0225412811462	0.0990667248779	0.0410402770319	0.0434197188241	0.0323912830146	0.0675978209107	0.434387211738	0.259555694276
a31	0.023257693208	0.0544973512152	0.0649847785747	0.0437731945592	0.0298155885901	0.0708345760912	0.452284139606	0.260552678125
</S>	0.0122264190041	0.0367175492056	0.102425674845	0.0530690640125	0.0204378922051	0.0473790651216	0.433899107343	0.293845205213
