 	non	ho	cosa	a	fare	</S>
a8	0.127258731254	0.107762998103	0.120523395852	0.2274944687	0.234088277227	0.18287211225
a31	0.0906906615945	0.133886676217	0.131121688656	0.1915884325	0.274872106214	0.177840421762
a37	0.154002174303	0.119559098707	0.136488852841	0.161309042693	0.247192509356	0.181448310882
a11	0.230708312307	0.119104445391	0.0856652731441	0.0860616803977	0.237644676497	0.240815609812
a13	0.309756849174	0.0823653495617	0.0628208209454	0.0395967667326	0.209859248326	0.295600975136
a20	0.329075665267	0.0523525610248	0.0558725505516	0.0280635917509	0.193150594222	0.341485051352
a31	0.211728172372	0.0400928048788	0.0965885747598	0.0417330609036	0.230204892454	0.379652490779
a8	0.109175848788	0.0350754049604	0.0965108676764	0.0875202265759	0.288520907218	0.383196727294
a31	0.0644806904364	0.0319368529485	0.0943633997842	0.11143975324	0.319491075073	0.378288215165
a46	0.0494368801419	0.0603022459443	0.0934537104042	0.0976199102351	0.314953993291	0.384233254008
a8	0.0547993511866	0.10394067609	0.0572986724402	0.089522793668	0.29589042859	0.398548085889
</S>	0.0578881164541	0.108364689095	0.0560906221121	0.0838815916057	0.276170267135	0.417604736245
