 	ha	potuto	entrare	dalla	finestra	</S>
a46	0.401636972728	0.019290705108	0.030626169894	0.24243700656	0.21183728656	0.0941718396885
a31	0.235703306877	0.12282041158	0.0456279134397	0.286732325312	0.215037177973	0.0940788678424
a8	0.180914610395	0.205268295055	0.0987312302463	0.238275898745	0.239403534696	0.0374064372262
a31	0.244009805949	0.192285142139	0.146667405419	0.195036238823	0.204098466704	0.0179029255777
a15	0.36818875143	0.133103414714	0.162224976839	0.172354368983	0.147771935283	0.0163565236048
a13	0.434189665995	0.0507444549564	0.166959465491	0.113747540583	0.209461627398	0.0248972254256
a24	0.394568964024	0.0214913881968	0.126213328909	0.0956297614075	0.321633793895	0.0404627500313
a31	0.344297654959	0.0148596801432	0.096168536119	0.101505130843	0.363643021052	0.0795259570983
a18	0.238233411467	0.0366636770528	0.0684305526988	0.108876128434	0.428102389284	0.119693826099
a31	0.123383073918	0.0443948034189	0.0775507967847	0.1196495689	0.481523723228	0.153498022113
a20	0.0634856993319	0.0697174267561	0.101184342742	0.138163425922	0.483098232543	0.144350874438
a11	0.0512093682556	0.119742861724	0.112009319298	0.0960704500873	0.522394747314	0.0985732535593
a8	0.0581988993055	0.136763945898	0.105254281203	0.0626515819024	0.554045430605	0.0830858407998
a31	0.0518772152492	0.102431761148	0.0915961944604	0.0730499820625	0.513128436835	0.167916398933
a8	0.0374110173122	0.100417856355	0.0941707380839	0.0722342706346	0.487173850678	0.208592257911
a31	0.0354940051669	0.0999335396928	0.0940040305411	0.0667728368934	0.448759265026	0.25503630597
</S>	0.04547599852	0.0595421222761	0.108750521991	0.0641800630515	0.378167153513	0.343884126585
