 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
a31	0.121266308959	0.261433112715	0.0320855460872	0.00510191099113	0.0599111647693	0.0700160435372	0.439343718086	0.0102208464681	0.000621367067268
a18	0.123182588714	0.181491037631	0.0652570132429	0.00856094392864	0.111374719757	0.0802818025154	0.343116162608	0.0765249343103	0.0102108171493
a24	0.131641814746	0.113689376103	0.140430001881	0.0109315003448	0.131789999357	0.100435658745	0.199513187072	0.14691966396	0.0246488163709
a31	0.157827117622	0.164238819374	0.134943211273	0.00885980125688	0.110089111022	0.101226675387	0.190957057012	0.111609610798	0.020248611891
a37	0.214220706182	0.154148516232	0.0739610746115	0.00845825198788	0.0820212000584	0.109779725688	0.231855281273	0.102330447854	0.0232248118917
a0	0.24870777931	0.0615264604443	0.0532451498142	0.0138782120146	0.0578430718399	0.10632709396	0.269630850167	0.156047974693	0.0327934274991
a28	0.250071155999	0.0310994806533	0.0497875287416	0.0139019730472	0.0311704749033	0.0792919863138	0.338553998883	0.178531574589	0.027591851627
a18	0.240061720796	0.0213535083457	0.0614930449109	0.0120626996536	0.0178882878578	0.0740530463515	0.361826794183	0.185469719251	0.0257911971284
a31	0.249062474663	0.0431407840763	0.0521216467037	0.00951986680067	0.0156200555266	0.0696625618369	0.391659224314	0.147605026011	0.0216083666377
a37	0.239578743903	0.0539373947553	0.0313367282587	0.0112687924291	0.0152674542401	0.0501496691721	0.407556038421	0.170007298793	0.0208978681349
a20	0.199132345531	0.0814299697435	0.0231093399805	0.0203428296579	0.0165363294801	0.0360236021999	0.33836661414	0.25580505973	0.0292538915775
a31	0.190743587616	0.114995343827	0.0280463374762	0.0190144323584	0.0224607002129	0.0456347714931	0.337912132433	0.213208341729	0.0279843481913
a24	0.17431978126	0.0954546144029	0.0341346072804	0.0239445637767	0.0298852204658	0.0488489375818	0.392892019954	0.175940984053	0.0245792688429
a31	0.125121473709	0.135181562619	0.0505824991452	0.0311617228877	0.033384286871	0.0504386382688	0.351614532301	0.186341363378	0.036173926668
a20	0.108819731238	0.15410560183	0.0600330295238	0.0361807368128	0.0362355240739	0.0480699238021	0.312499490776	0.197491331737	0.0465646405517
a31	0.101363789333	0.168095170065	0.0580503934648	0.0406101591467	0.0382041703541	0.04011035438	0.273507276525	0.211220723132	0.0688379740732
a18	0.102758018734	0.179381587824	0.0612545574711	0.0476905830054	0.035783010921	0.0362275655588	0.248809658615	0.207649626484	0.0804454074604
a41	0.119041116598	0.169658716772	0.0564171057353	0.0672303300346	0.0371255619366	0.0249078322262	0.213289171045	0.236812361341	0.0755178076935
a35	0.108926806974	0.190335854797	0.0535725249461	0.0890076713159	0.036767833602	0.0236127471694	0.129807787848	0.281195460827	0.0867733113645
a24	0.122298317576	0.173786785521	0.0573194281844	0.0931493232047	0.031107541495	0.0236556962317	0.0777662458893	0.281913865562	0.139002785322
a28	0.138869790852	0.147321142372	0.068004927637	0.100343455617	0.0294770919769	0.0212812279918	0.0568082886431	0.274007688561	0.163886358909
a31	0.104508597185	0.152745285899	0.0903398054211	0.0959666196184	0.0432798693609	0.022745687993	0.104475125501	0.24343081028	0.142508182492
a11	0.0946058383703	0.136560031674	0.0880115245765	0.121030641309	0.0462450055043	0.0222020993054	0.126288761414	0.230543617933	0.134512478827
a31	0.0909227028962	0.135423095816	0.0777472188285	0.133667533519	0.0458732135781	0.0178134547944	0.100476782165	0.225985720011	0.172090274652
a20	0.0837328337082	0.134505066696	0.0701298225751	0.137853609252	0.0450765749824	0.0160838260587	0.087701999015	0.209257506404	0.215658755644
</S>	0.104279847576	0.0954946715015	0.0543371059697	0.175126169529	0.0347131897856	0.0157830427514	0.0738418179075	0.232241590302	0.214182563512
