 	la	pasta	vuole	sale	</S>
a8	0.197033966042	0.177205267393	0.226654358297	0.262767754174	0.136338668462
a31	0.0871314606843	0.227785281562	0.228542226844	0.323305422174	0.133235629006
a28	0.102041952288	0.242736004736	0.20452231989	0.299453329259	0.151246408787
a20	0.142857820497	0.217188781205	0.112474184739	0.292514089486	0.234965125349
a31	0.153597896615	0.138985237575	0.0711157923063	0.445147238695	0.191153825705
a11	0.131381758573	0.121176737402	0.0581197278968	0.524051552898	0.165270206937
a18	0.0604745305628	0.1521923518	0.0465715537756	0.488808838299	0.251952709992
a15	0.0292062953794	0.171148372872	0.0618136337392	0.425228243433	0.312603454409
a31	0.0244234956312	0.176463326397	0.0624346462194	0.385257960211	0.351420575748
a20	0.0518199906321	0.150421405442	0.0750036358518	0.340272273537	0.382482705835
a6	0.0745843816758	0.119456235844	0.0900612023485	0.268689626779	0.447208581372
a20	0.0798638169225	0.110053235871	0.0754016697121	0.268569327726	0.466111970196
a21	0.0870648224796	0.103508385178	0.0651236812296	0.278368694109	0.465934428226
a20	0.0909720999091	0.0825228246781	0.0612240105017	0.297547638903	0.467733439069
a0	0.0949909166864	0.0611031454008	0.0705928188946	0.303535309768	0.469777822406
a31	0.0688038822265	0.0935387993173	0.0462081101591	0.294711414523	0.496737801215
a39	0.0645898622977	0.104214153766	0.0654429735229	0.287341507401	0.478411503732
a31	0.0917319544342	0.0734169486499	0.0744691719205	0.268856811702	0.491525118471
a35	0.0973838552154	0.074427465824	0.0879096446907	0.252195225466	0.48808379765
</S>	0.0989670400687	0.0754795971509	0.130573137323	0.235567717969	0.459412478115
