 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.012631118948	0.0832668419403	0.19002859833	0.175931577035	0.188845237169	0.33226168	0.017034940747
a0	0.0765124554134	0.131637623332	0.158970923041	0.150308839122	0.169536848149	0.289487386064	0.0235459159555
a31	0.100957222728	0.143124831073	0.125973886545	0.160841403561	0.148091397252	0.294925565099	0.0260856666634
a13	0.0826551116727	0.117073292357	0.171380034182	0.173728021328	0.122761978579	0.299331636113	0.0330699124989
a31	0.076600555523	0.109005906908	0.180844678295	0.186179392156	0.0673692850718	0.339043028791	0.0409571474366
a8	0.0425826833958	0.0846896825215	0.18119199418	0.15035110175	0.0460514668202	0.43696436103	0.0581686923912
a31	0.0304569280895	0.0633507304837	0.177254620828	0.139044927384	0.0588918288687	0.43367532449	0.0973256306037
a13	0.0188411265673	0.0437002512587	0.121703584423	0.164141786327	0.107384005275	0.38705518723	0.157174058975
a31	0.0132212241701	0.0403390489697	0.104927997344	0.148718616597	0.111656434074	0.372915103477	0.208221576712
a17	0.0104151348952	0.0353488827308	0.10837424704	0.107514276522	0.138116738845	0.371928433159	0.228302293124
a31	0.00975081586462	0.0633426311343	0.129125324825	0.062116669086	0.137483254304	0.33244805872	0.265733252815
a13	0.0105679531527	0.0807437474015	0.146644883279	0.0420261612168	0.134131579361	0.311141162573	0.274744508605
a31	0.0108019120141	0.0975807141636	0.123886014125	0.0299058822677	0.13676852126	0.294930380858	0.306126566335
a28	0.00932377798704	0.0982384649811	0.107972181672	0.0251825454515	0.118858916345	0.321549140953	0.318874969412
a10	0.0141975780676	0.0833688560776	0.0926596606143	0.0191722291277	0.135639481696	0.405055687811	0.249906482931
a31	0.0141447260178	0.122811021826	0.0855751502484	0.0214832062198	0.0931409790293	0.381379730897	0.281465158004
a30	0.0148891756539	0.120027827539	0.0811412624532	0.0208106936078	0.0910693597151	0.356857927766	0.315203750335
a31	0.0141955880494	0.118448775781	0.063321616255	0.0211198320599	0.0882672164837	0.367880969589	0.326766002378
a20	0.0134186798007	0.110487893145	0.047948333443	0.0210374494804	0.0783563869099	0.360868310196	0.367882945059
a28	0.0191729014113	0.0926293735427	0.0440892413231	0.0216177593941	0.0803702707606	0.411271532932	0.330848907953
a31	0.0174083231792	0.11091673596	0.0583975513704	0.0280802473302	0.0509963290335	0.380966597844	0.353234204984
a35	0.0177760408087	0.0873256801768	0.0581231788196	0.0258155451482	0.0658999680288	0.360217791948	0.384841796775
a31	0.0167815659524	0.0978718107434	0.04495258682	0.0223866086619	0.0670647641359	0.363171057649	0.387771608905
a46	0.0152410851417	0.0983325880929	0.0404640356945	0.0217989995034	0.0554977407796	0.35295652955	0.415709021502
a31	0.014510602263	0.0983440454587	0.0367023163626	0.0216806609449	0.0509623750581	0.350737338717	0.427062655834
a10	0.0142619013918	0.097526236229	0.0364639104919	0.0234932037721	0.0586486091574	0.354739245106	0.414866895545
a8	0.0209164308199	0.0700144525514	0.0411425886475	0.023276682438	0.0716473242249	0.405910380369	0.367092152448
a31	0.0214374886104	0.0725439968628	0.0561481331322	0.0277954414407	0.0483494869801	0.39753517879	0.376190284149
</S>	0.0194952165261	0.07001884963	0.0672991566773	0.0321496452728	0.03777175539	0.360837542395	0.412427840574
