 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
a20	0.22069785084	0.153050003788	0.0423071568975	0.0861876600353	0.0429093443845	0.0683701608327	0.144856258279	0.104444758711	0.127804773802	0.00937203190459
a31	0.136309726602	0.229550314829	0.0498473906859	0.120757475643	0.0727287285432	0.111205440385	0.0892628301282	0.104118203564	0.0751281077305	0.0110917869039
a37	0.145552941766	0.228743771313	0.0263737618997	0.0940591060958	0.0940389077418	0.0866172168483	0.113848481143	0.108250578087	0.0856692727251	0.0168459717075
a21	0.185606514091	0.170106842472	0.0134202200058	0.0802265824825	0.0880799422485	0.0562682294994	0.160322040725	0.0892012921689	0.136354834973	0.0204135121007
a31	0.198800517567	0.155784405415	0.00795998542585	0.0598050901322	0.0480196659831	0.0690641051984	0.146282344833	0.151338695871	0.145727861758	0.0172173481725
a7	0.202564811257	0.150100876646	0.0108155124245	0.0538310874628	0.0261140244634	0.0581729048364	0.140280826403	0.171251122471	0.165642665875	0.0212261904061
a29	0.207312688599	0.104551150197	0.0361891214774	0.0746074693505	0.0367230574867	0.0398160021466	0.136456140109	0.114156505336	0.222054835171	0.028133039731
a31	0.208028813524	0.106476876047	0.0645495112022	0.053665524442	0.0393411715318	0.0457017650721	0.106347406676	0.101421213184	0.250300631733	0.0241670893451
a29	0.210532910729	0.0908738960794	0.0826305927162	0.0529395482897	0.0262349647323	0.0464460505127	0.0989109965626	0.0846983526559	0.281660471274	0.0250722111764
a31	0.21575252885	0.0636087142807	0.0955028672052	0.0517107622565	0.0189457472751	0.0728809771941	0.0832163214187	0.0729052757729	0.297038501932	0.0284383022535
a41	0.205969097631	0.0530211498505	0.0821601690334	0.0474853430367	0.0279450990792	0.0974193278412	0.0725127465194	0.0717882697104	0.309255709509	0.0324431049722
a18	0.200797467351	0.0378162350117	0.0541822893669	0.0481713479075	0.0413334485501	0.0847267574601	0.0792569554151	0.0608778839575	0.34900929702	0.0438283300374
a31	0.233637169445	0.0386355945694	0.0590183906137	0.0230218669779	0.0337179099444	0.103432321905	0.0562619947398	0.0703222300898	0.334755500963	0.0471970258564
a37	0.236503568212	0.0299317456273	0.0832136384539	0.038447219384	0.0300375859396	0.108496239617	0.0497092137661	0.0750323323533	0.300397643691	0.0482308142645
a3	0.2128343841	0.0264499419492	0.0776231836694	0.0726282933667	0.0530292308117	0.0802346930471	0.0506486491527	0.0752031369044	0.301660800037	0.049687688662
a21	0.215163932128	0.0328373242178	0.0547783048719	0.0651022531675	0.0671976543218	0.0688074442595	0.0478187091169	0.0860712380548	0.316121353666	0.0461017927706
a31	0.22465570498	0.0307840622598	0.0635684191466	0.0422709386659	0.0504524424035	0.098066035683	0.043113739017	0.102852236226	0.288602600549	0.0556338189109
a37	0.206725612462	0.0264006649181	0.0751432158617	0.0629176239394	0.0415416818548	0.101876678202	0.033211884987	0.117997458389	0.27274153465	0.0614436380336
a31	0.139862095351	0.0238797614876	0.079057599259	0.0897316405899	0.0409395006041	0.0739476617447	0.0300343351641	0.139506964738	0.269089657617	0.113950773494
a28	0.0925779429727	0.0275830549834	0.0876461322482	0.107200569296	0.0351914912687	0.0552081859559	0.0227849443378	0.157591020216	0.277424973472	0.136791665216
a31	0.0648913401769	0.0281525253329	0.0763075975255	0.115179936674	0.0294779928132	0.0321649132637	0.0177142684189	0.167384558605	0.297936344024	0.170790510169
a8	0.0350880561385	0.0325430543134	0.051434399673	0.0777151765576	0.0239969919346	0.021626045757	0.0156963017113	0.179631077273	0.372098904008	0.19016999164
a31	0.0200980016138	0.0314011295105	0.0279841376614	0.0428675332838	0.0185500708383	0.0153442738024	0.0137807688284	0.184581246948	0.436454451736	0.208938398307
</S>	0.0137781593062	0.0185213818609	0.0188244667368	0.0389064075059	0.0135601901887	0.0128800033589	0.0104394721131	0.18706418681	0.408040120468	0.277985636493
