 	tu	le	hai	cucinati	le	verdure	</S>
a46	0.15662331825	0.362381006289	0.0015515480389	0.00149796199796	0.170687875291	0.237916661558	0.0693416256654
a8	0.146641546039	0.365855312563	0.00202615820381	0.00190589050447	0.145384101757	0.232814534929	0.105372461195
a20	0.171218356049	0.333872013088	0.0012788336247	0.016779363926	0.115394923352	0.249051644519	0.112404867343
a8	0.189690682436	0.273093442968	0.000732792273413	0.0230784041298	0.133098434939	0.290046487357	0.0902597416537
a31	0.209631702664	0.2960002374	0.000924783512604	0.00968806490042	0.148906679688	0.266355068457	0.0684934623306
a37	0.213158508124	0.290139410134	0.00105224248793	0.0070469103522	0.127528904952	0.279248527592	0.0818255188535
a10	0.205323499053	0.240577231638	0.00472375476686	0.01171944265	0.147114051026	0.299299573657	0.0912424545219
a31	0.206433292696	0.223433665074	0.00610497277175	0.0133745889607	0.176946329102	0.30705387764	0.0666532697307
a21	0.194201813267	0.157617782782	0.0141018152979	0.0577336683111	0.161516601221	0.359103073727	0.0557252467912
a31	0.171893135358	0.131581706693	0.0190132757777	0.0872933712859	0.141884590234	0.368488487412	0.0798454346151
a10	0.131780118521	0.157482835468	0.0234483857787	0.0866882150181	0.130196405891	0.376838848507	0.0935651962464
a17	0.0840950953195	0.137221948365	0.04812323838	0.0955394832846	0.130938187735	0.387601882702	0.116480174349
a20	0.062339918849	0.112114621604	0.0631754995562	0.100005682202	0.125809886917	0.384824476234	0.151729936803
a31	0.0574818353238	0.136063898066	0.0524728362654	0.0824306382967	0.102016394866	0.355266782265	0.21426764679
a39	0.0687652215276	0.145249729012	0.0571392037024	0.0966104337606	0.0757925863696	0.326135308342	0.230307538759
a31	0.075137093971	0.124211160546	0.078792865833	0.0960570227364	0.0736737027908	0.312693020581	0.239435134386
a8	0.0609013750119	0.0940120253903	0.0920418926463	0.0957010173787	0.0628610566563	0.307457773927	0.287024855502
a39	0.0447539719589	0.0486029517638	0.111488108285	0.1042920575	0.050891563963	0.371070211509	0.268901142541
a8	0.0349852000954	0.0330096191599	0.128793908287	0.0936795640523	0.0446832190941	0.385953019103	0.278895465114
</S>	0.0299755587668	0.0280058918859	0.133948808363	0.117389992041	0.0380167335993	0.350928895151	0.301734101157
