 	ora	che	loro	non	vengono	più	</S>
a39	0.323523271858	0.0777000797462	0.222999508111	0.0583414278551	0.015997913482	0.126443869196	0.174993939361
a20	0.255372781863	0.14661267445	0.200277560768	0.0383571661494	0.0237374221387	0.139824063126	0.195818341604
a13	0.240993840126	0.17698215885	0.152607955687	0.0418557963318	0.0219308804941	0.130117370882	0.235512001552
a17	0.297803442535	0.170732180368	0.0830499416369	0.0379708557029	0.0131763175622	0.112821369808	0.284445898702
a39	0.298559338487	0.231053064271	0.0401690174377	0.0256961614687	0.00846048175272	0.0853375073938	0.310724440257
a8	0.251020329333	0.254443176503	0.0185942477295	0.0170263445783	0.0167810455498	0.113042054109	0.329092827535
a31	0.275246528437	0.225753863881	0.0108023745171	0.0115814545208	0.0178250961755	0.128701433849	0.33008927426
a15	0.336555915974	0.223434006401	0.005854778323	0.0054731067428	0.00751376679133	0.0917289765395	0.329439452943
a38	0.328663176935	0.181713998372	0.010414919449	0.00803523773313	0.00860446420924	0.110356946084	0.352211248315
a31	0.342730953227	0.133055311196	0.0149808076862	0.011371038948	0.00861030935388	0.136177282082	0.353074291847
a13	0.358120943744	0.118255887274	0.0263547700336	0.0135171967125	0.00984094023693	0.133152708397	0.340757549783
a20	0.352759474653	0.104350286791	0.0275779015012	0.0125386429303	0.0178306938264	0.132758432826	0.352184564857
a7	0.358547574723	0.123888348238	0.0146146052539	0.0116623462601	0.0208812353107	0.113014763085	0.357391125603
a11	0.369914672845	0.142656789473	0.0116343372155	0.0127119912258	0.0233115909211	0.0857372362243	0.354033369072
a24	0.375925757528	0.133085539494	0.0126554621366	0.0148908904704	0.0331923880234	0.0684264171941	0.361823518405
a15	0.370640828697	0.123755750265	0.0129482480319	0.0153206007838	0.0637584525147	0.0672407498407	0.346335352329
a24	0.35604702626	0.112056611906	0.0162136574409	0.018204326033	0.0898828739096	0.0650539281344	0.342541572579
a31	0.379914473313	0.0959296906807	0.0159516672905	0.0171752422034	0.108189448197	0.0555812699909	0.327258230506
a0	0.383368260663	0.0896746108726	0.0307826293546	0.0110106338837	0.134446240083	0.0768818569423	0.273835793624
a18	0.283845019128	0.0736085923532	0.0435869410175	0.0093291752181	0.200442238244	0.138464698934	0.250723329313
a31	0.291082731631	0.0629285914417	0.0268460714813	0.0067631447177	0.23276621376	0.141207383694	0.238405861864
a38	0.256394382058	0.0618902485978	0.0389591541593	0.00919530521823	0.256129019883	0.158616826978	0.218815073961
a31	0.182561016909	0.044052569039	0.0426565019996	0.00966277429821	0.262023598851	0.191242231693	0.26780131026
a20	0.150211443888	0.0406202342551	0.057674967747	0.0103974532932	0.232724944453	0.207456266295	0.300914693033
a31	0.114119544777	0.0371141011522	0.062110475037	0.00953783211857	0.211938044709	0.238956894442	0.326223118624
a35	0.098680976027	0.0327925036702	0.0681591656666	0.0102620413731	0.215621929394	0.248946175127	0.325537215628
a31	0.088364678764	0.030097050947	0.0698407672999	0.0100925605466	0.219449386773	0.269054303642	0.313101259029
a18	0.089427218516	0.02739687782	0.0765128608737	0.0110752885384	0.211561016241	0.266860301941	0.317166462276
a31	0.0887951037327	0.0262090788323	0.0786572564324	0.0113999246857	0.210086722637	0.280218367974	0.304633571425
a46	0.0910837784146	0.0262019523123	0.092797400756	0.01064693378	0.193038894227	0.279529453891	0.306701594982
a39	0.0623159275313	0.0392397023618	0.11946392617	0.0126004212181	0.19099976843	0.28081333365	0.294566925834
a31	0.0436648346241	0.0359710367309	0.0760612235313	0.00740703124825	0.190148364107	0.28961168747	0.357135831411
</S>	0.03239848834	0.0220169990043	0.0575313852895	0.00453208037625	0.19963361812	0.276685341835	0.407202096706
